0.0,-1.913268100835437e-05,0.0024083652958681433,4.846318974354774e-06,-0.0014097199408694696,-1.5974475251829085e-05,0.0007093423135038662,-3.3553227283088894e-06,-0.0004115298770124513,-1.1720571593166148e-05,0.00021175073243804297,3.257456489498551e-05,0.0011943809408114369,0.0001378013296340472,0.007382502769092561,0.0003132374514729217,0.009107405405547534,0.0006443001370064529,0.016773991810950007,0.0011088019556164434,0.016275167948653718,0.0014566750640002601,0.013511281455635724
0.0,4.1226130340727353e-07,-0.00014926869134714992,1.7697669478502176e-06,-9.159013924253857e-05,-2.4287331440539185e-05,-2.8291104697998444e-05,9.27407021811815e-06,-0.0001764420020241719,-4.358286493815724e-06,0.00013439459139764283,4.489906613809018e-05,0.0031008222057737848,0.00015639911624740026,0.005449981030149804,0.000309674928714931,0.007162932021559982,0.0006512295451804634,0.01919932891815643,0.0010850085100182734,0.01646932846237244,0.0014581484541486662,0.013452973017010051
0.0,1.217010805427779e-05,-0.00036437175620372594,-1.0836018267030706e-05,-0.0013148456360240945,-1.280337250232081e-05,3.775462020547281e-05,6.796265649650189e-06,0.0025871085460693896,1.1441526401799599e-05,-0.0003360727526212272,5.3896362475548614e-05,0.00584096153471133,0.00017608989619567595,0.0028570685376198206,0.0003091285525405717,0.010152025618854175,0.0006474761410830983,0.01633620789033466,0.00106778569100777,0.014862064190842444,0.0014809517904064906,0.018371541785936887
0.0,3.743930625902716e-05,-0.003854877406357473,-1.690945169822627e-05,0.0001005422091483359,-1.346657116844321e-05,0.000994781012438165,4.588665029266629e-06,-0.00038680956692751785,1.9296814561129532e-05,0.00026491407687473655,7.636394325447232e-05,0.003976052503801609,0.00018484073830350728,0.0031974152526053723,0.0003139034009488381,0.01021028232308716,0.0006542002579230826,0.013983413651696737,0.0010424053045341648,0.01837456902874184,0.001469259493118515,0.015657009263597484
0.0,3.2377819904515306e-05,-0.0015807204294572897,-2.494935463341105e-05,-0.0019846126786332917,-5.173064442868342e-06,0.0009417935361181824,5.0396300939760934e-06,0.0005853936395206186,1.1367388717679667e-05,0.0003905401525659846,0.00010780284121946598,0.0027475589913103847,0.00017505802408400068,0.004338824202359827,0.0003421036790816705,0.009098560030302074,0.0006428359745357799,0.014310992279757954,0.0010212867352438273,0.01704138423804507,0.0014871503013702326,0.019130296623462443
0.0,4.242168535456281e-05,-0.004062512656757093,-2.018927615848595e-05,-0.0004767854562968199,-1.1327199141730462e-05,0.0018954937353371113,6.103536571424215e-06,-0.0005556004079832395,1.615363926639465e-05,0.00033196821164191003,0.00011825292111484091,0.004541064460385565,0.0001714659260266536,0.003949515905039228,0.0003730070350723041,0.009128171496966339,0.0006242823345762245,0.013304677924713211,0.0010085912524728817,0.015480473180264794,0.0014971998258119287,0.022577454177351082
0.0,2.782378247890741e-05,-0.001726222502151382,-1.7327908622034893e-05,-0.0012160099061877575,-1.2449202355566147e-05,0.00042133745674232856,1.0650116039155479e-05,0.0012103392953202326,1.782132238100523e-05,0.00032945827461498497,0.00010599425626989214,0.0029664918099118693,0.00019651730573989624,0.004884271091421956,0.0003789632734905998,0.009605682877810365,0.0006252070894785969,0.010168375690544344,0.0009940026389709184,0.020299857250145905,0.0014537189906026267,0.016166688220475282
0.0,1.5667604051108352e-05,-0.000986251079090852,-7.4607758427398215e-06,-0.0008152859966175297,-1.8207847521341705e-05,0.0004341342102826668,1.0629643028528525e-05,0.0012083499116912226,2.7487442783943828e-05,7.3264624731535e-05,8.011036099594023e-05,0.004688307274037488,0.0002223656567711939,0.005490870560412095,0.0003884519059781114,0.008890115926783345,0.0006193632965840521,0.009847293188233661,0.0009808186129105904,0.018311743666190802,0.0014556171877280716,0.01919788382838559
0.0,2.086501255219619e-06,0.0001209659822877467,4.143692156416463e-07,-0.0007321935151235969,-2.040851609577255e-05,0.00025350334757264306,1.126517296024953e-05,0.0016358726260329,1.9645602933048336e-05,-0.00016176332778849694,6.40771311902337e-05,0.005765100177697479,0.00023828772738130263,0.007426663942054232,0.0004022049382210988,0.005407514370198781,0.0006169059710686226,0.012917626792715362,0.0009645303294917897,0.014904752030327059,0.0014599659255935624,0.0228144212831282
0.0,-7.623584848994261e-06,0.0012293326353878915,2.5450860573823533e-06,-0.0007489169275380614,-1.7295518988197283e-05,-0.00041588562158013345,9.806924587357999e-06,0.001020521633482496,-3.69717816853211e-06,0.00013987973411946255,5.77951558729112e-05,0.0032971852798152784,0.00025657790923962984,0.009853864357785678,0.00040759204894690124,0.004468499288417788,0.0006191287485669039,0.012058574817052317,0.0009577535763025354,0.016687816438634838,0.0014110927203079702,0.01815739370005059
0.0,-4.111239815426458e-06,-6.924242433980311e-05,2.408439662439497e-06,3.520361847897079e-05,-7.667509750246243e-06,0.0009286895943185288,-6.863255309420798e-06,-0.0014014912761539143,-8.968637415966712e-06,-1.4939632479696008e-05,5.131010501635463e-05,0.007487878817676443,0.00025760064265338946,0.007661196859737642,0.0004273328253947053,0.006341115439564048,0.0006087630043206197,0.009272960971540201,0.0009628105968713449,0.01675659791634283,0.0013630244693367153,0.015734329173708286
0.0,-6.388768029402363e-06,0.0010516997576691454,-7.849902193398997e-06,-0.0006207541428776054,1.221605150122919e-05,-0.0006700877521696546,-1.949811051761433e-05,0.00014143832921452277,-2.638123938991729e-05,-3.924899998136845e-05,5.936272476123662e-05,0.007528057214269882,0.00025363510626530883,0.006616032693831744,0.0004445930611496378,0.00764924102865199,0.0006091451698563193,0.009264454578084991,0.0009571436493387097,0.015641152128113164,0.0013255598761381516,0.014306520156478458
0.0,1.3128614981043277e-05,-0.003559862668472055,-4.533932710945418e-06,0.0028643266296691445,1.094835973560936e-05,-0.0007944749053445954,-2.763582798875981e-05,-0.0027387058194139778,-3.112359872503274e-05,0.0005167873003840368,7.302179885012375e-05,0.005109234258962366,0.000250376516126213,0.009332383230561563,0.00044350962867827044,0.005569549948680904,0.0006348841481394358,0.01009853060938037,0.0009369170642658064,0.015006539723853416,0.0012957474927701093,0.013225260928991449
0.0,-2.1287909451513353e-05,0.002098029652006753,-1.7285838159245535e-06,-0.00037278988678926105,2.1022150306236383e-05,-0.0005542808300928254,-3.701912400484339e-05,-0.0005505399280582473,-1.6977564852989405e-05,0.0002530841685600472,7.320819893158169e-05,0.005648490990124908,0.0002517986854967954,0.00892441110098659,0.0004422248656990656,0.007185646811586007,0.0006535872238850591,0.009709140059371324,0.0009221408432351891,0.010802940309429137,0.0012883993032242326,0.017520072764182923
0.0,-2.86514074557202e-05,0.0015971397637727152,1.2271876236360257e-05,0.0012679077999032094,5.363851283245153e-06,-0.0011639411030936403,-2.8442847558389144e-05,-0.0008280874270861165,4.804379680270054e-06,0.00022617462087626473,6.664100442137169e-05,0.007019413255586897,0.00025172633683422443,0.005471306690568454,0.0004439363156179701,0.009167459122802694,0.0006768966241793051,0.00965347825335921,0.0009086781922999336,0.011587272051438047,0.0012321467706691595,0.012807997296687107
0.0,-3.981113937302871e-05,0.0025752247619641897,2.162898078824921e-05,0.0016260928176827331,-9.151393753428606e-06,-0.0030456989779894953,-4.3128557783480985e-06,0.002630782607038394,3.046467968278337e-07,6.307411748193783e-05,8.032403849684879e-05,0.004437073236449348,0.0002477038481725074,0.007799224429614277,0.00044040815575608613,0.010849589052456726,0.0006916671137245747,0.006738397756030525,0.0009097390809079967,0.010705286859314678,0.00117764575907046,0.010823614248457923
0.0,-5.269530157472567e-05,0.004447270074932151,2.8197688539704752e-05,0.00019577064084358182,-1.7811631980296792e-05,-0.0007374868418831098,4.671287025170087e-06,0.0010682707129980415,1.4334713286862354e-05,1.4093639090810597e-05,9.055447774936806e-05,0.006081871800501893,0.00022344312328425678,0.0070027646071795305,0.00046244463850756817,0.008734305654456861,0.0006970559818642819,0.010242484380256623,0.0009080202865842002,0.007930479788784325,0.0011276697999817952,0.00908760532127808
0.0,-4.6699232636215665e-05,0.005222641887178755,1.6621369235760147e-05,-0.0015327967424011448,-1.0316230400609276e-05,0.00040355879348385787,8.508376768080375e-06,0.0001446773674414881,2.0463439696970704e-05,0.00047919364347439046,9.243705090064668e-05,0.002051124335438037,0.000224504987483467,0.007840433635218634,0.0004678525589734829,0.01077948955723528,0.0006987368496041937,0.009849062462816416,0.000915150649633839,0.0055744877224067745,0.0010711790727266895,0.00726852792117542
0.0,6.029248119524121e-06,-0.0015984106107419058,-5.514085820228121e-06,0.0008439321266024541,2.8670083180385287e-06,0.00021591914780789604,1.0911131569213645e-05,0.0010325195678537757,2.656598475022946e-05,4.5732743927293616e-05,8.805643796387574e-05,0.0041665034482518,0.00022305675666075257,0.009239464487599588,0.000462093936868183,0.009219640477649841,0.0007195602253584352,0.008148421662374509,0.0009136258447154943,0.008194784512115883,0.0009896312896842216,-0.00032958838857138125
0.0,3.9974554841763693e-05,-0.004736617208081343,-2.7338941956599775e-05,0.0012966664358874305,1.5464552411062937e-05,-0.000355864208825051,1.691855768918245e-05,0.0010075201582965551,2.1659693966226464e-05,7.334595430138257e-05,7.20409723698967e-05,0.0042257859636806476,0.00023371340416710148,0.00626358492002064,0.00046874144705657953,0.012534591172175025,0.0007199025653936117,0.009586101571975744,0.0009092551277932196,0.0029401340634355767,0.000973166201023481,0.0032329311773809342
0.0,3.676300605986071e-05,-0.0032972003668287468,-3.1460801888599413e-05,-0.000864473607242389,1.7607027284176115e-05,0.0026556250590724253,2.3263724896010697e-05,-0.0012984960972905744,6.503685755874943e-06,-2.784601691211495e-05,6.949054903901709e-05,0.005892276717061023,0.00023287321407919665,0.008075959934836561,0.0004651357079237415,0.009262161983435492,0.0007440636669397724,0.010675127752638,0.0008902694748191091,0.003177811192974645,0.0009356733448500658,0.0008081827400371252
0.0,2.736361256513612e-05,-0.002259412307011147,-2.4796607623997627e-05,-0.0015268964791689153,8.229103700774881e-06,0.00413871807296577,3.631840033488636e-05,-0.003004168050248309,-1.7174949287952203e-05,0.0002484930034925705,6.616593109931923e-05,0.003592318229916384,0.00024297152487064733,0.009895070521299572,0.0004634225709413507,0.01087989436026178,0.0007505200999234938,0.008413495846887211,0.0008808111574963134,0.0017968875148455937,0.0009129343611882856,0.0017465618636043649
0.0,2.000890533747617e-05,-0.0017501494625108598,-1.964012912664592e-05,-0.0008994474410377548,5.076814591696293e-06,0.002549984318012465,3.930530207453937e-05,-0.0012651002384995033,-1.647182129570489e-05,-0.0002745971708807958,5.313939598427547e-05,0.00780692935648732,0.00023518934141923207,0.006192647342991193,0.0004895681543999984,0.011443873198695905,0.0007450972676830632,0.009526504726377177,0.0008679715577818888,0.001744097037566685,0.0008818021881495792,-0.0003749238309573758
0.0,1.1817096145152827e-05,-0.0016116515408511583,-1.2947099482614251e-05,0.000336655302923959,6.135449136863492e-06,0.0004506791232159505,2.9590772311630843e-05,0.0004599867245782693,-8.224912325486377e-06,-0.0002847812879757587,4.7614806905859175e-05,0.0059786716885249355,0.00023906217620254229,0.008961877514362082,0.000498953552945619,0.012189414780059206,0.0007395901191277818,0.0059795726008928345,0.0008601713439837322,0.0019832960365222647,0.0008592345998733532,-0.00040546634501037427
0.0,-7.580826416634426e-06,-0.000303536784457038,-1.3293692194588722e-07,0.0008093065340873519,7.3986229254678525e-06,0.0006556763620748513,5.493715969957896e-06,-0.00112735161606269,1.2039686381194063e-05,0.0002568428914828324,4.5776327791937735e-05,0.0025071221470626915,0.00023843101950931918,0.011976289814683388,0.0005136697983770707,0.009883803483801901,0.0007390109180938861,0.0064417944344926405,0.0008393784393143156,0.002802755832851186,0.000843233907088568,-0.0016071339714936995
0.0,-3.844279079375862e-05,0.0037400319484740584,8.069960493214381e-06,-0.0004785937371983161,1.5367350038728523e-05,-0.0005814480097316489,-1.4508172777557365e-05,0.0010316228158855816,2.1705902101161176e-05,0.00011640228125838651,4.695580934974236e-05,0.0028629776258838075,0.00023233655273664235,0.01169322022017097,0.0005383298565140238,0.009379501339977201,0.0007254255044769534,0.007725548235350837,0.0008198148797677822,0.00016452822990183926,0.0008579136993356127,0.002573915692541285
0.0,-3.3281886761648895e-05,0.0006993631963321996,2.125208980030983e-05,0.003235053563583766,3.107272780919155e-06,-0.0027977889799219603,-1.536756259689246e-05,0.0008563560604229741,1.1213354126095583e-05,0.00012613048152829777,5.246846377867692e-05,0.003718320106654755,0.00023852186478743242,0.011903516801273191,0.0005416347687521712,0.010656061082765405,0.0007210387909888453,0.0037316124700772276,0.0008041513561311672,0.001953735387336115,0.0008457299143505059,0.002114907140225014
0.0,-6.030392782117982e-05,0.0048229848212333675,2.8043718939158927e-05,0.0013512101819126575,2.0279731769054757e-06,-0.0031001775238347073,-1.635779715450055e-05,0.0013904827550816643,-8.561141762684265e-06,7.135260226592882e-05,5.703221166047037e-05,0.004964084937622838,0.00025081664005639596,0.010016767610386373,0.0005407837765246746,0.011482774428677624,0.000721780402474248,0.0023845026818079323,0.0007817963293250277,0.004793336942185147,0.0008274610126996751,-0.0008243262223876414
0.0,-6.938648495306143e-05,0.006062429909614321,3.243908328637143e-05,-1.641192665748515e-06,1.4098888947041313e-06,-0.00021200742085006937,-2.358015963419977e-05,-0.00135361240397277,-1.809893146186858e-05,0.00016132498410213823,6.0474583328314353e-05,0.0069796091659428475,0.00026541440131672795,0.008748457805635174,0.0005408095207613368,0.011413900386901914,0.0007099489115307832,0.003573092944650603,0.0007636611223597913,0.000669090766416368,0.0008593798509363715,0.006208617681043566
0.0,-4.264426301186935e-05,0.0030814106083350934,1.988689311920937e-05,0.0010328048168511685,7.386206250327092e-06,-0.0010462509805898852,-2.3547788511615533e-05,-0.00131874491475456,-3.001261992113202e-05,0.00020450190269143335,7.062460334710906e-05,0.006751882359670068,0.00028345321923598486,0.011265939747921547,0.0005266709111783035,0.007565787411197041,0.0007098795922918348,0.00458147340769052,0.0007469747148895775,0.001693727817033465,0.0008469834751317415,0.005055705635030816
0.0,-7.266478163284391e-06,-0.000422558157397342,5.222588072770059e-07,0.001980854206235219,1.7554342484847192e-05,-0.0024929412429922503,-2.4592143908852795e-05,-0.0003305681910698529,-2.3753077959243862e-05,0.0002813279079964349,6.906451491051145e-05,0.006208452674366564,0.0003090251019701793,0.009969172416713776,0.0005211372204291588,0.008220004535452618,0.0006870414132178679,0.004387472932380828,0.0007485898466933371,0.0022973399775821877,0.0008183793265931473,0.002763387774459254
0.0,1.0799750779261737e-05,-0.002164527155876216,-6.956804385013838e-06,0.0012483733815943018,1.9962308493518718e-05,0.00013195427845523727,-2.76418071357562e-05,-0.0009965405365792222,-5.060626518980547e-07,-4.2925800321588515e-05,7.242450850257418e-05,0.009936642651875648,0.000317933220529409,0.008172778000445228,0.0005255591644991698,0.007349295314538415,0.0006556566918448372,0.004111595419893891,0.0007574018397038412,0.0024313306640928816,0.0007884374854477265,0.0010600228858792448
0.0,6.157274522066252e-06,0.00016676690126876193,-9.478090923821923e-06,-0.0008417678227643067,9.680905662315622e-06,7.896717943273009e-05,-6.2193694326010006e-06,-0.00010890541331636902,-7.538469076199253e-06,0.0003247147366057106,9.84187499095512e-05,0.005675642866837379,0.00032774591769792075,0.010809054641119935,0.0005190353541213551,0.005381420866523639,0.0006359986507458638,0.004575480990819534,0.0007566477995736629,0.003513815678632662,0.0007611872086500221,-0.0015857058024099028
0.0,1.763009443533924e-05,-0.001945038540504981,-1.2865353685377588e-06,0.000321029223010083,-1.5170559407639042e-05,0.0010127795062480605,1.702133157683961e-05,-0.0014466782944966069,8.494469334627137e-07,0.0003783645736912819,0.0001197296933396588,0.006799821028494769,0.00032680329580542304,0.01009507755074203,0.0005177076789950071,0.0030786329146078205,0.0006218846831852423,0.006627887101682277,0.0007438545373584279,0.002775533432148298,0.000763609745382512,-0.000406829426773218
0.0,4.586741965707283e-06,0.0016535220777686213,-4.4714979495330755e-06,-0.002845028729013109,-1.5783306159710927e-05,0.0012275747106606602,2.7231411342782617e-05,0.0025423498122584746,1.6740314627983527e-05,-0.00018846307319932292,0.00012944301807424672,0.008865149257838602,0.0003385030516125761,0.007445764592188197,0.0005036965074957124,0.00573314447423588,0.0006112474037561707,0.004588099897530361,0.0007293026209783298,0.00158230286812435,0.0007828748676889559,0.003628445283198982
0.0,3.261894430449314e-05,-0.002722626873696769,-5.936338655083459e-06,-0.0004104514351522668,-2.5865616521583508e-05,0.0012725557530158106,3.1000760862723216e-05,0.0004235674449402181,3.546239018060284e-05,0.0002567902110622806,0.00013962692987323249,0.007867260688866786,0.0003510393723924044,0.0057431180479759186,0.00048035802124278293,0.006158313998332891,0.0006223192142665499,0.003391204531531427,0.0006999394237333231,0.005793165857023657,0.000773123408381652,5.5145568310116484e-05
0.0,3.744065018225789e-05,-0.0017516270488859467,-1.8116926436640497e-05,-0.00192459411693528,-1.3834337414553856e-05,0.0005824864570927667,2.6316330522228517e-05,0.0025619232919883877,3.393007867686642e-05,0.00020447607609481454,0.00016519348285583306,0.00699782330135436,0.0003456064489422547,0.006647933865747325,0.00047214878197216566,0.0060014288049523605,0.0006127531806565897,0.0033652839756260875,0.0006792750470923106,0.0024839451596787225,0.0008163902707059187,0.007658677541072484
0.0,5.268200516405008e-05,-0.004247593819598354,-2.0499801577544932e-05,-0.000946496683440487,-1.1104405509439384e-05,0.0019689270486915344,1.5408960019414708e-05,0.00011409915700286345,3.504817235889769e-05,0.0003779507316690449,0.00018424241872876202,0.008713349547847698,0.00032685078932984297,0.005140662924399059,0.00048111435413911277,0.004110212344550196,0.0005960977817348118,0.0056387918026245005,0.0006635302503959271,0.0020766373817178254,0.0008236116890774651,0.00878621386011149
0.0,4.717354253296058e-05,-0.003012948315900815,-2.271264960959881e-05,-0.0015363114890361643,-6.103768501400933e-06,0.001183910555922766,1.070660464728529e-05,0.0001784627439301527,1.9767694356487728e-05,0.0007812210854083873,0.000188863598368777,0.005303110169050601,0.0003337261628651401,0.005630570124926939,0.00047164492476949504,0.006714951332608804,0.0005748167753682432,0.0017874729835104725,0.0006662511638300325,0.005620159999921015,0.000786219076442297,0.004025992932344266
0.0,4.010256183598947e-05,-0.0030084268786594744,-1.5557828847631842e-05,-0.0008831084343995288,-6.994792191906819e-06,0.0012113532455392663,3.103120306442788e-06,0.0003243010264527789,2.122541204843493e-05,0.00021985973753911803,0.00017337904532068696,0.010209929455055713,0.0003295004833964032,0.0046291606981012316,0.00047079598588777694,0.005023461917734782,0.000554132479583446,0.0015149460235319256,0.0006656718723889605,0.0069173631542278615,0.0007644007945655512,0.001994243726069604
0.0,2.186951148497136e-05,-0.0012747737384312308,-5.6237904418625495e-06,-0.0004888217468474326,-1.220395170272139e-05,-0.0004299930817815022,3.4712262021989743e-06,0.0009252361572918472,1.0622976035436688e-05,0.00035271910421058047,0.0001475388999395738,0.008047108095198619,0.00034261137505279784,0.005298377956332287,0.00046371704928641316,0.004358193096928488,0.0005325808009432058,0.004755117939310827,0.0006583162719038757,0.0029365418566153064,0.0007842354073097921,0.0069027342964673045
0.0,-8.826857700031483e-07,0.000667508025342212,7.631002366350407e-06,-0.0005656910163756799,-1.6146969959878137e-05,-0.00022227672653395708,-1.9671959525736007e-06,0.0007882181705934522,4.324292551099678e-06,0.000225842790032531,0.00012344693928215584,0.007514423978025844,0.0003488504556552922,0.00955376549520765,0.00044055621514010255,-0.0006286447158780013,0.0005375649035241765,0.005864832550407162,0.0006425618821898442,0.005477850097704086,0.0007643106161999448,0.00367228748005562
0.0,-1.7645710569673408e-05,0.002247478614642942,1.5064624589123392e-05,-0.0006461458080631534,-1.4238203917912636e-05,-0.0002297415721882493,-1.2218516317250004e-05,0.00018198685476711812,4.579674849205849e-06,0.00015809741167893863,9.273584574839467e-05,0.008240849196077052,0.00035074975493274476,0.007931297539320517,0.00043549977349067716,0.0024440703909172634,0.0005147938525132903,0.004133498535570072,0.0006427397140442307,0.003655971284715718,0.000767468978526816,0.006656117246503586
0.0,-1.806960510448187e-05,0.0020708735486851104,1.2800440670828115e-05,0.00010716539289286757,-6.577315650919822e-06,-0.0019576447471213463,-1.8355427484795913e-05,0.0012240196625576444,-7.3888991367745125e-06,-8.8060651503502e-05,8.399612601320775e-05,0.010063367318291456,0.0003232976525719584,0.005834968423699162,0.0004428893181115538,0.0027853683807276,0.0005030365835793605,0.004327340373666931,0.000633261405884806,0.006142784615494439,0.0007410257111560312,0.0026739046096690565
0.0,-6.298092837655182e-06,-0.0004723673378621635,1.1667284112378921e-05,0.0017602084960174152,-2.9077276004890797e-06,-0.0018876774136518742,-2.3445535306791627e-05,-0.00022122007572347453,-2.6808950223499398e-05,0.00032201927644900886,9.556553724480432e-05,0.006354922955955286,0.0002927139653237417,0.009297765292290372,0.0004365829028011296,0.00326603198493272,0.0004983665980582681,0.0019146412420093736,0.0006226434052950394,0.006299164194075159,0.0007411812242392739,0.004073294631979859
0.0,-1.8117804183867497e-05,0.001918794504115886,8.044607874365794e-06,-0.00028246518407545646,8.945533134726487e-06,4.334127192696496e-05,-3.8004944061361675e-05,-0.002074134588670448,-1.7788060758900254e-05,0.0005032885596509144,9.286640432803704e-05,0.006172780830265999,0.000257516592354683,0.007928403422279361,0.0004377436587640826,0.0037856377919421027,0.0004978232339173882,0.003565170974261866,0.0006014317676657117,0.004610144664130468,0.000758007284526139,0.0071873256441987495
0.0,-1.307162124360037e-05,0.0015954570737443307,2.412153978928655e-06,-0.0001620595225596598,1.4025592155185264e-05,-0.0009362782529923701,-3.693553643048897e-05,-0.0006290899139529721,-5.04027879780932e-06,0.0003628772394604848,7.89952201928636e-05,0.005619331954619193,0.0002380724270941039,0.006595661176096936,0.00041926890860699724,0.006098176948153675,0.0005071893353180987,0.0024975751160187937,0.0005828121890026514,0.004945051212876833,0.000757260250876116,0.007723281203445351
0.0,9.887387324973347e-06,-0.0029141408341615627,4.634992536574844e-06,0.003032356822730492,1.101411597704573e-06,-0.002510657703878338,-1.7161158162989406e-05,0.0009802063186758535,1.569794673557207e-06,0.00014370012624789676,6.586616495262027e-05,0.0044511205318671365,0.00022391000748229884,0.007488668717476104,0.0003889062467730884,0.007681427502391834,0.0005183695354136261,0.0001266381088370608,0.0005725348689124238,0.0056421623683218505,0.0007436086127842642,0.007373021177447036
0.0,-1.8926998198271742e-05,0.0023049009291473614,8.828987173057126e-06,-0.0004517886120176865,-5.420351171246375e-06,-0.0011295290971785217,-4.1612606816717893e-07,0.0018530240399540186,1.0015765809346585e-05,-0.00011918620801613065,5.3726993059340936e-05,0.005037081705976693,0.00019608835224066285,0.0056265371370063585,0.0003800858145559827,0.0070074658216976796,0.000514259771962904,0.0040330539160422915,0.0005673222591750219,0.003575270817275385,0.0007300042746433067,0.0074863529639037215
0.0,-2.7185786222346547e-05,0.003532506806865383,1.4470531215288419e-05,-0.0017461440558786154,-1.7881844160032455e-05,0.00167034861373071,1.6345295847737486e-05,-0.0007760055670840079,1.0637234557460103e-05,0.00020345619937393929,4.908418448558388e-05,0.0022362881893882866,0.00017539426139752637,0.007328631403410156,0.00036132076646452476,0.007192542886315744,0.0005005785410209221,0.004355105101368633,0.0005812254127294484,0.00176646496323457,0.000698055654883007,0.006949821322583429
0.0,-2.200399308134695e-06,0.0005678305539461096,2.5142424987173376e-06,-0.0008379462416331939,-1.4383397466963862e-05,0.0011122753718833742,2.890402213376763e-05,0.0006280617513056185,6.983151504915507e-06,-8.212333359778527e-05,4.506153237715157e-05,0.0022026777113028414,0.0001516619937352254,0.008255350286699336,0.0003400667573695485,0.005831765561883927,0.0004929918582731336,0.004482417175022773,0.000596502795063096,0.004722693274023049,0.0006245735688120838,-0.0013582981681370808
0.0,3.0368632036286644e-05,-0.002854455565589849,-1.7988543290168012e-05,0.00013080727813469912,9.632950747407886e-07,4.3741760962728174e-05,2.758116221108774e-05,0.0013567676485568933,1.2903603553675306e-05,-0.00016530101282827088,2.7353129869230255e-05,0.0025235534000454187,0.0001387669240313781,0.004501334813979521,0.00032599779075888715,0.008829940128375393,0.0004700693847273479,0.006364728594117096,0.0006115048195480168,0.0017453206089389321,0.000598802640339283,-0.001179930459787261
0.0,4.592721261720641e-05,-0.004630567096238473,-2.8303355527701205e-05,-2.225930069085834e-05,1.3440563847211082e-05,0.0021545675363137625,1.6932120766448572e-05,-0.0009113898363472978,1.5913718635624053e-05,-0.00013681011463414128,2.175836890755417e-05,0.0030017019302808878,0.00012395473308197749,0.006147985413690589,0.0002899798483922728,0.006327146553264308,0.0004774144735233167,0.007214101443202898,0.0006073821124708196,0.0021843822411049384,0.000575553432336997,-0.002869990621484843
0.0,3.517971152363516e-05,-0.0025376489840297587,-3.0664671703469196e-05,-0.0014031506606369238,1.8879695206529514e-05,0.0024359993586508303,1.6876975851947195e-05,-0.0015503181570368694,-2.711519631491543e-06,0.0002752010730316434,2.1849952877450908e-05,-0.0007541521851117082,0.00011678772691754025,0.006985047642188464,0.00025489613804644456,0.006871395884305141,0.00048174342616172643,0.008391336881391607,0.0005949270428341812,0.0009624358511827245,0.0005797007649424902,-0.0012169379827573672
0.0,3.077239990279591e-05,-0.0036897203168407395,-1.899261521352106e-05,0.0004272000149974076,9.557726125212357e-06,0.00217992809957565,1.9357494290743025e-05,-0.002005833755220143,-8.091901613766339e-06,-0.00012183928437244706,1.6329327480758185e-05,0.0040055681248095725,9.092054101379884e-05,0.0023913881410279406,0.0002439723582175462,0.00788498202824818,0.00047344341754976255,0.00996863137768948,0.0005815254942578711,-0.00011536386243925682,0.0005906230172020322,0.0008013274961916517
0.0,-2.176460178766367e-06,0.00040767918075797433,-7.47984763774214e-06,-0.0004362452366770842,6.560890872088725e-06,4.180911804234493e-05,2.1303237779906732e-05,0.0009097684972024529,-2.024958356912439e-05,-0.00033560575795993646,1.686522251936151e-05,0.003114065270487592,7.731769411550478e-05,0.002571533030234871,0.0002211026326368966,0.010753419162713274,0.0004625305294938875,0.005770843850525502,0.0005756440928082746,0.0018992612330571786,0.0005854608162534135,0.0003731819924180493
0.0,-2.2855757539956312e-05,0.001047151197689212,1.2506378340940334e-05,0.000956471986739654,-3.9984619805859745e-06,0.0006262457053846461,7.82394502063224e-06,-0.0022119289674502785,-5.900003899884989e-06,0.00023598702595099448,1.1926325555825378e-05,0.0008654712631294009,5.756777036014731e-05,0.0026782492658867334,0.00021415865508623143,0.009537271583940615,0.00044992104471306603,0.006882567634831811,0.0005585437021324852,0.0045188410282275045,0.0005820788303556884,-0.0020333344590611853
0.0,-5.419063257733183e-05,0.0055535371727533115,1.6443514493369605e-05,-0.0010178680959907292,9.6416220357889e-06,-0.0005884289096195994,-1.2414272654412479e-05,0.0013566488732851935,7.533723799725722e-06,-2.4401980114913365e-05,7.791501090815955e-06,-0.0004965033784726205,3.6443072160597555e-05,0.004638051273919348,0.00021628401558144953,0.00843963049312354,0.0004172090631603139,0.008193029915259841,0.0005480726130905711,0.0007336302501065547,0.0006305307817315839,0.00587882383330224
0.0,-3.32974838784602e-05,0.0005116311123617287,2.1380844814548743e-05,0.0034751298920864533,5.130594811560121e-06,-0.0028316265192188023,-2.1587505013570535e-05,0.0005724929613336704,1.9833095139278743e-05,0.0001533178085399425,-4.501103415222528e-06,-0.0014249080643066205,2.5914996626640928e-05,0.005837684647528583,0.00020838823727566477,0.0065125671612025595,0.00039734028658583675,0.0076505684388210125,0.0005337563815750347,0.004439704583205577,0.000627358580625462,0.00317164210911148
0.0,-4.8474711283966835e-05,0.0034543078395729908,1.9399542091876692e-05,0.001896494115782292,1.1392290294979123e-05,-0.003862261257026524,-2.3982139024436245e-05,0.002208926153065743,1.2499771293039221e-05,0.0001079170197535883,-2.096121602218146e-05,-0.002634270402758543,3.0510884890377343e-05,0.005015658098808815,0.0001960183834365635,0.008900249074233634,0.00036819113883750256,0.004911780348908676,0.0005252085401484016,0.006956686077629947,0.0006334782608047449,0.0026640080812043057
