‘ª’èŒ‹‰Ê‚Í‰º•”‚É‚ ‚è‚Ü‚·
var_list,"['var_list', 'var_qty', 'dt', 'fs', 'simu_time', 'qty_x', 'total_length', 'height', 'depth', 'young', 'density', 'fix_type', 'damping_ratio', 'f_position', 'f_wave_type', 'f_mag', 'f_freq', 'k_jig', 'jig_position', 'animation_speed', 'sampling_length', 'vec_length']"
var_qty,22
dt,5e-07
fs,200000.00000000003
simu_time,0.03
qty_x,13
total_length,0.25
height,0.005
depth,0.02
young,205000000000.0
density,7850
fix_type,
damping_ratio,0.0
f_position,-2
f_wave_type,impulse
f_mag,100
f_freq,3000
k_jig,"[328000000, 328000]"
jig_position,"[10, 11]"
animation_speed,100
sampling_length,6000
vec_length,28







0.0,4.003682138845813e-05,-0.0012439159470033145,6.769677507890299e-06,-0.0023710354139513563,-1.4312607938795101e-05,0.0006809321309029807,-1.479779960244913e-06,-0.00011469570012241282,-6.124877645017426e-06,3.699346132814274e-05,-7.606101241706122e-06,-0.00011858228386748117,-4.014291260634681e-06,0.001273348866358302,-2.9748108254344603e-05,-0.005098925098812654,-0.00014979247753990767,-0.007509510354008462,-0.0003756123128990169,-0.01503728001957169,-0.000662602786506656,-0.014837990214845718,-0.0009227705742690864,-0.010914261070478697,-0.0011285481163538932,-0.012615868231902947,-0.0014014044796775054,-0.014721296574506592
0.0,5.612746758312175e-05,-0.004017329087292795,-5.237153473611554e-07,-0.000900645447434428,-3.771002887549589e-06,-0.00048227072070390967,-1.0925522536222275e-05,0.00015955602378758162,-8.813534870578687e-06,4.4407677351538936e-05,4.489602656776764e-06,0.00035249822309139396,9.448313721567504e-06,-0.0022599150506981288,-2.844748479778377e-05,-0.0011922716748178604,-0.00013932702691364887,-0.010969668045677566,-0.000379516134483926,-0.01352874398587727,-0.0006620022692031093,-0.014819428363290843,-0.0009136178353018921,-0.011070782306171074,-0.0011284226841072988,-0.013678953594595639,-0.001463942926771173,-0.019249199329897188
0.0,4.123932407415509e-05,-0.001936926980055104,6.767154038256188e-06,-0.0013808278768616946,-3.151141287668834e-06,5.781821501831927e-05,-1.7629085207411436e-05,-0.001384854695478835,-5.980934274530006e-06,0.0027041902310014007,2.0407106497998543e-05,-0.00018878670875601585,6.849401026930689e-06,0.0005446785858090018,-1.811477143044899e-05,-0.004387840283749725,-0.00013773729083941817,-0.008896915218081673,-0.00038363345284484537,-0.014959616712340107,-0.0006598192590636466,-0.013320824399689958,-0.0008875718906356596,-0.011482074501250572,-0.0011574920110635238,-0.016299965464906727,-0.0014726449793984818,-0.016240274285552806
0.0,2.2952341722896507e-05,0.00014603847993525143,1.7696249786749168e-05,-0.0009361912278955922,-5.917708307791667e-06,-0.0016022421867250632,-2.31033059483257e-05,0.0007504628895470102,-3.2517699972220043e-07,0.0007451382916489927,1.368920531503518e-05,0.00025377959212909064,2.2260140672900832e-05,-0.0009379802491739249,-1.2206790460831987e-05,-0.0033503841418362863,-0.0001474165459991279,-0.009927963457763887,-0.00038237211532898965,-0.014944226136793798,-0.000648945405998124,-0.010765572231398374,-0.0008692139046759426,-0.014767379735024337,-0.0011855374994398703,-0.01624192889843102,-0.001487630890833903,-0.015571881161220486
0.0,1.2306615203235567e-05,0.0008712444999907074,2.715193661676408e-05,-4.795820930173738e-05,-1.3357574776120614e-05,-0.00260550701180554,-1.9744897378016184e-05,0.001240425624001226,2.835735681825724e-06,0.0007239260444283788,4.3922619451329424e-06,0.00012075701392794324,3.426908883018167e-05,0.0008326991499987614,-1.3473373459105508e-05,-0.004965502894480723,-0.00015012804276994882,-0.010704815904647063,-0.0003965418085501597,-0.011946731365512317,-0.0006091149230742736,-0.012538643292726168,-0.0008798792459903098,-0.014699993528195376,-0.0011972825007308763,-0.01786356199620677,-0.0015115593141139783,-0.015283381871836765
0.0,1.130655987918511e-05,0.0017623580198789716,2.3137202044441177e-05,-0.0014109044588693402,-9.289574066631275e-06,-0.0010514998230826515,-1.6845906055435322e-05,0.00035756986494290616,-7.783477818579073e-07,0.0008494888286710018,8.770802760814022e-06,0.00010546568050926535,2.6930953361867442e-05,0.001084190348633821,1.9403114874573425e-06,-0.0054089039824653795,-0.0001807930394063759,-0.011319996227555302,-0.0003784163249128636,-0.009948975089179706,-0.0005893020112610385,-0.012299535275087804,-0.0008872517138415774,-0.018073805149352525,-0.0012024110700164215,-0.015444898197177185,-0.0015625918547598784,-0.02077981980388628
0.0,4.09936223573245e-05,-0.002506711899251577,5.933772499545325e-06,-0.000498673119826515,1.4994449255145257e-06,-0.0008230441727833471,-1.2453027258108477e-05,-7.268667747818041e-05,-6.584409791711292e-06,0.0007558892190625266,1.0769006377507322e-05,0.0001487699386046494,2.7997574556740363e-05,0.00118203168723022,-6.985000924497512e-06,-0.006560764831353511,-0.00019298591594602262,-0.010423963493119569,-0.0003624599080610096,-0.007908061664625083,-0.0005771565675098413,-0.01542483675348323,-0.0008834338683260416,-0.015310759109339647,-0.001224087911916633,-0.019696380621315592,-0.0015591300601520192,-0.015831037640790614
0.0,4.920099651059422e-05,-0.003310819399072164,-9.265380816770433e-07,-0.0011495237180295032,3.975585482208491e-06,0.0008746981019984943,-5.3474449223252445e-06,-0.001580169289282016,-7.225353473791168e-06,0.001129248214656148,3.733785119566196e-06,0.00027199481861144817,3.8571637728857604e-05,-0.00017412613191655231,-4.0378007691386826e-05,-0.006644975320685517,-0.0001859394592385712,-0.007958946058257765,-0.00034719434250498054,-0.010005151160153752,-0.0005745638151948599,-0.012886806620369182,-0.0008774101762693388,-0.01905087575731409,-0.001236423837001235,-0.01760468317966098,-0.001596427523889787,-0.019578768832242584
0.0,3.981756297893671e-05,-0.0020863594547457756,3.675669786844832e-06,-0.0012779153295307691,-2.6856878032334396e-06,0.0003182465215836842,7.0471644868366206e-06,4.210849416787777e-05,-1.183289650150488e-05,-0.00034693986525063605,1.4347065929392064e-05,0.0003744830786702119,2.1740655765177913e-05,-0.0014196158059906411,-6.8047633181217e-05,-0.006642578785317328,-0.00017001564193425416,-0.0052911913312434075,-0.00034206669986718534,-0.011352535656779092,-0.0005656624589738084,-0.013329673155744206,-0.0008774384192637335,-0.01813703917248826,-0.0012473952014553505,-0.01987664225631638,-0.0016136855201622474,-0.018484680702898038
0.0,2.2176468596502783e-05,0.00011943768617595209,1.1364821480552519e-05,-0.0016292060726163704,-4.475332860420628e-06,0.0005556351676379422,3.2304781241892344e-06,-7.38622038936251e-05,8.799847881172773e-06,0.0005267879271758258,1.3688532196841499e-05,3.920612296154634e-05,-1.4345995242479426e-05,-0.0038263784275955597,-7.775084660577806e-05,-0.002287510229721321,-0.00017039078807983728,-0.007482401518727426,-0.00032128301443810095,-0.00926271235367867,-0.0005700680413724974,-0.015214544588234933,-0.0008744348651532943,-0.01762096777436424,-0.0012538037872982973,-0.020562125384194677,-0.0016447540162029403,-0.02023529693150623
0.0,2.431267971853644e-05,-0.0015909145829819532,1.187895940553886e-05,0.0006046001456465691,-5.152427795275945e-07,-0.001722600130623653,-2.8060337514495073e-06,0.0015333815610612557,3.0100785548749198e-05,0.0008171305526094082,8.416145837898832e-06,-0.0007123933310437701,-5.662454580034466e-05,-0.0017578893597548118,-8.423595836436588e-05,-0.003382455946827126,-0.00016542209766189772,-0.004631861534313858,-0.00031463757391245206,-0.01106672500149201,-0.0005589342676778292,-0.014735210861031562,-0.0008863165221395531,-0.0181243981867422,-0.0012505901695762259,-0.020810030450010578,-0.0016840503159753397,-0.02326143536809464
0.0,4.60027396319159e-06,0.0016058321874317899,1.5820100665239302e-05,-0.0009318840108301812,8.03254605940738e-07,-0.0007470644807531888,1.1281910193437196e-06,0.0022350283753563432,3.2546191210742745e-05,-0.001575006228856706,-1.3113994620749056e-05,-0.0003261713083411856,-6.02375833938671e-05,-0.004310478032673078,-0.00010953711599287674,-0.00015226361764770574,-0.0001549147319042044,-0.0060471738701159605,-0.00030741471212824027,-0.009624461813129884,-0.0005566181346929478,-0.015934389098277428,-0.0008846922168310711,-0.018056030089146077,-0.0012616326845488078,-0.02136086523352139,-0.0016991115651527938,-0.023390453089256944
0.0,5.76975452730678e-06,0.0006284595912702164,1.609866640273602e-05,-0.00014872064847207159,-5.792718809939919e-06,-0.00015154937900131217,2.8597116383743928e-05,0.0009894374630747302,1.2091436016667425e-06,-0.0016787948535614144,-1.0129169278585719e-05,-0.0003124978473843668,-6.925374613654221e-05,-0.0032317952633089497,-0.00012136921633702971,-0.00235273986939359,-0.000155369016035494,-0.0028754900561940534,-0.00029917837233990526,-0.011514306341965734,-0.0005543793457593917,-0.014929421187030601,-0.0008799846362035485,-0.018950852252784884,-0.0012795933555030258,-0.021973756238739366,-0.0016976882509262307,-0.021511423812117167
0.0,1.8210256558058052e-05,-0.0007109805403259982,-9.429156897183186e-07,-0.001094971391409925,1.610530808942203e-05,0.0025763728789177692,2.669136506604172e-05,-0.001965123096273778,-1.0442564621192934e-05,-0.001185879234848904,-2.0632743441809242e-05,-0.00010017496715961061,-6.338665464082177e-05,-0.004111502812703953,-0.0001260175314738337,-0.0017917367281820834,-0.00016768721531027208,-0.0031862347581764956,-0.00028827238112377366,-0.010784935305443381,-0.0005510360739691471,-0.014822527403950026,-0.0008793749474263442,-0.020287819972343468,-0.0012932327554395068,-0.02149670845195524,-0.001703193066749474,-0.021310970979979697
0.0,3.858092723312099e-05,-0.004849920645069932,-1.5946635124031465e-05,0.0012998086537841262,3.944558104534249e-05,0.0011193222017098828,1.717748152652306e-05,-0.0017257908940497687,-1.5956157979464018e-05,-0.0015389671591325932,-2.3166130339721846e-05,-8.715540149853505e-05,-5.9935410377842664e-05,-0.0028938308535797546,-0.0001234060567248802,-0.003191062669439409,-0.00017632297577472027,-0.0036568262301355423,-0.0002950526069533297,-0.00831308097488308,-0.0005304365566441977,-0.01711315378281783,-0.0008937720268142018,-0.019303355537027406,-0.0012970261288692466,-0.022428046938309486,-0.0017117652584166061,-0.02089798775515015
0.0,-5.5312300519046705e-06,0.0005143017809277011,6.1824892030307765e-06,0.0008446793199309667,3.2145192181326854e-05,0.0014736108102963354,1.8113436609546668e-05,-0.003022728034455791,-1.85040759037036e-05,-7.395613588615853e-05,-1.8638910062190537e-05,-0.0002083023667560547,-5.7666815196054696e-05,-0.002498309739358999,-0.00010957896309734925,-0.0034989977349367506,-0.00019484730268053973,-0.0045600734711307616,-0.000294101246629237,-0.007631135769090547,-0.0005228922584246128,-0.015819414097366934,-0.0009007829656343441,-0.022253212760836326,-0.0012983720895094306,-0.01987352047845138,-0.0017381243968675496,-0.0247136106538855
0.0,-5.024888793593582e-05,0.005471016596181971,3.1989703375869886e-05,0.0016768968436230412,2.2009205367013782e-05,-0.0010624597164101478,1.5270582457714866e-05,-0.0005798793945658968,-1.4891152477738569e-05,-0.001357389187351462,-1.4027791723787143e-05,3.679654069164696e-05,-4.277442165952322e-05,-0.0027805326987017072,-0.00010673500503828777,-0.003999738070393269,-0.00019701807410078218,-0.0050601356404263624,-0.00030477964802910784,-0.006893310544603422,-0.0005220275015749704,-0.016827855067593846,-0.0008936232517283075,-0.020053437828687855,-0.0013157210685433326,-0.023253178281070572,-0.0017146459164724182,-0.01907616132004564
0.0,-5.9154417575789285e-05,0.005851275179776901,3.6405075085802384e-05,0.00287523130354342,2.9830071040027655e-05,-0.002783579226940085,-2.7562809869927193e-06,0.0003918481667875327,4.639432438563455e-06,-0.000765707032113397,-1.0934289504711335e-05,-5.392724979300692e-05,-2.5847568747380208e-05,-0.002388919370921246,-0.00010606494160702645,-0.00489241436857357,-0.00019407373298815415,-0.004648942449026632,-0.0003133011215861602,-0.00874707589589798,-0.0005351835657026827,-0.013834982972179121,-0.0008820270170381031,-0.022789451533045214,-0.001321824852728947,-0.021210980489087938,-0.001732720982085863,-0.021815426403328814
0.0,-4.511997950859295e-05,0.004103877096843906,2.7965038922531045e-05,0.002845712401095377,3.721521386612763e-05,-0.0018403939240719343,-8.293110713023032e-06,-0.0013678282653636373,1.054933036058513e-05,0.0017965303958082783,1.0270573071472744e-05,-0.00030505856321779877,-2.1875357840277544e-05,-0.0022472013249736815,-9.747595883561468e-05,-0.005274132880763526,-0.00018730878059156306,-0.004868072591084162,-0.00033000818901409747,-0.009457151867153648,-0.000542616118754628,-0.013900410733050012,-0.000882781669459706,-0.0207726840049461,-0.001316582607658548,-0.023331870164726196,-0.0017455542861936062,-0.021657810227578452
0.0,-2.2121282358287613e-05,0.0019214562730402673,1.6521219962290857e-05,0.0020426389343895838,3.3970338157048765e-05,-0.0007531390955765909,6.247021447103824e-06,-0.0013092484789373193,-2.1304147595518045e-06,0.000981492774701692,3.055879984420794e-05,0.00021237872373822833,-1.6116064508898013e-05,-0.005210489429915801,-8.234057942171119e-05,-0.002213903191377822,-0.0001886507472552475,-0.00807249840745282,-0.0003363376008822167,-0.008384812032895298,-0.000560490817766315,-0.014717041249335778,-0.0008855514882313011,-0.019117969712750912,-0.0013022595599918232,-0.02393549029373767,-0.0017760885253323387,-0.024825635135886828
0.0,-3.809862440764114e-06,0.0009763180412070156,8.458490027619989e-06,0.00015513618389892173,2.3888447598716106e-05,0.0014902185487668928,2.0189086281245223e-05,-0.0021818946549356263,3.640322801276029e-06,0.0012868227209963906,1.8790767417538192e-05,-0.00015409930016446145,-4.124379425433671e-06,-0.0013589804091560173,-7.452227508559325e-05,-0.0058509096482251,-0.00018042891622755447,-0.006133238360441351,-0.00034990147889229286,-0.010522757667896366,-0.0005758233710759671,-0.013895774660848589,-0.0008909676838137298,-0.01848787241144955,-0.0012889704365163582,-0.023630520954960703,-0.0018014571257065639,-0.028114026482882963
0.0,2.5198653632283442e-05,-0.0023133700687981004,-1.679956107539229e-06,0.00039878701943676947,1.6181675313492558e-05,0.00035415259970420426,2.7588101382231417e-05,0.001229221243938852,1.7943776104200814e-05,-0.0026411444040937465,-1.0840084838449733e-05,0.00023609184406148394,1.2443881888202424e-05,-0.0011939077210145186,-6.188935867117744e-05,-0.005150351864297852,-0.00018184510306994478,-0.007343483411115233,-0.0003526026749698822,-0.011224526434868107,-0.0006009992494420179,-0.013538655043280213,-0.0008861502172219174,-0.01740589020957844,-0.0012929978521044375,-0.024463076563230806,-0.0017876655336032182,-0.02614954639501486
0.0,2.5544889841892243e-05,-0.001089483618333542,2.060150338475241e-06,-0.0013560066280600682,-1.1232277477550001e-06,0.0017418910143332334,4.0643210372675054e-05,0.0010602886226629008,2.3942454047137296e-05,-0.0022489521352961526,-1.1118684078385793e-05,-0.00015166929220595813,-1.962999840649762e-07,0.0009468718694085033,-3.833455149188933e-05,-0.005742389491842215,-0.00018048572012059808,-0.008055542509894289,-0.0003660640568110097,-0.011684378447093179,-0.0006113726687538483,-0.01341101219753557,-0.0008926117719980591,-0.016900530187699186,-0.0012984792445858008,-0.024418722640836305,-0.0017631468132290903,-0.02369651655472016
0.0,3.273660308267304e-05,-0.0014025212705772844,2.644047098371307e-07,-0.001967883331607842,-5.153535510203487e-06,0.0021202348476637095,4.199838893796946e-05,0.0010513090382172471,2.6021002692624675e-05,-0.0016838661043498738,3.2225477738078937e-06,-0.0002102357491723066,-1.0407798302348194e-05,-3.311670312675746e-05,-2.5509390637184417e-05,-0.00334154839560623,-0.00016984558946012425,-0.010931369584840988,-0.00038651164498854996,-0.010929990685672313,-0.0006107595800736525,-0.012943100801184522,-0.0009123946939942237,-0.018808732830225165,-0.0012975664442961181,-0.0210975412088375,-0.0017516728512833879,-0.025068049683606097
0.0,4.998328367340656e-05,-0.004098989211118113,-7.875333081897025e-06,-0.0007241815200707484,6.4728584421311395e-06,0.000886206429990843,2.6471160156071115e-05,0.0015770510614688568,3.312803233978881e-05,-0.0014079143400838807,1.0554690944429387e-05,-5.738998484716633e-05,-2.30019082451914e-06,-0.001588027050366588,-2.9476212197434825e-05,-0.0020340138020783953,-0.00015666490792628696,-0.011663966673215318,-0.00040018844717400437,-0.011248281436168935,-0.0006134938711593269,-0.013639658425903972,-0.0009318983003638613,-0.01786404223907719,-0.0013051699622726278,-0.021165380741462486,-0.001704859880783568,-0.020295205498923233
0.0,3.346519769744144e-05,-0.001967214214701905,1.285033358471068e-06,-0.0009730945749992387,7.126039820463381e-06,0.0013007935042019798,1.7060851259247285e-05,-0.0002106983104124056,3.2037594024765166e-05,0.0009253888960118331,1.8023576816989026e-05,-0.0002908595036417481,7.968751399318741e-06,-0.0003513097907618988,-3.210413571311762e-05,-0.004642911939180443,-0.0001632527212593732,-0.008773532606256183,-0.00038230689548691233,-0.01376540952580288,-0.0006420496389185372,-0.012863899221960432,-0.0009402516161877664,-0.01906038790890319,-0.0013146440731161087,-0.018513929054435097,-0.0016668774002999388,-0.01841648493137666
0.0,1.0902325259729144e-05,0.0003674812501635,1.5762490816740213e-05,-6.94796504158885e-05,3.2294947879061287e-06,-0.0007406096184288025,1.5432459856063324e-05,0.001383066843425498,1.4824987130182893e-05,-0.0006270185737638944,2.2882756264492215e-05,0.00022572876015915816,2.6527855333414863e-05,-0.0012906667858040204,-4.167910276061783e-05,-0.005480491357808122,-0.00016918385600212882,-0.007944904670349804,-0.0003656104731964644,-0.013036476177159428,-0.0006627649337083533,-0.016260446099990063,-0.0009622439371979172,-0.016347196537704365,-0.001313757824082898,-0.01842101750846263,-0.0016299066418754686,-0.01540313398588924
0.0,-9.115342872378472e-06,0.0029097421245502025,2.4764471645182388e-05,-0.00035164028432863547,8.06692949469272e-06,-0.0004010239899850808,3.4315625622274256e-06,-0.0001008451516502633,1.0172592330660161e-05,0.0004429198084819526,1.6247474130865413e-05,0.00026150628536693717,3.553458658258876e-05,-0.0013799343105380143,-4.8720705443907114e-05,-0.00586408603521883,-0.00017080623312243175,-0.007410605229366662,-0.0003634460972271864,-0.0129918384771895,-0.0006638277575142388,-0.01789052702487563,-0.0010049309841256109,-0.01593322635878409,-0.0012935521104555554,-0.01591524025080371,-0.0016270743617701824,-0.017923373486937393
0.0,3.1446812460844345e-06,0.0001403720482781806,1.992925751420691e-05,0.0017259424135004134,1.9958403630313767e-05,-0.0018174026502322728,-7.831778821202091e-06,-0.0006245967876236245,3.0365422562532692e-06,0.0015319944893240932,1.7867493397322754e-05,3.7162697084856067e-06,1.7462339390493665e-05,-0.0004910205116820875,-4.0861616999043864e-05,-0.005887032180267122,-0.00017600156104414383,-0.00767094216260808,-0.0003634876762179238,-0.012831805160917276,-0.0006729814042430835,-0.018595978920897392,-0.00102744847462324,-0.016433046186410994,-0.0012911143599167027,-0.013301625226367778,-0.0016019112129364219,-0.017748705532292516
0.0,-1.6193578976825465e-06,0.0014847783698641824,1.8771675060030872e-05,0.0005624665978907458,2.622994130252213e-05,-0.0008293976411870529,-1.3208751141730558e-05,-0.0013324503873074834,-5.240088473681902e-06,0.0011632295345823088,1.0730722983005133e-05,6.887262610806946e-05,2.77321612016448e-07,-0.0012962948019403923,-3.902624673252541e-05,-0.0036790175374693474,-0.0001713718804289611,-0.009493686148208544,-0.00037289298080970986,-0.012292351546742212,-0.0006902099413801734,-0.019400818967799938,-0.0010237832854858133,-0.01521337150768684,-0.0013145510216510713,-0.014048034805989283,-0.0015291847591746403,-0.009637843260209781
0.0,-1.924184108361006e-06,0.0014690829312828078,2.3366938519516564e-05,0.0007389387631735266,1.6384478419575882e-05,-0.0009021737256890107,-2.5549098551704384e-06,-0.00138605910780107,-1.7764456777326553e-05,0.00048466312785943965,-3.6066125460859407e-06,3.368464006988965e-05,-1.1583926974324715e-05,-0.0006476958625480754,-4.655134608589487e-05,-0.003668688624805764,-0.00015636652382773953,-0.008169127229827471,-0.00039643216381138563,-0.01615546269960808,-0.0006984044705784183,-0.01499427139162685,-0.0010272811921047981,-0.018645210434437866,-0.001321227784995347,-0.011032978806590155,-0.0015010108482567722,-0.00884866296489954
0.0,5.255198316466259e-06,0.0009702202330104197,2.1856635415496216e-05,0.0003915776324753744,1.1588360546937871e-05,-0.0008168049024312232,1.93595365394396e-06,-0.0007601644930287131,-2.0166786807520558e-05,-0.000974577729475323,-2.3549934004546442e-05,0.00012627332648267202,-1.7895534008874254e-05,-0.0008943632714888652,-5.503090846967526e-05,-0.0020029553473952092,-0.0001478878575256028,-0.010080671183058365,-0.000416817004287278,-0.01523251304810821,-0.0007081013863493326,-0.016011093726602386,-0.0010340168385373346,-0.016885378705943505,-0.0013150086752720623,-0.011481946557491888,-0.0014867348941960997,-0.0077896563511143
0.0,1.8630913110432636e-05,0.00017883582866235688,1.4066697112578333e-05,-0.0006361182796576106,1.3616174651718963e-05,-4.3935957487672175e-05,-3.386720467848212e-10,-0.0006876403572484047,-1.753313777841932e-05,-0.0011754216265966659,-2.444287954814616e-05,-8.703123894839544e-05,-4.0648755777699e-05,-7.565281305485547e-05,-4.101931719206851e-05,-0.0022318756232047477,-0.00017106101037321747,-0.010471322083113167,-0.0004133715431134369,-0.01478088924653335,-0.0007308642213134265,-0.017221526271732943,-0.0010400194655396488,-0.014636650011156903,-0.0012941011807191122,-0.011808540589030542,-0.0015040623573493897,-0.010535875126231622
0.0,3.73709772018484e-05,-0.0022921386495345347,8.974362601304348e-06,-0.00013095745919503365,1.0364543305006732e-05,-1.7859098367315012e-05,5.532372513081813e-07,-0.0012883007410449815,-1.3210279227973741e-05,7.762948603105073e-05,-2.2025512075774365e-05,-0.0003506121694343473,-4.172578227495621e-05,0.0007904792877877991,-4.605660513989422e-05,-0.0038235877330748983,-0.00018699847517989995,-0.009527041901528048,-0.0004169909080841323,-0.015202379552624589,-0.0007490147646073852,-0.017590447419147375,-0.0010451839185861064,-0.012858174433180554,-0.0012697138759606775,-0.012005699184647221,-0.0015317791759690052,-0.014455362460178565
0.0,3.733063048386991e-05,-0.0015015267090735562,1.081204050250786e-05,-0.0009919951952753504,4.473085860614196e-06,-3.400028879220276e-05,5.90715987661178e-07,-0.0002063963560345359,-1.1351182676503785e-05,-0.0011796833430511116,-1.8756132469858943e-05,0.0002219470218892129,-1.2371804677578018e-05,-0.0020580359280450663,-7.706653601498383e-05,-0.003261986147989844,-0.00018711007392014194,-0.009825641856855237,-0.00043665542487964437,-0.015175100835032242,-0.0007593206468344526,-0.01739526106488713,-0.0010394988597127622,-0.011371884323612236,-0.0012607907629446327,-0.013121561580796491,-0.001534369682299935,-0.014600638982877348
0.0,3.2425413385735055e-05,-0.000390521881222483,1.6809382841817612e-05,-0.0014823184917289807,-4.630978944532768e-06,-0.00020987580392337085,2.2948861234794477e-06,5.967211011303658e-05,-1.0967398454217034e-05,-8.410752385099274e-05,9.038105755056561e-06,0.00014138029453009823,-8.206244984448466e-06,-0.002071412202307216,-8.705480225030381e-05,-0.005932133844188426,-0.00020419400547934342,-0.007515686657174889,-0.00045465466215353407,-0.017522164906949737,-0.0007674902659852616,-0.013923939137773443,-0.0010228468847431683,-0.01315700026881579,-0.0012658815449829637,-0.012485057156402583,-0.0015237086580705355,-0.013956725317252599
0.0,3.8600168884157604e-05,-0.0011914372932122427,1.588262059026113e-05,-0.0012243202468056262,-2.541647408190309e-06,-0.0003692290407671047,-1.1819896380406951e-05,-0.0005486967354848537,9.87617916031364e-06,0.0021630769569472175,2.2063702657309716e-05,-0.00010050626760176195,-6.665347702646953e-06,-0.0033068671856082135,-8.754946896330974e-05,-0.004857200810778,-0.0002336675311601176,-0.010750225172557807,-0.0004735401123612078,-0.014233969254161047,-0.0007666423090754297,-0.014272017389974986,-0.0010070591329254099,-0.01273291128695344,-0.0012763153038817447,-0.013513343536756124,-0.0014978578706087299,-0.010542038466676546
0.0,4.815593267823829e-05,-0.0026773530550626887,1.3469832367613971e-05,-0.00024734192233777895,-1.0538695927576977e-06,-0.002303139598543318,-2.0441009628700116e-05,0.0017955387320883335,2.389641326039999e-05,0.001233778248306008,2.7088165476768825e-05,-0.00013545304734191498,-7.144858160533231e-06,-0.0028893059775068996,-8.51926170725066e-05,-0.006365713928384746,-0.000264189805252804,-0.01154932948517494,-0.0005047667550166759,-0.012609227015540764,-0.0007416830877303021,-0.013214410799230665,-0.0010154195065316242,-0.013803532098075595,-0.0012666906003863778,-0.012933840432766932,-0.001504546184795127,-0.011943650338845431
0.0,2.922804844456927e-05,0.0009143268490512724,2.392424813327959e-05,-0.002327269400854309,-1.561652402900041e-05,-0.0006376948594869924,-1.004432024452816e-05,0.0011569794956545149,2.398843099569317e-05,0.0011694217599217734,1.8053650892580124e-05,-0.00016197931680348384,3.149116142499204e-06,-0.001964392713335964,-9.25610583576919e-05,-0.008160798021714606,-0.0002965831628224683,-0.01242915457921974,-0.0005236990785632649,-0.010481961215090489,-0.0007317139188409177,-0.01242409355015259,-0.0010125216006722146,-0.015394491829138754,-0.001259699681336074,-0.011244401808430404,-0.0015174669896224546,-0.014831303967086125
0.0,4.367249607092506e-05,-0.001370777975682128,1.998013015900606e-05,-0.0014325327684449366,-2.2419057585419635e-05,-0.0012851137390445379,6.886866567542049e-06,0.00222675334320043,7.924870352719316e-06,-0.0008398569146554364,1.110698012813157e-05,0.00021298153958788628,1.166728667410494e-05,-0.0022178322513587362,-0.00010494791123742347,-0.009752018575062492,-0.0003293334284588948,-0.012048271853198468,-0.0005297815771957589,-0.009294652248926722,-0.0007406105823011017,-0.013041056372830508,-0.000992149248126402,-0.012981724091109531,-0.0012671395788497815,-0.014429478664463658,-0.001491869925933246,-0.010100625159082768
0.0,6.131945005445484e-05,-0.0028203668755817984,2.9248055947530666e-06,-0.0028563080091283223,-6.633510105089112e-06,0.0013089617653949059,3.033513615238946e-06,-6.695237962144876e-05,6.330493554431246e-06,-9.878572156937188e-05,2.4284893902197995e-06,0.00013234536208104963,8.871848556528153e-06,-0.0020219656911928353,-0.00012459343501487505,-0.011405363325140144,-0.00035032746366095094,-0.00996748634860929,-0.0005379755069751911,-0.01122279201529059,-0.0007504018581898411,-0.010048763293196279,-0.0009798052321035415,-0.014555648194399485,-0.0012574214101000038,-0.013384550735987733,-0.0015104928212742886,-0.01320290762094389
0.0,8.171509182521213e-05,-0.006460669609891069,-8.968581701209987e-06,-0.0012315382397783603,4.938225845029034e-06,0.0007873171384385849,3.0999134358677377e-06,-0.0006321981235181051,-1.7303819444593884e-06,0.0005082722261039586,8.857067876670017e-06,2.9199810719734404e-05,-1.0400065715366781e-05,-0.0032170766666650224,-0.00015254643066386195,-0.01024130170900942,-0.00035009626785640106,-0.01098259869013218,-0.0005620045513565784,-0.009588777798267842,-0.0007489061000582435,-0.011248897176557129,-0.000978980603348052,-0.012335810604103546,-0.0012397029774133207,-0.014715158107668255,-0.0015293764382542875,-0.015175039363938365
0.0,5.1837866810722184e-05,-0.0026975448247079127,4.300198165080283e-06,-0.0017502840344367678,1.3278815829831765e-06,0.0009721980359664701,5.113247668841381e-06,-0.0008519187434553609,-5.786180084538347e-06,0.0005553027454712359,1.5618333251846425e-05,7.523362479210688e-05,-4.5268766848073507e-05,-0.006519321132471476,-0.00016858345531640668,-0.006656821357543224,-0.0003619183858649405,-0.012261247682307864,-0.0005693894269439331,-0.009661476187977667,-0.0007594489084882114,-0.010240535693232276,-0.0009738827291444866,-0.011982277883030103,-0.0012241696517594452,-0.014877535641996592,-0.0015471315912138357,-0.01765753810291546
0.0,1.4977623318260627e-05,0.001241836182620828,2.3364372459057156e-05,-0.0011206219737878676,-2.8180065358545013e-06,-0.0004332750680278399,-1.0355671979835319e-06,-1.0409558163792653e-05,6.722484792588519e-06,0.0007528674377404929,2.18353876453217e-06,-0.0004927903266080454,-7.540686664390211e-05,-0.0047510886188800875,-0.00019316607003192835,-0.008462444971883473,-0.0003665901428639031,-0.009342245825721244,-0.0005769669382086822,-0.011617293909877249,-0.0007716442258382626,-0.009265131376148372,-0.0009634669242453768,-0.010987526400566936,-0.0012208919745935601,-0.015905224221795574,-0.0015383954951527833,-0.016569003757788033
