0.0,3.021388205161057e-05,-0.004610330460535372,-1.3970689112423998e-05,0.002130788337639263,8.460783607443746e-06,0.0017312258091978382,2.91158965430225e-05,-0.0029071345067504585,-1.8972452526461474e-05,5.162986998376545e-05,6.708018082560608e-05,0.006153986444315179,0.0001650551980402364,0.003643285306095855,0.00022119069478533724,0.004289779336443824,0.00033358837024078937,0.0033050453695053538,0.0005026246723547563,0.009397258362851038,0.0006481667805221552,0.002374212473282344,0.0007142388475960073,0.0011563108285740885
0.0,3.035109454833591e-06,0.001351658138869928,-1.6259626284720666e-05,-0.0021508296149664115,1.3268294389038672e-05,0.0010173159748296718,3.145367934075544e-05,-0.0006973353668474511,-5.478567834738818e-06,-0.0003516266925023034,5.364934782520361e-05,0.0075125703794673105,0.0001552987886319821,0.002980304999085474,0.00024107954713429737,0.004127135747761681,0.00035753857031826046,0.007109245590529868,0.0005206968926344478,0.007029241789878772,0.0006547145951592356,0.005318772780173615,0.0007027629236482812,0.0021768048950345335
0.0,4.377505773132935e-06,-9.374218209838234e-05,-7.655468017406943e-06,-0.00014240645514649637,4.3034736299988555e-06,0.0008075687737765278,2.6038670920686802e-05,-0.0026584979127884643,1.5330813619412414e-05,0.0006206992898477879,4.247180727334845e-05,0.00015792272576622501,0.0001557049638170557,0.006245002627222497,0.00024941096917415725,0.004807211393024516,0.0003883171341940196,0.008546910009926367,0.0005366658832134027,0.0049940443561895705,0.000650662975043593,0.003681633366864715,0.0007084875754377754,0.0019871664703702786
0.0,-2.3264017422848996e-06,0.00022085232292523766,-3.4805582136052666e-06,0.00038311511841532936,9.951542811792546e-06,-0.00040546803710117226,1.4845224252524922e-05,0.002778873560759965,3.1747928178847623e-05,-0.0003917613733784133,3.9243544888847066e-05,0.003111516791443481,0.00013037789123425042,0.006430218503202137,0.0002705103684498538,0.0048651250119580575,0.0004179220041036152,0.0073538484395164775,0.000558992680041235,0.006227297011671088,0.00063601858664939,0.002240093454786215,0.0007235479101810849,0.001989851470789225
0.0,-6.498562798077554e-06,-0.0017581571458305393,1.1615883498748261e-05,0.001822029269480983,-2.017563466823047e-07,0.0004621076895161704,9.94475022727557e-06,0.0015429497019678455,2.7318466831494358e-05,-0.00010624173963935228,4.0051036097285195e-05,0.0016248791396378179,0.00011606426647706263,0.005155205604687678,0.0002909512722033283,0.01058740828024034,0.0004403019248029098,0.006043991661921359,0.0005788335322048032,0.004585467407348141,0.0006345752104905897,0.004488010049536982,0.0007342427908336548,0.005609468589484251
0.0,-3.713881468691336e-05,0.0039632089315582405,1.6592345997820997e-05,-0.0009224576723150869,1.245954997378684e-06,0.000996961816808769,5.732514235767679e-06,0.0010630250630206024,2.542670933036552e-06,0.00010519175249461308,4.8656079573666676e-05,9.434782493717667e-07,0.00010218801385772835,0.007307873062896947,0.0002974564740530786,0.009759470871504961,0.0004876622367568215,0.007731037463582691,0.0005686178094989225,0.0028080570128548,0.0006466706942058294,0.0009494991656144054,0.0007338463206544597,0.0051562745270251195
0.0,-2.10110071345448e-05,0.0015769079895861116,1.1520942467235103e-05,0.001218729998304893,3.501123304157307e-06,-0.0004559328489251091,-2.851287995282052e-06,-0.0014038833146096555,-2.8264533154464725e-06,4.0121173798901056e-05,2.9987925543058155e-05,0.003612004254935639,0.00010507069447984704,0.005486790716879701,0.0003027250983762628,0.011788418397434984,0.0005172901603362135,0.005604678946286936,0.0005849613286633964,0.0019570907680944685,0.0006502232074889459,0.00589025621826429,0.0006933837934206858,-0.0032322820393568515
0.0,-8.499551292014678e-06,0.0009823896000947907,-2.6491677611240304e-06,0.0009105138879764213,1.6832318642144396e-05,-0.0030960363250010824,-1.1378881838103263e-05,-0.000590987264910839,-1.133117996831987e-05,-6.91478850552036e-05,8.0066263014519e-06,0.004296871749306576,0.00011622104795725007,0.005584612699367661,0.00031200146793799695,0.012287278781636822,0.0005398497252002357,0.007085682766255796,0.0005949506943301571,0.002802068231069243,0.0006549559130353742,0.002194313919245125,0.0007292821670321412,0.005975080585490404
0.0,-8.119724866170366e-06,0.001246739472516424,-1.7647006106916802e-06,0.0005174835577125109,1.55586452931595e-05,-0.0010047361618401114,-1.6583082812293766e-05,-0.0028465218449751323,-2.164661594570513e-05,0.00034873923915746524,-3.1723060015356392e-06,0.0010852971366554233,0.00012584066517579254,0.009633979184919855,0.0003288062303136175,0.011249276218616195,0.0005374531916804023,0.006846450967461499,0.0006273476311046939,0.001111166792216311,0.0006510626081025739,0.0011190777220646366,0.0007219367012892921,0.002372264896571335
0.0,-8.764124923931032e-06,0.0005860885267247592,5.071829403562159e-06,0.00018545517699930606,9.031228423011336e-06,0.0010675602413917338,-1.529631192332662e-05,-0.001489763552038199,-2.2967534269378113e-05,-0.00046835539634800276,-1.0532025347747039e-05,0.005329323061249901,0.00011879274046261277,0.01062813364367562,0.00036126275650159536,0.007966516757075699,0.0005295579069524522,0.009034233426630229,0.0006558578636206953,0.0009554662960765813,0.0006568721549236843,0.0021067649760097744,0.0007102139817018635,0.0014521590667058938
0.0,-8.137266508870145e-07,-0.0011859154317763192,8.588554064325912e-06,0.0011215134819911824,-2.3911352393683987e-06,-0.0006616623224510184,-3.4544586683070885e-06,0.0008537520044754761,-2.8346016738170748e-05,-0.0002724665476404646,-1.9505778506368102e-05,0.0012643189349661305,0.00014516627918686288,0.011656561423470971,0.0003640954887605121,0.010799828753449557,0.0005385393958771711,0.006557557913737269,0.0006657627677885949,0.004257880034245796,0.0006752918990261991,-0.0009171050731856104,0.0007085249332899902,0.004256976625979837
0.0,-1.0706932291357411e-05,0.0016029500004203685,9.809590734241616e-06,-0.0006115857397425482,-5.256305605811492e-06,0.000683430743561223,-9.65964598852829e-06,0.00015392685208293674,-8.129434992471711e-06,-0.00035567968544336756,-2.1705609200686184e-05,0.004022555731997547,0.00015386851831283328,0.008480509037898602,0.0003762946494232426,0.010286169767344098,0.0005525844996585546,0.007553391191135623,0.000660178633928351,0.00431123414240251,0.0007067991275771867,-0.002015449573997491,0.0006566597191700391,-0.004383982510836103
0.0,2.1660099482056386e-06,0.0006316902079083807,3.5483625704468354e-06,-0.0003718514220745268,-7.860428479567822e-06,-0.0008441915952525855,-8.060511258665299e-06,-4.5422134351123745e-05,-9.519385866622122e-06,-1.1717381182198283e-05,9.393889400383792e-06,0.0026649992839919683,0.0001559989245295836,0.010485349370781352,0.00038004788078872603,0.008819292545759331,0.0005661499320130428,0.006696886597463086,0.0006679913436412017,0.005199145955607373,0.0007299412705329318,0.0024851138017478497,0.0006098060149909633,-0.010944656823493097
0.0,1.951861475747187e-05,-0.0012306868236787102,-3.7773187794118086e-06,-5.968822943295187e-05,-8.136429549645568e-06,-0.0015160140405795755,-1.0022603765831688e-05,-0.0005758458316723862,-6.184837906811966e-06,0.00030989512807285075,4.0852959399353e-05,0.002781928011830472,0.0001598570681096893,0.008544568576631176,0.00039099854964780577,0.010444532432880764,0.0005685242697316974,0.007515732563509845,0.0006769698927805661,0.004976208608682207,0.0007388284350676746,-0.0030578335482525114,0.0006537371921503687,-0.0021345808910439184
0.0,1.922591704594946e-05,6.588248017777972e-05,-7.227194706536233e-06,-0.0016580642219821268,-5.684948118953505e-06,0.0002668101406239347,-1.637737887490087e-05,-5.863401021299219e-05,6.2467021915273016e-06,0.00010301125042102319,6.292948582134728e-05,0.005116246831126858,0.0001765406959583154,0.006916147089671924,0.00038918104127146953,0.012668705374083784,0.0005636095007833174,0.004203612825250564,0.0007132280354835174,0.004100367837830282,0.0007242891536317936,-0.0019995241566505093,0.0006694444412226111,-0.004419866452457223
0.0,3.668269625283012e-05,-0.0035225097315752215,-4.303253786097995e-06,0.0001213821610899859,-1.7613677106221544e-05,3.520634923207547e-05,-7.312101031943308e-06,0.00039386407858869237,8.571119852416772e-06,3.920825801687521e-05,8.60121794118806e-05,0.005829006795816421,0.00019574311164929987,0.008929284612800096,0.0003778570176932454,0.007207706755997385,0.0005851738262082129,0.009189552758808662,0.000719046112428961,0.00298492646890756,0.0007244293111217123,-0.0016037442565311583,0.0007093279656015917,0.0016430194948866056
0.0,2.4239117657817008e-05,-0.0006332215343831465,-3.1718228596611713e-06,-0.0018856430583275633,-2.240438614047158e-05,-0.00023803932860996536,2.0501004059456535e-07,0.0017464370777785859,1.318653200936399e-05,0.0003162650200065486,8.787898957759112e-05,0.003911679282229425,0.00023583263692402584,0.006403048357376749,0.0003679991903140904,0.008664282991508745,0.0005930873678539264,0.011302849694787754,0.0007279886614367203,-0.00037844291179532457,0.0007268828063403264,0.0006161029964287067,0.0007169811832143764,-0.0009536996387800295
0.0,2.3013764799835158e-05,-0.00021110803259792067,-1.4957441663525515e-06,-0.0021042920406563084,-2.6591255631094018e-05,0.0007904398751931138,2.1093872315953443e-06,0.0014046464720247316,2.1745795423506818e-05,6.813318862206513e-05,9.324201807838457e-05,0.007829374616584764,0.00025332545283112686,0.0030650338080379373,0.00037236116783416484,0.007979056160385063,0.0006041234663231709,0.01009820376002449,0.0007300824102120116,0.0030642268913377343,0.0007268531865917311,-0.0008685073591257857,0.0007428956738265928,-0.00080042211561093
0.0,4.034472869348806e-05,-0.0033328410702836942,-5.7236657671431324e-06,-0.0006104035202271721,-2.705597354242633e-05,-0.00019349055289288885,7.733078898478842e-06,0.0014922181946579864,5.576670387728218e-06,0.000332522971687585,0.00012073366002218842,0.006017683434727285,0.0002547369997907435,0.005431908799034822,0.0003927656203700393,0.0073519007888529575,0.0006017190721673919,0.008273108424304919,0.0007299707067903262,0.005152053040707734,0.0007402614279327896,0.00038974568314313726,0.0007613409402232669,0.0016532395451106833
0.0,3.445142729651601e-05,-0.0016224413082564747,-1.1859540300326604e-05,-0.0024912404251688364,-1.3293771014971806e-05,0.0015758925973664733,-6.03872259902879e-06,0.0005388305505451667,9.396449293147437e-06,0.0005009566642529324,0.0001310843425998777,0.005917472231684792,0.0002524293298800113,0.005373107771032263,0.0004329590895299489,0.008410204995575786,0.0005824786201111455,0.00844888766549263,0.0007210995998865536,0.0012031127365833597,0.0007682681048964198,0.0008201173003344387,0.0007560809636145866,-0.0010395639042754487
0.0,4.55596029697889e-05,-0.004077459403613854,-1.3868327403611607e-05,-0.00038588550635868706,-8.94841044058883e-06,0.0010852487116717981,-1.2998139076545824e-05,-0.00013836394246404194,1.9740380627334366e-05,0.00041241920543474145,0.00012187143418062354,0.0063895571504737035,0.00026816980539074093,0.008929710233371595,0.0004439135810440782,0.007097124592936563,0.0005904417187989616,0.0032227844474285476,0.0007079968262359216,0.005614179681329247,0.00078528461568359,6.285332342498595e-05,0.0007716608820331657,-0.0009542592040033332
0.0,3.291589341738676e-05,-0.002581453785102685,-1.0868967104455246e-05,-0.0001382215680521298,-9.93533515115452e-06,-0.0017541842496525658,-5.108861273072098e-06,0.002095867760465027,1.9961587784008153e-05,2.0204749551853973e-05,9.904640339617421e-05,0.007886084565825383,0.00028753380708646897,0.008761615678763046,0.0004644011918050931,0.006896309599929497,0.0005894669925709421,0.002835823825530398,0.0006967051603613347,0.006168038686265343,0.0008017493635886397,0.0017916541107150892,0.0007938368043486446,0.0009492755082350984
0.0,-3.126094862538463e-06,0.0020596796464389085,5.062751928768135e-06,-0.0014582171736720504,-2.1364521168376976e-05,-0.0006429674476835954,5.4337221475234834e-06,-0.00010473915104027801,8.22863577003544e-06,0.0004094950939943408,8.281985893411534e-05,0.006403085217362082,0.000303444726991511,0.0086967623288569,0.0004883088068711784,0.005907139236994102,0.0005822918899496494,0.005056499879230509,0.0006928250342741178,0.003124652593115715,0.0008064247148070002,0.0034597419071473777,0.0008155776316712879,-0.0015829833840973573
0.0,-1.9059848684775612e-05,0.0034798693497542187,1.1301771119027534e-05,-0.0018377485391177337,-1.925432191063099e-05,0.0005228488605053151,8.010535172766152e-06,0.0001282996665380645,-9.952573166290382e-06,0.00018462685981840554,8.224167775878058e-05,0.006755440662321524,0.0003100628221920982,0.011951588265460583,0.0004951863346095109,0.0024149253385986097,0.0005939070024398016,0.003639518065531435,0.0006952705156867689,0.0068579913965469185,0.0007917404378015917,0.0036764319852462144,0.0008816835741790568,0.0033518441332529908
0.0,7.071201691590396e-06,-0.002200500988055726,3.110488960702278e-06,0.0010873137843589833,-3.01139298094274e-06,0.00030810234467516253,-5.054264321597809e-06,0.00045047766471622105,-9.496671040946087e-06,-3.901847767590458e-05,7.364562298102432e-05,0.00914294926352855,0.00031759421626279053,0.008289081311092636,0.0005115424253871523,0.006221843259959932,0.0005896033095442927,0.00339436370120747,0.0007000064979790357,0.004383178265310431,0.0007855352888018935,0.005454405387295956,0.0009421670188096849,0.008847187415708979
0.0,1.0078864068069664e-05,-0.002202574928512681,-8.777438745656967e-06,0.0008062400355985392,1.976456750687637e-05,0.00013771689536766767,-2.0391174481884533e-05,0.0009029105612444859,-1.5413657342415376e-05,0.00020677637393697772,8.649504951414503e-05,0.006763127135962713,0.00032071970384023524,0.010432937365540872,0.000506580368557924,0.00613547427039748,0.0006108404151499448,0.0031330893603983365,0.000685058585768521,0.002030576696443168,0.0007911214187537245,0.005592604295567162,0.0009790983068451561,0.009372087051804577
0.0,1.119932913177735e-06,-0.001790793871163728,-3.2385835438937658e-06,0.0014690922334536444,1.854808851794639e-05,0.0011656607550678479,-2.4433476588639983e-05,-0.0028619980368498133,-9.881520322073106e-06,0.0005172194645115912,0.00010269084733078549,0.008116477976826623,0.0003104460614553239,0.010892306310961244,0.0005039276336586768,0.004562528715092528,0.0006356568038785568,0.002912999897321883,0.0006715928677710675,0.002359647692347719,0.0008009233578811109,0.00879014723205842,0.0009997167474137792,0.00921365036118307
0.0,-2.9474952828219878e-05,0.003233925466661147,3.0359236458293585e-06,0.00014088940562717275,1.1991719228992194e-05,-0.0021863528156022393,-7.056952200946747e-06,-0.0001845915277597502,-9.034521158245833e-06,0.00034678721641732946,0.00010948908238597008,0.009069428963143993,0.0003059158599483042,0.006578359868375135,0.0005114772579806394,0.009379103364475954,0.000634977967035302,0.001324306486056929,0.0006740942653583933,0.0015734275679675745,0.0008083756181542765,0.010031563794261032,0.0010255863756485975,0.010210003309014427
0.0,-4.3401605470735675e-05,0.003953749721575696,1.679170787508938e-05,0.0012823236416296586,-5.184451516275562e-06,-0.002557836551185354,9.942460019301007e-06,-0.0004338149333796716,1.6577380260017132e-06,0.000558497070062723,0.00011652753536299419,0.00715871269583165,0.0003021898517011841,0.007605945433320609,0.0005089010320256369,0.008503670189356438,0.0006413995436909928,0.0010662191885823851,0.0006744724552253753,0.003631736287675223,0.000814562809696179,0.006268588540773402,0.0010657229515617318,0.013586737016570847
0.0,-5.403096218192315e-05,0.005292073923826477,1.891771179339019e-05,-0.0005542520501414163,-7.080146636451539e-07,0.0005078727369546371,7.24799006454745e-06,0.000552231878485314,2.7564105658919445e-05,0.0002524553233115076,0.00011543387073348976,0.006850414097690858,0.0002980197830928985,0.010015429276283589,0.0005097378485710147,0.005869645701660979,0.0006308766317111857,0.002410589762456656,0.0006947026334469431,0.002943465282302593,0.0008251666361199747,0.011063944601406094,0.0010546715752457712,0.009675145827455761
0.0,-1.767024305856031e-05,-0.0006059885364150815,4.908382193443749e-06,0.001700944614605863,8.213537687535168e-06,-4.635818404175745e-05,1.2074109321177743e-05,0.0027142597763255786,3.713908321483108e-05,0.00016292365661245927,0.0001081974092959622,0.004913753987832627,0.00030458767878090284,0.009937254489880459,0.0005070453516721363,0.006071745511827777,0.0006173918732647483,0.004945926988800531,0.0007059749609393559,0.002037016094602129,0.0008445125650087366,0.008355023630330681,0.0010687758217673563,0.011838691214097682
0.0,4.598064663106814e-06,-0.0030726998149989667,-9.04879754143649e-06,0.0019914185535452,1.4808158142090895e-05,0.000758250485863573,2.1293610406233145e-05,0.002002777621002407,2.8096419137157036e-05,0.00013185001997681833,0.0001058640508547987,0.005338862483460235,0.0003106205810860982,0.00927135905744239,0.0004912632493553801,0.006496518206634598,0.0006124118148359295,0.0030533669631819275,0.000722350664301022,0.0062545930572561895,0.0008597550365703415,0.0056727576750730535,0.001068891348569144,0.010670172411352114
