0.0,-4.641366351492613e-06,0.0006454073536924972,7.795691843401686e-06,0.00010540179583237395,3.686149709658137e-06,7.509497180244374e-05,9.452227232612448e-06,-0.00019907542037452545,-2.7360781334686813e-06,-0.00015488412644891432,-6.859269213398212e-05,-0.004733177585912098,-0.0002022333669953916,-0.005406367202043603,-0.000369275197509051,-0.008934869107576803,-0.0006782004250353552,-0.016642798709369525,-0.00118060725671631,-0.020293038442498156,-0.0015891697757150483,-0.014187556845712431
0.0,-1.9232870988127136e-06,5.100726535791763e-05,3.1606090603707918e-06,0.0006238845107983836,2.0405990173060832e-05,-0.00019333884133660933,-1.3552859849103497e-05,-0.0013826720717973159,-2.3919075097258364e-05,-0.00017633031454560884,-8.414107884057905e-05,-0.0031112557896405602,-0.0002028232860935017,-0.005730050788182277,-0.0003357165393338083,-0.007620275163675103,-0.0006882710251801884,-0.018548120554075533,-0.0011620789791537643,-0.01965137643138716,-0.0016800913973911821,-0.02119617578599455
0.0,-1.459433493895516e-05,0.0010567860717064616,1.2298590095331858e-05,0.0010089596642997775,1.748865180394662e-05,-0.000960185156355505,-2.1871456557734023e-05,-0.001140046651186557,-1.860567169073774e-05,-6.0621404598606735e-05,-0.00010133929399673897,-0.004989720184122737,-0.0001703404110230683,-0.0017872494077706387,-0.00034381483772219143,-0.011930367511101745,-0.0006799403390995346,-0.015394927174825017,-0.0011524839715867903,-0.02192016688162527,-0.001739472962345241,-0.024183716714421526
0.0,-2.8934914918558874e-05,0.0025734361444652454,2.6276753650713414e-05,0.0010207453778290543,-3.035496513920785e-06,-0.001984665296645246,-3.593591126689892e-06,0.0008494263735507222,-1.632252567948617e-05,-0.0003914920266857539,-8.452321604785898e-05,-0.0021422695287943157,-0.00015178877951241133,-0.005171284513327103,-0.00035300125630476537,-0.010132474072216296,-0.0006716010380660432,-0.016050052251261278,-0.0011515431281836424,-0.022318340974481942,-0.0017766461727387428,-0.02630305779873654
0.0,-1.3970329445855589e-05,0.0025161131934071553,1.3229704806385843e-05,-0.0011336238842471196,3.879480455711466e-06,0.0006977885752998011,-9.383832811778659e-06,-0.0010494663203888034,-3.183243828268553e-06,0.00013779967606971426,-1.9912599974024857e-05,-0.0029455465562500762,-0.0001636306028435908,-0.00701515620247967,-0.0003470713874669575,-0.009423842563084088,-0.0006682676975548047,-0.01581301763675958,-0.001167356750892879,-0.02374173252502241,-0.0017612228577916778,-0.023332660311643594
0.0,5.003811579662829e-05,-0.004769927976569633,-1.3519038670325977e-05,0.0013356909812554858,1.105930553070452e-05,-0.0012660148502172096,-2.3428438717960706e-06,0.001296008465194804,2.383598965894816e-05,0.00011848564148786455,1.0192821607297964e-05,-0.0031702066697828586,-0.00014493210851858777,-0.008261623986441062,-0.0003556592533147556,-0.008734619092450413,-0.0006695159666655826,-0.017698052940527908,-0.0011825504365393295,-0.021801973677868066,-0.0017485763123796295,-0.02314806502342528
0.0,1.8988580999062336e-05,0.0004619895995228455,1.9490124881329764e-06,-0.0025086651545075415,-1.7527112323139237e-05,0.002385715861527669,3.195134066639553e-05,-0.00016271597156485989,1.825136257778763e-05,0.00010451054596375175,1.382495210739381e-05,-0.0029184899950408945,-0.00011187548129797213,-0.006818077234724973,-0.00035595957830165004,-0.01206062111402611,-0.0006970239522637308,-0.016400886045508687,-0.0011847620318538824,-0.021367364078635594,-0.0017277112763515311,-0.0218598002118615
0.0,4.08249571547266e-05,-0.0023309231522501616,-6.311963017461632e-06,-0.0010740339954776802,-1.412702402916096e-05,0.0008332945205893076,3.550568089414593e-05,0.0014052376530411448,1.285745476484308e-05,-0.0003661919190511621,-5.94695173334928e-06,0.00035435228996708127,-7.783613082110795e-05,-0.0076894066987741524,-0.00034369932557194667,-0.01355765992911128,-0.0007442713386010302,-0.016613293976318385,-0.001176901833687114,-0.019635421134902315,-0.0017112535869081976,-0.02196760634627385
0.0,4.8799453968661116e-05,-0.003375761419769685,-1.6878553806723814e-05,-0.0007589203210874819,1.4377926041778592e-05,0.0013447000911887043,-5.929333488906107e-06,-0.0013437256799146324,3.3068031248299874e-06,0.00021195623091174238,1.1400859012412052e-07,-0.0015870732905906952,-6.442650751822003e-05,-0.0048047321646998795,-0.0003396789014847738,-0.016535608428496634,-0.0007643955761290148,-0.016484227485981304,-0.0011982783322284658,-0.018253446201806623,-0.0016463599192158918,-0.017632378080607847
0.0,9.341655712390876e-06,-0.00047797801513844345,9.50041657674335e-06,0.0006257486214553801,3.4449080342421866e-06,-0.001089858322125371,-1.2655182389354398e-05,-0.0003979695926168441,-1.944388823516858e-05,8.38204922686557e-05,1.1694034407448592e-05,0.00072956140734672,-6.867413623703439e-05,-0.007712895708882574,-0.00034000285247271574,-0.013360598135277358,-0.0007723230825263639,-0.02063356897318856,-0.0012214024320632438,-0.014434327676481909,-0.0015912307219237785,-0.015487163799268277
0.0,-4.349050519524179e-05,0.0049283117935027074,3.7665009495578795e-05,-4.644470186266654e-05,-7.799881389251944e-06,-0.001868058148975457,-2.2075432060408472e-05,0.000706742695495433,4.5403895723876205e-07,0.00013666500616268203,1.1137488087696106e-05,-0.000596534429343738,-7.843790711211834e-05,-0.00672323743517686,-0.000347553964492581,-0.015257374564182196,-0.0007777891130883817,-0.017909760534181793,-0.0012333544012981185,-0.016602735376042614,-0.001527544234551011,-0.009144190297132648
0.0,-2.1154806947448262e-05,0.0021992714524685557,2.5770242017692185e-05,0.0010505130692965944,3.1232495269520323e-06,-0.002770196048391951,-2.647351293858834e-05,0.0019087463513843962,2.4540033629339645e-05,6.500860017065299e-05,-3.8985591893202385e-07,-0.0014826906732324724,-8.96628763716023e-05,-0.0072435545282080955,-0.00036253097030236923,-0.0143556887807597,-0.0007976522622305395,-0.01853294434021111,-0.0011967261135631157,-0.014120192235376245,-0.0015725372535589518,-0.015702254663537432
0.0,1.1783870211470553e-05,-0.0003846900656049823,6.242039878407973e-06,-8.451303603550289e-05,2.197458702828061e-06,0.0002313266203648048,6.254401230716056e-06,-0.0008786255863224364,-1.0962459309561445e-05,0.00020388656018038154,8.949873956979836e-06,-0.002376204182458177,-0.00011639512084671852,-0.006500189842231111,-0.00039419086291295766,-0.01579648135567693,-0.0007918458688709743,-0.01503879411683209,-0.001171489425726692,-0.015801655210194075,-0.0015882615666780208,-0.01713053688445556
0.0,4.75818060275891e-05,-0.0031521158212510936,-1.7952263995864696e-05,-0.0011340865965694157,1.1608433596185952e-05,0.002195894212073324,2.4995237196321504e-05,-0.0009592113443365767,-1.2370616317211071e-06,-0.00024278587706147258,-2.3508815669650535e-05,3.588384595634714e-05,-0.0001272296369373847,-0.010828849988590879,-0.0004454436013969893,-0.011826834378788129,-0.0007621728988291346,-0.014791477161832366,-0.0011610208265277172,-0.01658388543711767,-0.0015873086672224257,-0.017288465434505757
0.0,4.7761968435336026e-05,-0.0033428776180906353,-1.6853326536355656e-05,-0.0008842347983612981,8.57678624546429e-06,0.00201457083813594,3.272579126907359e-05,-0.0004886773698907961,1.2778503049565916e-05,-5.034623856040827e-05,-2.117690973543459e-05,-0.004168927382202849,-0.00019214307694904122,-0.008416206653289526,-0.0004495521939440042,-0.012588036560843677,-0.0007581045467952922,-0.011862862325548123,-0.0011435105405906408,-0.01874425434177936,-0.0015784086793083308,-0.016203169824158183
0.0,1.0892517836461482e-05,-0.00028129726661124546,5.6269217979631184e-06,-0.000217909336403914,-4.473838525148848e-07,0.0003378258962696786,2.7160095331399493e-05,0.0009759336055280018,2.8386717332970736e-05,-7.674835650281004e-05,-4.26755963675314e-05,-0.0065644633145333165,-0.0002466342721133108,-0.008560829160504558,-0.0004525147284838423,-0.008617415312143018,-0.0007594489663185,-0.015503262219797677,-0.00112015636135677,-0.014582936488727766,-0.0016031423811228916,-0.022084074269518597
0.0,-2.1183661938899635e-05,0.002393695604637516,2.1095128665508946e-05,0.00022568704549829808,3.861997643571508e-06,-0.0005952777058375605,8.219633233228823e-06,0.0005312456978823945,1.1942688738164645e-05,-0.00013993887507768237,-8.489608784322433e-05,-0.007242193982421537,-0.0002720867300302467,-0.0070418348800890315,-0.0004804196941349224,-0.009764351620551968,-0.0007343642892316779,-0.011902352769520279,-0.0011364731677283508,-0.018043597997752264,-0.0015197019978582806,-0.013663573444387293
0.0,-1.7872717367953358e-05,0.0013613096079405662,1.5919932481157178e-05,0.0012829851606930764,2.343693077413395e-05,-0.0012252246751097266,-1.483595419625684e-05,-0.0008826167968976997,-2.7924062195660123e-05,-0.00037929880495658487,-0.00012583201663918383,-0.004312568705357325,-0.00029331269606371947,-0.00938504358243955,-0.0004926824493460963,-0.006937790202017021,-0.0007471164956133055,-0.013487459144769022,-0.001115095376246069,-0.015544471740508005,-0.0015104784638585408,-0.015874510145925967
0.0,-2.000647359660104e-05,0.001657669214637549,1.4686999912187452e-05,0.0009757390499653754,3.168078454937256e-05,-0.00030292658039781034,-2.9613198448389665e-05,-0.003169650738181535,-4.470806765663095e-05,1.820348737201998e-05,-0.00014206956966961336,-0.007780126629069296,-0.0003182964997520437,-0.005079943716585825,-0.0004991436435232772,-0.010328575297355253,-0.0007725100786036859,-0.011208977796291738,-0.001088427055251217,-0.014461219921260543,-0.0014935774795986976,-0.01707181435751457
0.0,-1.6337036412247633e-05,0.0008106796994930719,2.158759911712859e-05,0.00224562549956125,1.4787506332659615e-05,-0.0028129823099559397,-1.315207582433738e-05,0.0009054717581541583,-1.2186176316695549e-05,-0.0005294820145686595,-0.00016816442436163817,-0.00711315732955705,-0.0003193574797528699,-0.006747254105213509,-0.0005275063710161542,-0.009114477489734008,-0.0007804974518451495,-0.011472123252163288,-0.001080980314532375,-0.012754473804956099,-0.0014431643517470642,-0.0154551481282651
0.0,-3.396116805395595e-05,0.004891352434737423,2.8655293228152557e-05,-0.001659172851975252,-6.074494794245453e-06,0.0009088614070922537,9.237191463184415e-06,-0.0005595802130008064,-2.7183158676396208e-06,-0.0002615896991192222,-0.00012841498873513354,-0.008238435254762958,-0.0003488151154223761,-0.008257286268819367,-0.0005456394308319885,-0.008799483105888727,-0.0007878885644886845,-0.010082422079133452,-0.0010852940940743862,-0.013034922560892817,-0.0013564105418007056,-0.009408836247640976
0.0,4.915352863501862e-05,-0.004201649476936234,-9.354184998629833e-06,0.0008283154378782505,8.476512777760237e-06,-0.0004990687677653552,1.241989451772598e-05,0.0006742364943969829,7.970498160779742e-06,-0.00019243862204135385,-8.838148406176076e-05,-0.008000361439192133,-0.0003583333908944327,-0.011352293654663477,-0.0005735792854638898,-0.0067578904885378386,-0.0008039652620321743,-0.011817989169753185,-0.0010711159464862627,-0.009166892925281023,-0.0013186709580214205,-0.010543887533052304
0.0,5.920800119797808e-05,-0.003621308398519284,-1.8462054921593485e-05,-0.001611299931726428,8.591737914036036e-06,0.0024023739350070585,1.3421894006561452e-05,-0.0012601185859531508,1.3971577400096725e-05,9.394677854977574e-05,-7.682339626892182e-05,-0.008893816389189816,-0.0003327444278884088,-0.010383830614208363,-0.0006138552761612288,-0.010761371152283683,-0.0008232461426224444,-0.007769559199367177,-0.0010539813383145659,-0.009474601864602646,-0.0012633852997040202,-0.007834439281070719
0.0,3.560221831953416e-05,-0.0013146962735543007,2.221948482978015e-06,-0.0013994895351572049,-1.7512749031725527e-05,0.0007857969692742007,3.4223127681162966e-05,0.0011020345133258235,-8.962162044120542e-07,-0.0005492329809376467,-8.652768471737009e-05,-0.004177519169067099,-0.000305237103283379,-0.013693378449160992,-0.0006294537522560041,-0.011096480471586944,-0.000868133026237916,-0.007105942439486643,-0.001017926847342724,-0.007157077096970334,-0.0012436554776144222,-0.009797268012821436
0.0,2.014388128475549e-05,0.00013726794100795222,8.3426092627143e-06,-0.001367146696209281,-5.667986558996401e-06,0.0005340627762577214,-2.4244868879398845e-06,-0.00026478390696192336,2.6764639363715406e-06,-9.886546976485699e-06,-7.793125649614866e-05,-0.006996930059610777,-0.0002987154488751411,-0.01043971215965797,-0.0006328987749536873,-0.014754160737312054,-0.0008897564908005968,-0.005478818689986856,-0.0010170324995049215,-0.005965257327879212,-0.0011696185092289152,-0.006016063074091402
0.0,2.6827868467210543e-05,-0.0019808766239662727,7.978291427705482e-06,0.0012559360608037592,9.298318614141233e-06,-0.002425341239331489,-3.410784477095995e-05,0.0006350203849213404,-2.119138531782223e-07,5.184559618688018e-05,-7.189009039899821e-05,-0.006261943390296636,-0.0003067952291794665,-0.012289744877657422,-0.0006256106994378581,-0.011543859972526377,-0.0008931935021853324,-0.009975534227788322,-0.001034537771154314,-0.0015247480064596252,-0.0010912805785229188,-0.0032011455853954824
0.0,-2.0404934968098392e-05,0.0036325683356978255,3.253242112653427e-05,-0.0007500355620653071,-9.71394507281032e-06,-0.0010863099384345349,-2.3454723827986887e-05,-0.00040261505769562426,-2.0708107249979736e-05,4.143391599847753e-05,-7.075358660170026e-05,-0.005879183574627535,-0.0003233419926832507,-0.011856355915903283,-0.0006101439120395771,-0.011995169275490452,-0.0008896568608147853,-0.009030838915023397,-0.0010542418757047021,-0.0028842762289468756,-0.000992741302592718,0.005217463870256849
0.0,4.6733289553777546e-07,0.0013289915836582251,2.2472857432400652e-05,-7.844064143885108e-05,-5.911811124306032e-06,-0.0017159662525378073,-1.6880131360595444e-05,0.0013033128513386023,5.375926270695072e-06,-0.0003104760075295103,-0.00011478141765672436,-0.006113291587878182,-0.00030991969347789075,-0.011043080534765068,-0.0006093899075810349,-0.011500846419196365,-0.0008927767674295513,-0.01025241116365441,-0.0010283730960137588,-0.0006218552426908245,-0.0010075105571194774,0.0012090810062671022
0.0,4.0073957440345445e-05,-0.002459456578323145,2.8026224333920475e-07,-0.00014692523548261692,9.652131870479691e-07,-6.112517175587624e-05,1.0199365928634268e-06,-0.00032859007470142487,-5.8737883589634245e-06,-9.033842088573139e-05,-0.00011511227694617821,-0.009003728233511744,-0.00032570894150838484,-0.007085123255454921,-0.0006016159677973773,-0.014807652631084542,-0.0008908936252772256,-0.006718158721414951,-0.0009885803358581646,-0.0023766680909146957,-0.0010444804280115923,-0.0022578466082833226
0.0,5.024948600303911e-05,-0.002555608962603733,-1.0055001617466221e-05,-0.0016971217946042411,2.8347533360822597e-06,0.002107361515911138,1.9715726216358557e-05,-0.0011893137972780862,-1.4586852817325824e-05,-0.00039952593720933116,-0.00011747703890493483,-0.0055280710893558654,-0.0003335283801928416,-0.012225599597546957,-0.000618127223794712,-0.009554402144388865,-0.0008505373834928019,-0.008049582892394588,-0.0009660149756068864,-0.0029148222182666475,-0.00108046534002115,-0.005593205824371776
0.0,4.599636315703255e-05,-0.00261822854563991,-7.2181154623807e-06,-0.0009691857100029611,4.976988044236326e-06,0.0012744127601773863,1.7761966808112147e-05,-0.0005288163454582369,-1.2337298374960596e-06,-0.00022466464179051073,-0.00010063393265179803,-0.007518838804843406,-0.00035459936515042355,-0.011695679869688188,-0.0006329277618312333,-0.009476708496224388,-0.0007872701011843716,-0.004470674131644773,-0.0009681350099620679,-0.00821132261542271,-0.001065973405726866,-0.0013406379140188677
0.0,1.6160303190674523e-05,-0.0005339757598367462,1.0684781903020872e-05,0.00020249220272902858,3.30750467684512e-06,-0.0007496571150328665,5.402958946596743e-06,0.0009565000906524738,1.993263133416652e-05,-8.668840042792813e-05,-9.126711585727084e-05,-0.009450871911810486,-0.0003830206308710744,-0.011977021221053485,-0.0006107911681547302,-0.005826814077792572,-0.00076706308962113,-0.007703373178874564,-0.0009265382097097269,-0.005738111422324569,-0.0011554517061357975,-0.011273611585314309
0.0,-2.3485531753496334e-05,0.003302632991691231,2.9879080807443632e-05,-0.0001604548537542952,-1.900601958955303e-07,-0.0008596909391673944,3.6967686560548644e-07,0.00048126806199605513,9.99503526113276e-06,-5.49290293268333e-05,-0.0001061186942700285,-0.010281695940843166,-0.00038845682046477774,-0.00934025056972234,-0.000586623863708827,-0.007709123087573712,-0.0007423517726870116,-0.004691252222856064,-0.0009093984398910726,-0.009509648287542818,-0.0011690107577007206,-0.010539235697583317
0.0,-8.383298281432353e-06,0.001060186279194093,1.9344825233721947e-05,0.0010708038215552062,1.6345549242619833e-05,-0.0015661441974530199,-5.8350758786386165e-06,0.00037329207342011407,-1.165890702418888e-05,-0.0005546877439173162,-0.00015744553908786697,-0.0063703791015056735,-0.0003533654257517526,-0.010535563036310936,-0.0005767050389475191,-0.005852523227686388,-0.000706235371343516,-0.0059988898675902265,-0.0009111101351485789,-0.010105765150456497,-0.001164592371805145,-0.009944709862373526
0.0,1.045934620831227e-06,0.0005643975388811863,8.403465333738414e-06,4.483893424128834e-05,2.935301450651248e-05,0.001039225122701508,-9.909865095471197e-06,-0.0035749451343463972,-4.684162853006136e-05,-0.00011148651465887675,-0.00015504591859233095,-0.008120632761275046,-0.00035317833770324026,-0.006474116800799648,-0.0005264782241187703,-0.007445533115840279,-0.0006972785937007137,-0.007028377106204356,-0.000907839312233384,-0.00949199291844855,-0.0011617061196597897,-0.010506836428696785
0.0,1.6400171191638978e-05,-0.0018613292122818667,6.134610769146056e-06,0.001929975677707184,2.7151563898579894e-05,-0.0013845825490029077,-4.423139338841646e-06,-0.0005590516171730954,-2.035198646756437e-05,-0.0004074646323972826,-0.00016032189558540783,-0.007807316302237717,-0.0003380953988746819,-0.006023054214171756,-0.00047642511889186136,-0.006234592944580023,-0.0006925442330727557,-0.010006658597468684,-0.0009071266034480284,-0.007943592273901762,-0.0011516533836192903,-0.010890329493915753
0.0,-2.6109608022930307e-05,0.003970021094677257,2.814543253723791e-05,-0.0009619195888869517,3.97607765388975e-06,0.0003316991999114128,9.432826915609246e-06,6.196593714547496e-05,1.2190630425219037e-05,-0.0003480532894951153,-0.00014239224302785313,-0.00844697431279027,-0.00030609545992248767,-0.00503207892194765,-0.0004529213003367007,-0.007630078795080258,-0.0006660646461311708,-0.008999365918086387,-0.0009249631515308054,-0.010339764755110803,-0.0010953402396508814,-0.004755761809020213
0.0,4.286326096039617e-06,0.00030872770583177943,1.9275837692093017e-05,0.0006033784420316363,-7.356645651567059e-07,-0.0009579762051209798,2.2151219503709878e-05,0.0009084124916050143,-1.282472533669364e-06,-0.00034917524055243,-8.690363927178e-05,-0.005840816958599651,-0.00027378903537750754,-0.007844653655503344,-0.00043377159450454006,-0.0059763459527872095,-0.0006571251045877093,-0.011495551319982832,-0.0009076844309585197,-0.00813043636280008,-0.0011190185720612548,-0.008883985413664735
0.0,4.1319538176722136e-05,-0.002521742481769321,-7.555181985864377e-06,-0.0004656921124236486,2.5312146887628753e-05,0.0013446963211767946,-3.7803628667462056e-06,-0.0020484810930491764,-7.096984962455431e-07,0.0002463282861345212,-3.937961394207434e-05,-0.005645018108338222,-0.0002164691600973064,-0.007280717030415552,-0.00043235566774837666,-0.009420649108136517,-0.0006466345981594509,-0.008589590904088533,-0.0008850121376459017,-0.009879221638785225,-0.0011331768485934363,-0.01001155135013234
0.0,4.0512868613647204e-05,-0.002551874398048459,-1.0041722645213185e-06,9.69311174498468e-05,1.2307390163332116e-05,-0.00021783174773977416,6.612996170830233e-06,0.00026982180533575333,7.646707911540813e-07,-0.00020793779115956836,-2.274897464000395e-05,-0.0006744322337705921,-0.0001479159948471269,-0.010394002516494786,-0.00042438629767092666,-0.010044950321877211,-0.0006445366085520279,-0.0075918955628878695,-0.0008575251832925194,-0.01066884281364804,-0.0011540364000790571,-0.012212242417165281
0.0,-5.968073332629578e-06,0.0030066856640486757,2.7397786274236297e-05,-0.0017364832161254438,-1.4933385890641218e-05,0.0005522070742399403,1.691545696348903e-05,0.0001148799062306473,2.0048557183394465e-06,3.1043461902834226e-05,1.021835385946089e-05,-0.001447165219420383,-0.00011266301921747199,-0.008195448331965642,-0.0003890875771402449,-0.012548553388765402,-0.0006387126234711264,-0.0073683193860678824,-0.0008504423498187883,-0.010648743084667983,-0.0011436490549726144,-0.012074809555180073
0.0,2.6984884983069192e-05,-0.0013128468150861014,1.2726496903817453e-05,0.0005545494530262493,2.9011078247342717e-06,-0.001765794765560951,-9.306351112802724e-06,0.001599995466817576,2.8760193858392818e-05,0.00018220402029212713,2.400133321592139e-05,-0.0021720141498224946,-9.091593728947447e-05,-0.007560050360605182,-0.0003404865408595239,-0.010822304283211596,-0.0006199124579524657,-0.01176220302460902,-0.0008653277996472464,-0.00805676906832909,-0.0011102605008952372,-0.011073881838346821
0.0,3.053307398870803e-05,-0.001058540826893533,8.423353614591646e-06,-0.00045296351723694763,5.192323401315173e-06,-0.00032362909710221215,-8.958050762945759e-06,-6.621200266998878e-05,7.726490140955482e-06,0.00025554166487378474,3.2479172772444767e-05,-0.0012070353993724279,-8.39839462085991e-05,-0.006518817127951622,-0.0002833652493192518,-0.010791797664501427,-0.0005942181302267945,-0.01249241744341716,-0.0008904690560593072,-0.009995884186331327,-0.0010390208396082725,-0.003752224496324381
0.0,2.167053360929955e-05,0.00039992004065738935,1.3400962913093889e-05,-0.0015223567220606572,-5.8543943634877955e-06,0.000762449307509546,9.451528267532821e-06,-0.0004060504415610011,-8.635213022099693e-06,-0.00013336855374278437,-4.304739109031649e-06,0.0011573281664945486,-4.9398232077644405e-05,-0.006116000128096186,-0.0002483748094619994,-0.009448423021289279,-0.0005712456465318163,-0.015242046411248213,-0.00087936140569965,-0.008570051111967228,-0.0010548217860146143,-0.006525172527999131
0.0,4.4513533089516106e-05,-0.002707085659258499,3.5063941888995305e-06,7.987035634810164e-05,2.673868383185512e-06,-0.00040651564596846,4.492929069930634e-06,6.77717520311912e-05,-2.062086737366798e-06,-5.1643554737217676e-05,-2.775085000599261e-05,-0.0016207890856025154,-3.0098838842115482e-05,-0.00046333093177249875,-0.00021771615059787257,-0.013654856950816151,-0.0005504582599327544,-0.012145125857271274,-0.0008449439666545251,-0.011014711744855825,-0.0010985567865649346,-0.009781593424032188
0.0,3.128302651712317e-05,-0.0009581572452089979,6.222633795887371e-06,-0.0008142577886657175,7.48638365472049e-06,0.00030794538118913745,-3.844407988441361e-06,-0.00048715647080100363,-2.114418443052635e-06,-6.655627431433126e-05,-1.9131161992759014e-05,2.5983591583758026e-05,-3.800915512149418e-05,-0.0030452518347564993,-0.00019294687814542415,-0.009919717160393833,-0.0005177111532169899,-0.013458499942712324,-0.0008044008400833997,-0.011600128814440456,-0.001166550747928562,-0.016004386649668047
0.0,1.0890446339291049e-05,0.0008123005421917606,1.8616470429462298e-05,-0.0006152580126933256,1.7818777134493926e-07,-0.0002720983898134503,-1.1641819567317403e-06,-0.0003265922346513279,-1.0402279335888218e-05,4.3710480701494004e-05,1.2777120288783616e-05,0.0003313359801949402,-5.298851253389428e-05,-0.00480994565171626,-0.0001996199356542936,-0.007633622469680475,-0.00043768405931034996,-0.011461399200170377,-0.0008042493860254847,-0.01645396326585653,-0.0011574361779804168,-0.01260696959623906
0.0,1.3328709917424095e-05,-0.00011363832040888768,1.808598517669354e-05,0.000542878380822807,6.206435344565613e-06,-0.0016252390766042333,-1.0814389784207237e-05,0.0009229312420787098,1.6002908111140698e-05,0.00015938163536751294,2.044737584600657e-05,-0.001147050443397561,-5.806934494942668e-05,-0.005441947752185945,-0.00020372595927858688,-0.004585150455276694,-0.00037903766051091136,-0.012603355210565844,-0.0007770679787929299,-0.01663219555489021,-0.0012055562445377934,-0.01763572293729358
0.0,4.653682335249896e-06,0.0012074001132758808,2.01343604433578e-05,-0.00045680336617920717,2.462353740324189e-06,-0.00041918555867339734,3.278646740225474e-07,0.0002869950250239728,1.5208586868238567e-05,0.00023011463255065962,2.159209844700084e-05,-0.002583605501206464,-7.792897009399576e-05,-0.0032238696234040743,-0.00016686509027562406,-0.005785555647565843,-0.0003734295957281581,-0.010230146079264594,-0.0007213700516946633,-0.01858950918355894,-0.0012610330423635146,-0.02279869695931213
0.0,2.1139050265015967e-05,-0.00048761390232804694,1.0039230814474025e-05,-0.0003348707848313601,4.307629649850044e-06,-4.746580249131256e-05,1.8394699167516455e-05,0.0007022634276165672,7.4804292977309186e-06,-0.00029124034946786416,-2.5156073771787952e-05,-0.00027703647054766847,-5.5372454926178194e-05,-0.003179225133246633,-0.00015675785884366116,-0.00532444589819861,-0.00034877635285717905,-0.009796528355904634,-0.0006993033794494778,-0.019388171035284136,-0.0012527592216715823,-0.02306837347393228
0.0,3.444350839057425e-05,-0.001607034838811367,-2.276205584943095e-06,-0.0009104859905543039,1.5948301954617045e-05,0.001854429083692645,1.851953153692947e-05,-0.00188559575463215,-1.3956843086274088e-05,-0.00013072701724749927,-4.533363338275655e-05,-0.001112231318609444,-4.4692902097221804e-05,-0.0006909109831886006,-0.00014375801320556635,-0.005654629191443519,-0.00031644642829099854,-0.010698326499020586,-0.0007087202797906178,-0.018665016330254646,-0.0011830072316758756,-0.019039669066820784
0.0,3.798782905895049e-05,-0.0030064311648296824,-2.58082039200762e-06,0.0008012107719713975,2.26251605286956e-05,0.00015555242793171273,9.310909229270044e-06,-0.001362890540984344,-2.1422895137605694e-05,-8.841042404279236e-05,-3.156408066116717e-05,-0.001111012281564142,-6.778253475413859e-05,-0.0007359110487574151,-9.332971538206961e-05,-0.0036474774589033013,-0.0003259503044561843,-0.013949996379975385,-0.00069889741670356,-0.015598645948707537,-0.0011257502558254186,-0.01789588778211651
0.0,-1.3534513977496346e-05,0.0024816115371762005,2.2512587986283934e-05,-0.00023796975270620762,1.5577502681048168e-05,-0.0003007294063832989,-7.65717335005679e-06,-0.00021211072302887356,1.3110969841758235e-05,-9.648459174542705e-06,-3.516352178245809e-05,-0.0022740774291664313,-5.3764134155622445e-05,0.00044237702263688714,-8.036664485066895e-05,-0.004886691710238659,-0.0003246746031048424,-0.013169173596849519,-0.0006949667117851819,-0.015444198804448927,-0.001035986586099938,-0.012501465016596236
0.0,-3.172181143094285e-05,0.003332399615595366,4.002371905031888e-05,0.001290015694275325,-1.7595356441477051e-06,-0.0026864604117624344,2.9390365572785947e-06,0.001746408142078771,5.115039077631136e-06,-0.00021773459561192754,-2.3445668335687587e-05,-0.0005850914438707806,-2.141848338830098e-05,-0.0004971032866380766,-9.799846243921591e-05,-0.005795301981973624,-0.0003249852502354322,-0.012568530065587979,-0.0006701838717534058,-0.013465546691643716,-0.0009852859746415786,-0.012257642397449203
0.0,-1.0113123910915616e-05,0.0019841435157576842,2.1299593517312155e-05,-4.730899802452769e-05,1.4953537063858259e-05,-6.191057552288905e-05,-8.736760455691906e-06,-0.0016407006198725662,-1.760220785836357e-05,0.00022104766228137057,1.796728234852644e-05,0.0005397599550810135,-9.350178781850318e-07,-0.0019101427552769958,-0.00011568517471582124,-0.007240783315967497,-0.0003419485546552213,-0.010711387120536904,-0.0006224863041487111,-0.01177936148583833,-0.0009606568361159837,-0.014551290791925409
0.0,4.250398323799955e-05,-0.0034186565033444177,-7.998284328024733e-06,0.0008705880861246716,3.2704518586219164e-05,-0.0003497948985095511,-1.4352972475214978e-05,-0.0009513685614481143,-3.5197786148894607e-06,0.0001359988278305579,3.8752875735926055e-05,0.0026994643739283466,2.5512711816627e-05,-0.004701973227142873,-0.00014261990735089065,-0.008054027643697113,-0.00034930610997539334,-0.007915679759353256,-0.0005870009451919154,-0.011930500732756403,-0.0009010886719514783,-0.01257679299636632
0.0,1.6135267895573818e-05,0.0002494808132839166,1.1005705417538819e-05,-0.0009827338194164652,-1.9737330290933334e-06,0.0006849866516020996,2.1490138130594456e-05,0.00015446863629070253,1.0153926764788032e-05,7.992636909366658e-05,6.061673129806667e-05,0.0020316856254486825,3.1269635236735286e-05,-0.004999863966401431,-0.00015897948165103311,-0.00864799174128081,-0.00034944746719170645,-0.007129328349254556,-0.0005660180375064395,-0.01017164881792434,-0.0008243650412829253,-0.010279252046042329
