0.0,-2.020137064397921e-05,0.00019077932762816057,-4.6764922011834775e-06,0.0025212410007651783,1.340936810226098e-05,0.001690788154439134,7.016800670662042e-06,-0.0028915096430945936,-8.62863745101707e-06,-0.0004162545776541948,-1.0813760503004141e-05,0.0007207147684052498,2.9388036514079793e-07,0.0009238418505581893,5.7538087653287e-06,0.0011162308560099916,1.564318516626996e-05,0.0003694892634015679,6.969986110235218e-06,-0.0027329726260390754,-1.8025396395119133e-05,-0.00223459663500078,-2.5392371615735136e-05,0.0013555151724901095,-5.148631292398163e-06,0.0022114984034822204,9.11863947619957e-06,0.0013564524028774909,3.224694609618032e-05,0.002126662294530874,3.661278202282887e-05,0.0004934187847682028,1.3843500263637376e-05,-0.004594978955603143,-1.0644697995078037e-05,-0.0029957893813196794,-4.2196392198465376e-05,-0.0038402787879989425,-7.07428010362838e-05,-0.0017000242015839564,-7.213811223906397e-05,0.0007678877589360687,-6.325739370368518e-05,0.002188434223186876,-3.293242665369379e-05,0.004869766509082171,2.136792164546018e-05,0.005656892500303819,7.343230065626e-05,0.007788891538521513,0.0001519974634039402,0.00832391561253403,0.00021703812998356958,0.007784325263124339,0.0003016565255830454,0.009375030498689641,0.00036884981043336915,0.0065811315976105535
0.0,-7.152576683666018e-07,0.0003169226198300269,5.1489235426553765e-06,-0.0010279911626459607,3.63185968109572e-06,0.0006075337561849619,4.5773779192271624e-07,-0.0009925214281334398,-1.0951032815382843e-05,-0.0006282210699198866,-8.543247501554014e-06,0.00054509000982647,9.7624905941353e-06,0.004032285426547967,2.1327711495100738e-05,-0.0005755738216063633,5.28374738024882e-06,-0.004326281147838692,-1.9519111656213352e-05,-0.0015447159603465242,-2.2789152313037875e-05,0.001221507574298499,-1.0222715871798108e-05,0.0012429708367809973,2.5742203617374763e-06,0.002364713052780029,2.781236011048921e-05,0.0031275347706135968,4.0808920165257554e-05,-0.00041658103127901157,2.5012880802288202e-05,-0.003739098120605481,1.5248279202689428e-06,-0.0021711521730595528,-2.7484420970816393e-05,-0.003663386960083176,-6.0091902559825066e-05,-0.003064911044220673,-7.966656901050678e-05,0.00046997086823966994,-7.137648185809288e-05,-0.0008922156599303259,-6.017463186164313e-05,0.003824909972012106,-1.8339267045922964e-05,0.006886030591275779,3.1465694775072175e-05,0.004550912175269623,9.358228320129857e-05,0.008324019536309638,0.00016713471711861003,0.0072990022409092905,0.00023828734166665328,0.008581734094985576,0.0003175530044124237,0.009961509496057529,0.00038758327441080603,0.006068178077232733
0.0,2.8224940186466457e-05,-0.00037015562469335157,1.346784433494432e-05,-0.0015375587925343047,-1.3006994143841964e-05,-0.002362554604199552,-2.1251997674540723e-05,0.00041536994003740134,-1.6499379387743073e-07,0.003012553462491924,1.8578029035474106e-05,0.0005048775791928095,1.733390154502945e-05,-0.0014335792792303152,-8.102315459487067e-07,-0.0007393181201234961,-1.0760219980735229e-05,-0.0010425789071204271,-1.8776657776871648e-05,-0.0011450026196746742,-2.247796490245402e-05,0.0003929937207702423,-3.585799915137639e-06,0.003446098679806354,2.657697998013453e-05,0.002794145103153704,4.1230043988461355e-05,-0.0007525164227795362,2.8996802917177405e-05,-0.0013547162404142935,1.8687281086747034e-05,-0.0012077310863043294,-1.3938159246147655e-05,-0.003935817645957527,-4.8065224989790566e-05,-0.0051429890245023565,-7.278531081350563e-05,-0.00029681457358332445,-7.903948512384458e-05,-0.00037127925196985006,-7.562471229165259e-05,0.0005833910877154122,-5.373184130296231e-05,0.005460198057733062,-1.3203245968650736e-06,0.004345140962499685,4.020865398716497e-05,0.006723036647260694,0.00011379992199492592,0.008836931426183041,0.00018305426936935236,0.006548111150020188,0.0002539282857921452,0.009924152087411998,0.0003364762415162751,0.007827768904867756,0.0004081438873878344,0.008396156711078386
0.0,-2.228923635459656e-06,-7.984024484673655e-05,-6.26280912904642e-06,-0.00011249975920036404,-7.149975138284681e-06,-0.0013639419767148106,-5.877590766453947e-06,0.0016645230818106663,3.653817917785607e-06,0.001994722811475215,1.6653161721417922e-05,0.0007022853654943959,1.8401118057076673e-05,-0.002590938253667972,-8.37873760797091e-06,-0.0018272151388918092,-2.9801084999137186e-05,-0.001893648905952973,-2.731015846697952e-05,0.0028565185906863954,-2.448327953740511e-07,0.0018040672034940388,1.912064099899652e-05,0.0016462609079502604,2.9930938157905775e-05,0.001588852012983159,3.898424104541365e-05,0.00043698806044050647,3.1571135110016755e-05,-0.0018814841056822417,2.4901962868550846e-06,-0.005521257910205568,-3.873808154060792e-05,-0.0025230936217340424,-5.4825134060227855e-05,-0.0018051791833915772,-8.22612626939909e-05,-0.0028445748646569666,-8.495722794322551e-05,0.0007135967835391112,-7.42055223793692e-05,0.00328945526504549,-3.835013929528582e-05,0.00320998290378914,3.8394219835713464e-06,0.00503357312148433,5.6904940868252824e-05,0.008790230035516836,0.00013169750183579274,0.007910166262640217,0.000195990223491284,0.007025066068962322,0.0002708019738436429,0.008665532086746386,0.0003568090477413224,0.009935325735381284,0.0004137051435181684,0.004171066865912629
0.0,-3.425857551944778e-05,0.00017380668973779898,-2.4498720762653342e-05,0.0012861551892851294,-3.5544146479734358e-06,0.0032420398269144466,1.9941855069987e-05,0.0014807386487650548,1.918096667893339e-05,-0.0014947167154736771,5.615057478977112e-06,-0.001344990097033967,-1.1388612958386894e-05,-0.0020201328036753056,-1.5193042180853896e-05,0.0006472715280311473,-2.189638914663195e-05,-0.0007620034110800466,-1.8237281029798477e-05,0.0006162968987062779,5.761179189692955e-06,0.003508098238338828,2.96435207695163e-05,0.003821055605220984,5.1253610899294454e-05,-0.0003393784796386339,3.076216971739886e-05,-0.0027027692125351113,1.2267952986804624e-05,-0.001987587764570361,-1.1552678081922464e-05,-0.0037287278079045257,-4.431608543894718e-05,-0.0032858353041615375,-7.462808301785023e-05,-0.00474650380457776,-9.086000390300939e-05,0.0012070922582761501,-8.19978049517844e-05,0.002373759658593669,-6.42031900291915e-05,0.0016262204534347846,-4.158596251988582e-05,0.003967748148780139,2.2757046061097505e-05,0.007746574194828296,7.501329344949601e-05,0.0059255446048167675,0.00013810251162999618,0.007674061749949074,0.0002165681142565909,0.010529236715491516,0.00029081561435524944,0.00605906351254797,0.00036327463411174506,0.008667042872889733,0.00045056538514394337,0.011018949221979152
0.0,-1.8005543116489948e-05,-5.191137736637873e-05,-1.701751347335771e-05,0.0007726847624525885,4.326748179277957e-06,0.003564287712821226,2.1968193398596295e-05,0.0015918949101206652,2.1575536014951604e-05,-0.0011533705756546556,4.281651792385998e-06,-0.0052455054995381835,-2.9129547666266783e-05,-0.0008536008283559577,-3.15123261013446e-05,0.0005343988532272273,-1.8568697747979802e-05,0.002722273883661579,8.609836389576052e-06,0.0025876585271466484,2.3461851404853657e-05,0.0007229987238994295,3.1202572204696274e-05,0.0014169509971184322,4.31012606505272e-05,9.561449571728829e-06,3.54718957758313e-05,-0.001976078267748411,1.929674566763429e-06,-0.0029556880607150976,-3.330674117763888e-05,-0.00601081844128814,-6.510765598773716e-05,-0.0012449858038594123,-7.556959850789912e-05,-0.001390957532781031,-9.00179541622204e-05,-0.0017104788248920905,-9.317895380977021e-05,0.0023172668327490348,-5.795524438294339e-05,0.004116818130219541,-1.9290708795719813e-05,0.003793574265678629,2.531352248891249e-05,0.006722634526783324,8.670721411237962e-05,0.008832359035112288,0.0001588528682505938,0.005915905369640592,0.00023069456566742695,0.009278651877180636,0.0003036040343407353,0.008377243430680135,0.00038230557948608986,0.009230163742651221,0.00045742767965308885,0.007653213780428503
0.0,2.130816424221849e-05,-0.0003101649509998466,1.2245344227311876e-05,0.0002477083936096907,1.8605568666869056e-05,0.0012406580212595219,8.699320282121417e-06,-0.003466853848407094,6.370573951445872e-06,0.0008801891002441478,-8.139295307995798e-06,-0.0026668562591248422,-2.444075857000753e-05,-0.0015183909152821507,-2.825473293904007e-05,0.0017513366773876501,-1.803959383296741e-05,0.0014138466566551114,1.6705079939650457e-05,0.00443670394524515,4.5463780402016353e-05,0.0010952659290615141,4.502798056420421e-05,0.0002533002363823391,3.194272315054619e-05,-0.0019362318619524294,1.497991422358117e-05,-0.0036771815228085598,-9.079802312638583e-06,-0.002407095339981755,-3.746485235486731e-05,-0.003500873695372099,-7.671499174311481e-05,-0.004526185313510394,-9.826627126018396e-05,0.00043809703518027604,-8.78091019908142e-05,0.0013083870048177606,-7.878131371412911e-05,0.001056554773325757,-5.98071256130102e-05,0.0037454519666538194,-1.4794807822804156e-05,0.0052740539203513055,4.423489863715561e-05,0.00655901047976812,0.00010185796609422794,0.008716192018522398,0.000170333478102241,0.0063961268807396065,0.00024348922808038845,0.008830630834250675,0.00032019161778925535,0.0089994488577391,0.0003995397511344402,0.008050602280136415,0.00046968071450029215,0.007971418764328856
0.0,3.864880021134553e-05,0.00017485577392810738,3.720603642307844e-05,-0.0015297980279930486,2.8928090452533198e-05,-0.0010738659187537896,5.73732699926536e-06,-0.0037711065857768396,-2.384637920531914e-05,-0.0005099758350914922,-2.15220715373617e-05,-0.0005899570250141267,-2.5065594409126617e-05,1.7466809825918806e-05,-8.144476423867409e-06,0.0030651694589842486,2.0913750614087964e-06,0.00033980457295525906,1.7472953983036415e-05,0.0032906002982697165,4.583891971495983e-05,0.0009742774933259501,5.174676318457772e-05,0.0003441270900063365,3.36010243842141e-05,-0.0034138423019477067,3.874581064864628e-06,-0.0031712955327371666,-3.5035144552077094e-05,-0.004010259481822072,-5.735975028859996e-05,-0.0027520210782159076,-7.233535460743158e-05,-0.0010101329440669635,-9.91505299033143e-05,-0.0032509282849756513,-0.00010305978632731426,0.0016918640476304924,-7.579309350719062e-05,0.0041890550468277055,-4.2825582120310584e-05,0.004155342245253397,-5.147056242871645e-06,0.0039625022409265015,5.018340367024813e-05,0.007494428174990745,0.00011600397779854953,0.007486688439301875,0.00018629070025855666,0.0085114640832036,0.00026017115547379217,0.00743662458905452,0.0003343756324887819,0.009085841848835612,0.00040882170204082366,0.009329376046957298,0.0004917449560258081,0.008620819381415849
0.0,3.579403681788937e-05,4.295843109688117e-05,3.0557458459134716e-05,-0.0014588908173751016,2.6901661675842327e-05,-0.0003660189447620534,2.207531130604163e-06,-0.004084017707516185,-3.360897631921963e-05,-0.0021205850618164577,-3.566818234933149e-05,0.00027614976130012163,-2.469746549509566e-05,0.0016250299162999544,1.2749734754250772e-07,0.004072546981987249,3.0500081409974525e-05,0.001915591186920775,3.3280767562564147e-05,-0.00016905585381614492,4.092854102238758e-05,0.0009293194510729065,3.8031496970633546e-05,-8.47867980437101e-05,2.8983307061340486e-05,-0.003135736021580102,-5.235119326727626e-06,-0.004204418731417055,-3.954959270042682e-05,-0.004231993744165475,-7.704245573049429e-05,-0.0029997761105864684,-9.817959759423283e-05,0.00015805197703899117,-8.776423046699261e-05,-0.001400181710421601,-9.233633620880596e-05,0.0009946826676139327,-8.282802860603214e-05,0.0027722115561030184,-4.308483045018306e-05,0.006209196768123462,1.5801616594577666e-05,0.005681790936635364,6.369877764428233e-05,0.00594074658343058,0.00012494527634077064,0.007169412751660303,0.00019921372624708247,0.009056313430508956,0.0002752172855435685,0.008703419304124433,0.0003475717817827008,0.007788177044937138,0.00042523761411687706,0.00797949699806616,0.0005062227307391569,0.010359293100298466
0.0,8.884793241704737e-06,0.00011166514238512681,6.67530290370563e-06,-0.0011573423238149287,3.949253592030746e-06,-0.0007212275032807767,-5.55183572805428e-06,-0.0015748469792464027,-2.8442047363517998e-05,-0.001089782969263417,-3.4144198571857325e-05,-0.0010806950892815039,-2.105687287613092e-05,0.0034218339884621615,5.97200171322429e-06,0.0032479637780902446,3.800699659683917e-05,0.002345226678283686,5.5007744889944936e-05,0.0014950035422203356,4.778243009170033e-05,-0.0020425738494489263,2.1546967805313097e-05,-0.0026935428342102366,1.0795018570279907e-05,-0.0014786243492796083,-1.691042171174399e-05,-0.0041308700610187075,-5.029869535181885e-05,-0.0037071439353178258,-7.813191416007694e-05,-0.0021372216827667493,-0.00010618379183205028,-0.003644821188557958,-0.00010670048557532396,0.002796958741008278,-9.023194903663988e-05,0.00254396989236562,-5.8214004290056715e-05,0.002980299164942563,-3.790987074839376e-05,0.002278245346964338,8.114364187312313e-06,0.007427397879896623,8.312681118586954e-05,0.008509427986706012,0.0001475928254961609,0.007391922192915439,0.00020925768517975277,0.0062265900494596575,0.00027769723047003697,0.009332176178549718,0.0003695730327889486,0.009301811821385321,0.00044271685775174887,0.008783896101411892,0.0005036810914908728,0.005143343581500565
0.0,-2.2886132459015704e-05,-7.053684767659941e-05,-1.7953412579503455e-05,0.001281212198355246,-2.6108150520445864e-05,-0.0012969106360884218,-2.7972564692220084e-05,-0.00037125823315194617,-1.7434331600329555e-05,0.001799570629436071,-1.6134966643155902e-05,-0.0009441452749060554,-1.2543815608225428e-05,0.0029124297832656266,1.865206512335392e-05,0.0027553833258988783,3.749358225381296e-05,0.002061639773244118,5.224065541845e-05,0.0008191923654040111,5.8172051331495666e-05,-0.0011253305100658636,2.397569777356532e-05,-0.004091423458989228,-1.2206983111135995e-05,-0.003760650613926847,-3.965271815580095e-05,-0.003146334040341513,-5.88395391056705e-05,-0.00238083629309255,-8.379359240906094e-05,-0.001821901606344568,-0.00010821437184184843,-0.0019440552770474634,-0.00010465319146607909,0.00019521569446437389,-9.55003903221781e-05,0.002333945477745032,-6.494961400425975e-05,0.005483567529347822,-1.28045202674809e-05,0.00505205843119035,2.8874458285528594e-05,0.005418261201051782,8.021773161308185e-05,0.005670044338495818,0.0001478143120260804,0.009061675876895114,0.00023571572869594503,0.009828461307061158,0.00030590949557390373,0.0059770086115872485,0.00036905433269026754,0.008662989363469714,0.0004451599740092004,0.010962875539889528,0.0005448634550412698,0.010142574300743942
