0.0,1.3057684563730746e-06,7.88978106316267e-06,1.864969681396289e-06,-4.608956300614352e-05,-3.086170455519934e-07,-0.0001436755694949052,-4.90996701590125e-06,-0.00017275530876651542,-1.2177434560589043e-05,-0.0004892897695759649,-2.765034304981758e-05,-0.0007427248751244672,-5.0686259030045604e-05,-0.0010479035154164105,-7.591287989560844e-05,-0.0009575144517819999,-9.959442531242323e-05,-0.0008908979180952951,-0.00011999143990138139,-0.0007990841652247866,-0.00013912731659895128,-0.0007352421632911753
0.0,-2.496957041364889e-07,-5.730008972830568e-07,1.2991790245878288e-07,3.396833962071528e-05,-7.315378280675621e-08,-8.546514484685762e-05,-5.793243947190621e-06,-0.00033570151655571106,-1.4456508399655626e-05,-0.000411368438692425,-2.800098787427437e-05,-0.000657730732970773,-4.868280214873364e-05,-0.0009947094763783583,-7.501775530879145e-05,-0.001050933618420517,-9.968906277420241e-05,-0.0009284047388854511,-0.00011972142842715397,-0.0006670263086419478,-0.00013708456411915183,-0.0007315959473689215
0.0,-7.878338488666516e-08,-1.0059983011626782e-06,-6.619770430474842e-07,-4.128219335401985e-05,-2.077227498515888e-06,-0.00010538033713848661,-5.76169319066094e-06,-0.0002034176954446889,-1.5638876051725396e-05,-0.0005437938437117129,-3.040673283701039e-05,-0.0006851731397287803,-4.877694385606775e-05,-0.0007746284825542803,-7.26083348829156e-05,-0.0010818501880018102,-9.762082475454589e-05,-0.0009136230412179143,-0.00011914000292319637,-0.0007933914838774537,-0.00013731235655564263,-0.0006952481800018703
0.0,-2.4272871019853926e-07,1.6124998180760212e-06,-2.571115091257579e-07,-7.627967013285205e-05,-3.3019805639357654e-06,-0.00010523508695246146,-7.858472092743007e-06,-0.000300046955521591,-1.6713673704017375e-05,-0.00042987291099427023,-3.142819074341125e-05,-0.0007370528939851437,-5.1187200441293666e-05,-0.0007834397367083312,-7.111055682589491e-05,-0.0008370967689966248,-9.252728601555189e-05,-0.000934299195840107,-0.00011782749545185732,-0.0009833722031643687,-0.0001415608331491449,-0.0009484934432904999
0.0,-9.76822414089773e-08,7.141111668906467e-07,-8.310525313059117e-07,-0.00010047404353931278,-3.43454179330048e-06,-0.00014316837783520268,-9.69402425348442e-06,-0.0003041129056880716,-1.9565283398532313e-05,-0.000509224087737219,-3.355856611605663e-05,-0.0006233912389963426,-5.097601613993816e-05,-0.0007292277261363825,-6.971905630860264e-05,-0.0007899001969813034,-8.977662799527381e-05,-0.000816182929308376,-0.00011440946005750112,-0.0012086615965074664,-0.0001473124072377941,-0.0013509743827294263
0.0,3.120035680561976e-07,-1.615171927672321e-06,-9.487087638398005e-07,-8.117283028378045e-05,-4.059334637193603e-06,-0.0002081418747798455,-1.1644728774229712e-05,-0.0003735696285640261,-2.2624889098304866e-05,-0.0005178728685091199,-3.621031936186127e-05,-0.0005397599633994776,-5.0504796442418475e-05,-0.000596850577847104,-6.595088015405153e-05,-0.0007001932135514572,-8.804609633952565e-05,-0.0010744385246736503,-0.00011557081855282577,-0.0010510126205787174,-0.00014325437589759988,-0.001160498362419582
0.0,3.7506225113225354e-07,-7.1143689709909035e-09,-8.373399920926601e-07,-0.00011213464374270856,-5.319040578941082e-06,-0.00028384246992522414,-1.4008778550663736e-05,-0.00038892120090012176,-2.6133639440149754e-05,-0.000530306571390471,-3.7638015613622714e-05,-0.0003986634285128872,-4.804539198137904e-05,-0.0005154951137028976,-6.495502517941859e-05,-0.0008015790111161115,-8.818105936592601e-05,-0.0010465305159920268,-0.00011409054281975154,-0.0010080470158445349,-0.00014024254459169433,-0.001074048618049334
0.0,-4.856168641448391e-07,-3.3117199850908853e-06,-1.5197487361896918e-06,-8.765294520090738e-05,-7.055609983172249e-06,-0.00036295616516890194,-1.801451708303264e-05,-0.0004647107306180083,-2.7777295310184663e-05,-0.00031898215642000823,-3.6068154621141195e-05,-0.00037471931603692837,-4.8380162864090494e-05,-0.0006116077952008339,-6.595555669861893e-05,-0.000816166872402897,-8.73544759043865e-05,-0.000868482727259511,-0.00011164245401250382,-0.0010552294463317892,-0.00013763588812810385,-0.0010259560848244378
0.0,4.034957649336133e-08,-2.7763091248211904e-07,-2.366133314004066e-06,-0.0002900328399150065,-1.2031065517428575e-05,-0.00035775970155272246,-1.9568134685202877e-05,-0.00029699383622307853,-2.6754240954117443e-05,-0.00027750336910244985,-3.6485585264332366e-05,-0.0005006719959048759,-4.984748009538344e-05,-0.0005925062462870219,-6.652834743943888e-05,-0.0007338433229837409,-8.662941478611415e-05,-0.0008538967363684816,-0.00010964190440446823,-0.000981842716982336,-0.00013308855212727146,-0.0009017937538874337
0.0,-6.97771151541811e-07,-1.8697887450079736e-05,-7.150038163428552e-06,-0.0002985076801617219,-1.3861121381999205e-05,-0.00025413713883077406,-1.927770737054482e-05,-0.0002483877998696383,-2.7389870363253425e-05,-0.00034170683548546233,-3.7194105485293626e-05,-0.00048652202063465965,-5.11394898330932e-05,-0.0006010672595362594,-6.729556609079719e-05,-0.0007195804469407127,-8.652284442660334e-05,-0.0007882960975549272,-0.0001071402281293912,-0.0008562216939122344,-0.00012825494984778938,-0.0008351812834371045
0.0,-2.1011339688547626e-07,-1.1289348703017981e-05,-5.334541368825053e-06,-0.00031516047405836313,-1.3890993341026504e-05,-0.00033559809855943513,-2.066434817105501e-05,-0.00023716509141007172,-2.7553252318412358e-05,-0.0003407733330193751,-3.874387253968876e-05,-0.0005052177166639733,-5.1972939109035494e-05,-0.0006178610518123939,-6.845653008513815e-05,-0.0006536231620370965,-8.664674541323867e-05,-0.0007730055308880462,-0.00010413092151924638,-0.0006860503431488033,-0.00012357792651905992,-0.0008266815854879226
0.0,3.9372151830111233e-07,-4.070522250915519e-06,-2.440951215530589e-06,-0.0002087116381080316,-1.0734653533269857e-05,-0.0004479634090914347,-2.1557275900472533e-05,-0.00036832662254248646,-2.99787470807624e-05,-0.0003514472995603091,-3.9333504676849727e-05,-0.0004104222694481581,-5.3664898347892e-05,-0.0007075346876802477,-6.962181961546148e-05,-0.0005862938639074306,-8.571177289782734e-05,-0.0006631357041124493,-0.0001021132819965166,-0.0006553530638461745,-0.00011664266580731812,-0.0005313126467991258
0.0,-3.623440534322779e-07,-2.7349515081242372e-06,-1.6988218450013674e-06,-0.00013336230221654106,-8.180143274050789e-06,-0.0003499155203995482,-1.9016836024413528e-05,-0.0005263994530997092,-3.197119195286167e-05,-0.00047878015337416384,-4.3304294446059844e-05,-0.0004191181098218803,-5.4380623140009906e-05,-0.0005371682625726119,-7.008834752520354e-05,-0.0006584615819131357,-8.55368875043556e-05,-0.0005555716894023015,-9.864354427787725e-05,-0.0005432380354239315,-0.0001127603843338657,-0.0005687532314077313
0.0,-2.0069192883363144e-07,-3.1653723808318228e-06,-1.44283568064575e-06,-9.587092570271903e-05,-6.901151103587232e-06,-0.00033035495013404185,-1.691741727358008e-05,-0.0005066468759191402,-3.156833264634957e-05,-0.0005872200518990934,-4.620613281615598e-05,-0.0006156495052521494,-5.89559527218069e-05,-0.00037273005354465427,-6.942894458931512e-05,-0.0005104653425424413,-8.32389020578085e-05,-0.0005779899127392266,-9.69577065846083e-05,-0.00048070904297044064,-0.00010685357244697023,-0.00035337029759217615
0.0,2.7832176333130366e-07,4.014814311029506e-08,-9.260910035821863e-07,-0.0001382877719499483,-6.599409665230009e-06,-0.00027531106804017623,-1.5807100580667624e-05,-0.0005087170585337393,-3.11529601588235e-05,-0.0006698057541610908,-4.737976671815463e-05,-0.0006262277799570755,-6.179016920208006e-05,-0.0004880272472555121,-7.232416598743546e-05,-0.00037356571605623825,-8.08835844531813e-05,-0.0003571532265623877,-9.20203512175254e-05,-0.0005349540017917406,-0.00010670961405955429,-0.0006100915827018203
0.0,-3.644800082837695e-07,-1.5389643317596993e-06,-1.3421479115928603e-06,-0.00010402241444372175,-5.708773303615543e-06,-0.0002822988180507291,-1.6809290943512776e-05,-0.0005229171574669799,-3.075195842590094e-05,-0.0006479034873624191,-4.750742495994364e-05,-0.000655494705024575,-6.354210846416191e-05,-0.0005756778868203164,-7.378901194535796e-05,-0.0002656323991407848,-8.039932514607935e-05,-0.00029678962544159396,-8.894064729323884e-05,-0.0004301412286675636,-0.00010185829406162229,-0.000552480045329472
0.0,4.854700566188269e-07,-1.2704718682346738e-06,-1.190121174161058e-06,-0.00013727416329737267,-7.082019386383953e-06,-0.000344495825691221,-1.7018963152947265e-05,-0.0004256078603868068,-3.114238291674232e-05,-0.0007365473508032379,-4.8581180122883664e-05,-0.00060126799875683,-6.260549427582388e-05,-0.0004941171747752437,-7.320899538240375e-05,-0.00038788218463378226,-8.213387619402523e-05,-0.0003295752198478658,-8.825677781258619e-05,-0.00014138949130512423,-9.174627459507258e-05,-0.000154816288050425
0.0,-5.460430744775933e-07,-4.413018176360005e-06,-2.4679788968336558e-06,-0.00014944462413111483,-7.583438002965469e-06,-0.0002816590133634544,-1.8235347353197428e-05,-0.0005562789957559187,-3.352727600526175e-05,-0.0005999880313424729,-4.715497129935905e-05,-0.000541882107620656,-6.061117608922077e-05,-0.0005357156284846537,-7.434249272416143e-05,-0.00047421428371534954,-8.310312748658278e-05,-0.00027941535426145733,-8.632637042761632e-05,3.4558629834699704e-05,-8.516150606448449e-05,3.399837256007182e-05
0.0,1.3387048481678392e-07,-3.532314107371426e-07,-1.4157491182395372e-06,-0.00018759757736577464,-9.935347595116167e-06,-0.0004393413581172058,-2.144072809785347e-05,-0.0004609094383276163,-3.287749842261374e-05,-0.00047779549241073815,-4.583437437156222e-05,-0.0005844473885566684,-6.111378475452435e-05,-0.0005475971506616692,-7.415524809500283e-05,-0.0005313217804924787,-8.241503956880714e-05,-0.00010002959653654309,-8.356930049849653e-05,-1.4142018645069588e-05,-8.292398157250799e-05,4.326299218297592e-05
0.0,-4.1921616854583326e-07,-3.4516555440629854e-06,-3.5659167227959585e-06,-0.00030982538394588535,-1.2343633923321624e-05,-0.0003294325170188513,-2.2133443281914745e-05,-0.0004473004362620813,-3.308114147132606e-05,-0.0004406490872467678,-4.610379125866408e-05,-0.0006162198223004209,-6.162394076948456e-05,-0.0005732779249918401,-7.3118414235071e-05,-0.0003287220108062856,-7.91785823082006e-05,-0.00017516328056733707,-8.201983023128251e-05,-6.18397281839462e-05,-8.239865869626135e-05,1.0629009465397127e-05
0.0,-2.551462755012169e-07,-1.4985045976953054e-05,-6.167596197623097e-06,-0.0003030599289528874,-1.3629988219131137e-05,-0.0003174409567206825,-2.171050296657345e-05,-0.00036724052658915137,-3.4214740118794615e-05,-0.0006095729927041573,-4.8625464337579044e-05,-0.0005053783965612303,-6.060692698008867e-05,-0.00044924137929868964,-7.029673430641822e-05,-0.0003333912615842837,-7.642454396574422e-05,-0.00016736090159899438,-8.008040742425017e-05,-0.00013188242935749682,-8.446662989701305e-05,-0.00020846582772515387
0.0,-1.4265016881324676e-07,-7.821725944568173e-06,-4.009108348408987e-06,-0.0002544045040418055,-1.255133820034041e-05,-0.0004617422273917237,-2.44652354208035e-05,-0.0004346763696834623,-3.594525385148916e-05,-0.0005055814831042105,-4.94140623954145e-05,-0.0005254113138097117,-5.995786345302288e-05,-0.0003501758611781292,-6.673055538185808e-05,-0.0001804818572597587,-7.29977124252279e-05,-0.00033237662044685264,-7.958067403848913e-05,-0.00019707218981173365,-8.501713488989937e-05,-0.00023417522024280196
0.0,5.569139901241886e-07,-1.2279463711084527e-06,-1.7988702885808417e-06,-0.0002255020784385781,-1.144912606409666e-05,-0.000510836526325625,-2.573582868671275e-05,-0.0006208160745645147,-3.9770199721622325e-05,-0.00047448409728393374,-4.943664730401298e-05,-0.0002824753125809831,-5.6947295870345045e-05,-0.0003551399579673327,-6.458287193420209e-05,-0.0002607940960262493,-7.04771645583317e-05,-0.00021045792166588608,-7.772866896695312e-05,-0.0003756970499978151,-8.74220841767286e-05,-0.00038775088784980514
0.0,-2.1669457317809372e-07,-3.5033574782056358e-06,-2.6532008225416124e-06,-0.00022053529856012582,-1.1488090703930316e-05,-0.0004851382603449117,-2.6287814467484796e-05,-0.0006661387206261318,-4.101831164989482e-05,-0.0004345703495210375,-4.98424904016516e-05,-0.0003073403437568633,-5.536472263504012e-05,-0.00016979051572311182,-6.0511510306833625e-05,-0.00027284652448891875,-6.872330715196068e-05,-0.0003237098440685055,-7.766232596400797e-05,-0.00041281391967508955,-8.606890842691186e-05,-0.00027676139716856273
0.0,7.41114714542771e-08,-7.59185164752974e-06,-3.999315520031045e-06,-0.00029128418971168283,-1.4449891192534864e-05,-0.0004796470582873458,-2.624691203434035e-05,-0.0005307162339836235,-3.9207044548622216e-05,-0.00044121490899584517,-4.970482890968609e-05,-0.0003533495244276202,-5.427054691708715e-05,-8.272841844915862e-05,-5.821374719449572e-05,-0.0002673921700963685,-6.670771818504565e-05,-0.00038972888278345435,-7.677969044826938e-05,-0.00038341394238783713,-8.627578921231906e-05,-0.0003861611177377375
0.0,-1.484955057163072e-07,-1.3603835289213226e-05,-6.260646694397909e-06,-0.00035348822021078,-1.5863701096526904e-05,-0.00045144688842956596,-2.717107127006503e-05,-0.0004283771665885308,-3.790543604986399e-05,-0.000383765801935652,-4.5749831635405755e-05,-0.00028538478053624655,-5.3149277537254906e-05,-0.00031185554903347053,-5.9391813888827896e-05,-0.00016907946119257665,-6.448650574880242e-05,-0.00027793214028790173,-7.440513440325601e-05,-0.0005157267558076513,-8.739275644727439e-05,-0.0005048627396027348
0.0,-4.750123659610496e-08,-9.34001828570545e-06,-5.410815815219978e-06,-0.0003928126342924584,-1.729588736347698e-05,-0.0004963361048108231,-2.830854307986971e-05,-0.0003413690755024964,-3.457953776589162e-05,-0.0002805763364891475,-4.348836418928155e-05,-0.00032210435436695004,-5.134965248767476e-05,-0.0003548515566711995,-5.8444297573958935e-05,-0.0002142370080384159,-6.496406749022358e-05,-0.0003083985669926327,-7.323520882767298e-05,-0.0003780474099581644,-8.470733877139623e-05,-0.0005014997014784669
0.0,-2.251901122718977e-07,-1.3275775662654814e-05,-6.4239491222514465e-06,-0.0003767998227794537,-1.611055466106186e-05,-0.00041706790455605145,-2.6224482092087965e-05,-0.0003470432031006603,-3.4447682559359575e-05,-0.0003148201498505318,-4.115462152102561e-05,-0.0002572889565527693,-4.847333138072641e-05,-0.000315186785505391,-5.6849591612833285e-05,-0.00036639491377508764,-6.63129469618042e-05,-0.0003505460944278318,-7.365370610944919e-05,-0.00023785122698715075,-7.764203269304165e-05,-0.00011524365305153145
0.0,-1.4371219230615682e-07,-8.34479237272111e-06,-4.700153580919435e-06,-0.0003304237455350922,-1.4186096951113746e-05,-0.00036252566357569183,-2.3624099889942705e-05,-0.00043773317176849905,-3.341791397958742e-05,-0.00028412664746667646,-3.9473872750476224e-05,-0.00024984221577608874,-4.589778189505492e-05,-0.0002938738875557944,-5.6629096786043335e-05,-0.0004968846504173714,-6.648247100604896e-05,-0.00031385705396998534,-7.225193274994148e-05,-0.00012897682426549545,-7.553654792545208e-05,-0.00014995700226709012
0.0,-5.4416363690036895e-09,-1.9609267905932154e-06,-2.2125697828831933e-06,-0.00022207829708683992,-1.0906315658469265e-05,-0.00044239167489193285,-2.2193995029089714e-05,-0.0003876449842630578,-2.9736605714745225e-05,-0.00025814918427193023,-3.729428120682421e-05,-0.00039706133060121154,-4.73053895212037e-05,-0.0003276795433219505,-5.5886355515863425e-05,-0.0003871240163857829,-6.415331215037249e-05,-0.0002690867232168659,-7.076437828734625e-05,-0.0002454534685577294,-7.528899406127907e-05,-0.00014484917942233236
0.0,-8.30526521606305e-08,-3.1864694077672166e-06,-2.5898169598184324e-06,-0.0002151471134530421,-8.51900892823845e-06,-0.00023870512652172612,-1.6614498018450522e-05,-0.00038128329351506143,-2.6709708382541852e-05,-0.0004641163012578322,-3.749466251020063e-05,-0.00036519769718498216,-4.708313843074913e-05,-0.00039672606540263846,-5.582676817846467e-05,-0.000282684037893807,-6.137561206265894e-05,-0.00021389635799833796,-6.837247856697782e-05,-0.00034454576465093245,-7.792935840251483e-05,-0.0003988086228327403
0.0,-1.3608548909996595e-07,-6.264190636857592e-06,-2.639512022571494e-06,-0.0001250954858636706,-5.425375036213809e-06,-0.000156937317950628,-1.2053147114297467e-05,-0.000338833934095241,-2.3353392238239537e-05,-0.0005879599049923217,-3.738895160914616e-05,-0.0004797044190300162,-4.7415951708168605e-05,-0.00031322502396760333,-5.3475541544767565e-05,-0.00018935669518063542,-5.955066999666298e-05,-0.00034617943125939886,-6.811163602399581e-05,-0.0002996831563294859,-7.641130389794713e-05,-0.00036046252997046766
0.0,5.673570044910418e-07,1.5473366655359172e-06,3.858383687225041e-07,-2.6122102969174587e-05,-2.239982955957876e-06,-0.00022806509905152166,-9.938690473475708e-06,-0.00035010842765665067,-2.1190962903265222e-05,-0.0005564032238146337,-3.498325584258009e-05,-0.000520453098900082,-4.5557591544036666e-05,-0.0003007480571492534,-5.251185114148072e-05,-0.00027786970300185425,-5.938720666443005e-05,-0.00029532838400824125,-6.667720608261499e-05,-0.00029238608347782204,-7.548304333448054e-05,-0.0003886008080787664
0.0,2.045738021827954e-07,6.422556828075001e-06,1.9270856895642927e-06,2.7267376787734505e-05,2.5633094092776036e-07,-0.00014966612369677777,-8.286540577556275e-06,-0.0005229770072600249,-2.054536653047688e-05,-0.00041490770536503884,-3.056947031392437e-05,-0.00042356474393347827,-4.207065607749303e-05,-0.0004693127008180304,-5.2755281261111385e-05,-0.00035608606564247207,-5.9419026699262906e-05,-0.00022241721680181956,-6.582594223038741e-05,-0.0002856901242295403,-7.300596064502617e-05,-0.00028605015248131933
0.0,3.347628817331238e-07,5.734958768551024e-06,1.6461546054844774e-06,9.547387156199329e-06,-6.27707226666065e-07,-0.00017761927098906068,-6.881663144640925e-06,-0.0003181289066805329,-1.6490515548795088e-05,-0.00044041209344091256,-2.816479506291041e-05,-0.00048784374007761015,-3.9459096881296554e-05,-0.0003943910503188024,-4.998587874478901e-05,-0.0004797088657760905,-6.0345527881208986e-05,-0.00028439604872307003,-6.627122134974324e-05,-0.00021103162900580226,-6.847211088744455e-05,-1.0821611369686698e-05
0.0,-5.157942947240807e-07,-5.616237980154024e-06,-1.5544134934291374e-06,-1.4842083301712522e-05,-2.266903121581838e-06,-5.576684694892409e-05,-5.321397344789919e-06,-0.00023454079084644499,-1.3058837914880736e-05,-0.00037021265532258756,-2.468869457973532e-05,-0.0005101979171498704,-3.676255564368365e-05,-0.0004924598828324207,-4.910418716276207e-05,-0.0004462053980865626,-5.90365351649585e-05,-0.00036365579315290593,-6.556259742099163e-05,-0.00014698517636774046,-6.90119072590306e-05,-0.00014799248733928655
0.0,4.53822027188074e-07,-4.967515305750696e-06,-1.9008282336028519e-06,-9.683216607157836e-05,-3.841218741395741e-06,-0.00010406152326803835,-5.489376417207319e-06,-4.587834282118126e-05,-1.0267784190711545e-05,-0.0003306142871331666,-2.0329950875935924e-05,-0.00047770399428022576,-3.4474022205987695e-05,-0.0006389966912477864,-4.824020253276558e-05,-0.00040594062837217415,-5.6732411066839135e-05,-0.0002954028832285991,-6.387427174517225e-05,-0.00032108551016981593,-7.235495268998172e-05,-0.00033881672489252207
0.0,5.4770120751910696e-08,-1.8866970896815246e-06,-9.505111356887942e-07,-7.12463343528636e-05,-3.587481857496548e-06,-0.00011727991991668069,-6.312149893635861e-06,-0.00010136870769285626,-8.562250511139887e-06,-0.0001693218644921582,-1.7870935441613103e-05,-0.00049717003067766,-3.1816516158573505e-05,-0.0006016070022414377,-4.4055147921514865e-05,-0.000403767169640009,-5.486242879915838e-05,-0.0004219870476851947,-6.41441667225954e-05,-0.0003527483212351941,-7.347947220706196e-05,-0.00038544992339851634
0.0,-2.076090237407702e-07,-2.5210669052510076e-06,-1.2150450497245948e-06,-5.885157577755083e-05,-2.218505509128025e-06,-3.274869600913852e-05,-4.25117136783236e-06,-0.00017266961320573835,-1.0545967727551508e-05,-0.0002626684201272811,-1.7422108598014536e-05,-0.0003137084990581273,-2.638266131828755e-05,-0.00043718656101237875,-3.9385149966700235e-05,-0.000580443904972516,-5.3413290717327414e-05,-0.0004709547925342689,-6.435513637455443e-05,-0.00046115217326087883,-7.466199818681204e-05,-0.00037073867318124524
0.0,6.99502935677368e-08,9.669982725056697e-07,7.115038149787603e-07,3.412876936093893e-05,-7.424484469469378e-07,-0.00012602459108010627,-4.428280901510389e-06,-0.00023426946341850258,-1.0815098839131179e-05,-0.0001957168454823717,-1.627923958725814e-05,-0.00027434358237508097,-2.3589588837545544e-05,-0.000328115085372916,-3.464839718191212e-05,-0.0005621261548660587,-4.9587366155868854e-05,-0.0006237959474953913,-6.515714918217559e-05,-0.000548668837002345,-7.691286282453961e-05,-0.00044182145119367396
0.0,9.069755306455852e-08,5.68749894315559e-06,1.7401687672599343e-06,3.4458036327481836e-05,-1.4669916034753763e-07,-0.00018288650133436706,-5.126145072056077e-06,-0.000176113322784554,-9.436627156225223e-06,-0.00017176373422798206,-1.4843721850543298e-05,-0.00026494563939234576,-2.1593348095169142e-05,-0.0003169080980758316,-3.17512430150398e-05,-0.00047029327874264457,-4.543964555815017e-05,-0.0006255051196243805,-6.299489359526658e-05,-0.0007914510700741316,-8.387322595674705e-05,-0.0008485478838337843
0.0,-6.070977051785582e-08,-2.815868258274738e-06,-8.837377532111807e-07,-1.8717744333062797e-05,-9.751318079912474e-07,-3.44648091699368e-05,-3.5819742744306483e-06,-0.00014845665697731924,-8.197311122918401e-06,-0.00024046716729134512,-1.3303249868153645e-05,-0.00015067588458435609,-2.002047080364708e-05,-0.0003739307300343942,-2.879727043121355e-05,-0.0003885817734621147,-4.177968875260948e-05,-0.000651138846009406,-6.199361190923934e-05,-0.0009383694615749735,-8.693498393849882e-05,-0.0010251605639529646
0.0,3.125195578916765e-08,-6.424616770710472e-07,-1.2755050410495013e-06,-0.00011855395433485494,-2.8724770679069274e-06,-1.702144187443197e-06,-2.962776252718629e-06,-1.1430821006406535e-05,-5.660822198803017e-06,-0.00022363898796882395,-1.2115186504616177e-05,-0.0002536729771945722,-1.7753148169939145e-05,-0.00023165949822739174,-2.5273277604786784e-05,-0.000397968880675766,-4.072793226317914e-05,-0.0008248812934321979,-6.183957972280404e-05,-0.0008486337419317682,-8.489638648377242e-05,-0.0009663481920731074
0.0,-3.0111344360252537e-07,-4.851010229979728e-06,-1.3566685162234744e-06,-1.7205569813533992e-05,-2.146060652924699e-06,-7.243007903355304e-05,-3.8074121595159476e-06,-5.6221677032703225e-05,-5.59319213644386e-06,-7.05657603751105e-05,-7.646211383193995e-06,-0.00016443639986096184,-1.4282434769833973e-05,-0.0003044266188946447,-2.4943988468642114e-05,-0.0005912468206156383,-4.079968314489162e-05,-0.0006839845964779477,-6.017985343631505e-05,-0.000823876468503163,-8.211814354586693e-05,-0.0009151069458877893
0.0,-1.922841695857153e-07,5.466948918663471e-06,6.699509619457137e-07,-7.09140759983421e-05,-2.3053340466009913e-06,-8.264154888374526e-05,-4.151444864963684e-06,-6.331780586156761e-05,-4.414078311156905e-06,4.321167159864579e-05,-4.315912781088506e-06,-0.00011579930725356313,-1.0880796732760034e-05,-0.0004098899836358821,-2.5109970910256882e-05,-0.000653521140812872,-4.114789961667345e-05,-0.0006632563371387408,-5.880621281388266e-05,-0.0007278167576375339,-7.686596536665275e-05,-0.0007181337558191462
0.0,-3.345577405761275e-07,-9.717987217981e-07,-5.850486252912351e-07,-3.591063268414291e-05,-2.0928148294162007e-06,-5.362723429830503e-05,-2.60773914848707e-06,3.3625476434478164e-05,-1.4847542642160426e-06,-1.1602624781390347e-05,-3.142046999376533e-06,-0.00013699389124109096,-1.0385155989527669e-05,-0.0003967157794504355,-2.32001626721134e-05,-0.0006758188270274669,-4.110248229568643e-05,-0.0007007421308357052,-5.793136031616858e-05,-0.000600311309508545,-7.053200344921423e-05,-0.00045983868717498663
0.0,-5.355766367573596e-07,-6.376473596548302e-06,-2.2846066983052174e-06,-5.6038838957706e-05,-1.405233422561919e-06,9.688077453228616e-05,8.950867180228791e-07,8.1437822027119e-05,7.609324078315454e-07,-0.00010670101494298993,-2.854446458456808e-06,-0.00019190987811420213,-1.0214128531106129e-05,-0.0004233315292367608,-2.3694318080048666e-05,-0.0005932111633595107,-3.9362108720047464e-05,-0.0006551912392366449,-5.4127182854335106e-05,-0.0005639708583525075,-7.037293852081622e-05,-0.0006997767106259911
0.0,5.264394981284752e-07,-6.964216172138995e-07,4.896655241931291e-08,3.4351206754537133e-06,6.026879643258268e-07,3.510296554442588e-05,2.566596076035841e-06,9.947219996286364e-05,3.139003330491215e-06,-8.710906309660105e-05,-1.7555065798991947e-06,-0.00031877536500297623,-1.2684465835562584e-05,-0.000486015709823808,-2.3684089221432348e-05,-0.00040757363549934097,-3.582865834788728e-05,-0.0006005650787801837,-5.1408853399031156e-05,-0.0006221650562944293,-6.849540293527775e-05,-0.0007235765593437834
0.0,7.355813836904339e-08,4.762862325278731e-06,2.096710114855428e-06,0.00010770378214207152,4.219307092565963e-06,6.707949268764914e-05,5.079512972134792e-06,-2.9991944089536702e-06,3.4707010293858785e-06,-0.00015410568753437335,-2.828977967575179e-06,-0.0003386999795602261,-1.2500664353656576e-05,-0.00040850327932961505,-2.2839621982789508e-05,-0.0004338266757872146,-3.454076318197387e-05,-0.0004794336471932492,-4.816932246751465e-05,-0.000658617332371389,-6.531545606927893e-05,-0.0006808909280836957
0.0,-5.232606088578457e-07,4.689106197791555e-06,2.858798650567604e-06,0.00021718706173787299,7.609918168643567e-06,0.0001652330988160928,8.23573679975412e-06,-0.0001733477255406016,2.3105591728711425e-06,-0.0002443563479939394,-4.369299793797724e-06,-0.00027350754943886787,-1.1272743504815896e-05,-0.00031796230651882847,-2.131526233053816e-05,-0.0004745024970664609,-3.373022709519849e-05,-0.0004962458491107332,-4.664126232683073e-05,-0.0005313549488242497,-5.831402067443055e-05,-0.0004236007994185817
0.0,7.901004716556438e-07,1.0192501726471084e-05,4.973230093284318e-06,0.00025420069370430586,8.72094300506964e-06,3.336766313691573e-05,8.619219423527428e-06,-9.112194254898649e-05,3.0892058048953565e-06,-0.0002820747647786861,-4.272209299840503e-06,-0.000315235247601516,-1.1578104200626353e-05,-0.0002834401641067585,-2.0514271365211915e-05,-0.00043530259545915826,-3.237491621306242e-05,-0.0004901588140067653,-4.429035733676499e-05,-0.0004356326919252763,-5.27009543486231e-05,-0.00028015460101664044
0.0,1.834044295238274e-07,6.198239536564133e-06,3.65970879101113e-06,0.0002455189953337383,8.512528785346289e-06,8.605352665376424e-05,7.857305680443903e-06,-0.000126173084908479,4.076617700162988e-06,-0.00017104670096739074,-2.502567981854862e-06,-0.00033512458707015346,-1.1819590370775749e-05,-0.00043722561045003104,-2.2024877492532346e-05,-0.00032690148672496745,-3.0502092279824817e-05,-0.00036639585979643825,-3.9402852106050975e-05,-0.000400599554017354,-5.195970681927448e-05,-0.0005517114689501045
0.0,6.208667601254513e-07,2.434059028865301e-06,1.5264514171326894e-06,9.636776697372948e-05,5.031157107701414e-06,0.00013853586808794743,7.671699567538809e-06,5.6230898950377735e-05,5.772339930100951e-06,-0.00023546641163220877,-1.9817770090257597e-06,-0.00033771765095414987,-1.2306753421301484e-05,-0.0004584251532102848,-2.1117763979028285e-05,-0.0002903682676560752,-2.913326204520684e-05,-0.00030100643573562975,-3.685369841976101e-05,-0.0003666004981944845,-4.617381982419885e-05,-0.0003631356458682182
