0.0,0.00565227919825165,6.665854716529282e-07,0.005652902044160462,5.3374825113435226e-05,0.0056544422584984926,7.53307670423788e-05,0.005656773794668151,8.976761315096892e-05,0.005659177131462862,0.0001233960760280275,0.005662519853310498,0.00013295000645128352,0.005666320636137106,0.00017256300010332895,0.005669980053421189,0.00010676346929109959,0.005672389543436453,8.806828265711838e-05,0.005673846288019966,4.739097723776385e-05,0.005675834600126446,9.84048011256203e-05
0.0,0.005652232344696633,1.1305891793138605e-06,0.005652815703779751,4.1005292925740106e-05,0.005654359719520395,7.871166045929947e-05,0.005656545766023776,0.00010547972452729197,0.005659630190259081,0.00012433874393967854,0.005662787971165683,0.0001439887046927013,0.005666341782503009,0.00012299135644928196,0.005669601723429569,0.00014055867042006424,0.005672261492066522,7.934218375417161e-05,0.005674249174328672,6.31614883616621e-05,0.005675196947831151,2.7274268950041464e-05
0.0,0.005652525123529078,-1.1466117606944184e-06,0.005652595266578586,4.323760952598203e-05,0.005654235495318475,6.378836507780369e-05,0.005656525832130545,0.00013407388705271748,0.005659864109160185,0.00011604642448225511,0.005663266112146521,0.0001581141010989107,0.005666276461267238,8.822932607068046e-05,0.005669246158076476,0.00014021769895337433,0.005671989621211317,8.673333310391575e-05,0.005674283004527558,8.429173945515991e-05,0.005675695181712205,4.1902106957204425e-05
0.0,0.005652313343262896,5.423461242579746e-08,0.005652666103826267,4.2186338678283496e-05,0.005654130107597574,6.707397961980457e-05,0.0056566790018967705,0.00014004391423105215,0.005660117715096606,0.00012492623483191054,0.0056632973773435786,0.0001325169349667159,0.005666411445708785,0.0001093163071276308,0.00566911020037248,0.00011405291290153689,0.0056714517637972695,7.512092824273994e-05,0.005674073493324529,0.00013027221657534995,0.005676942508642381,0.00010333385706528193
0.0,0.005651978503438349,1.5654382452506318e-06,0.005652671996384208,4.09128014343903e-05,0.0056543267396960695,0.00010182926929223138,0.005657019983738989,0.00010206068044015013,0.005659985627041358,0.00013929044374199793,0.0056634294230865495,0.00012850514753841072,0.005666478581340906,0.0001130523139668772,0.005668709716679906,7.429982868150085e-05,0.00567110297035154,0.00011690920410981174,0.0056741317494807845,0.00012892921686038857,0.005677723918030151,0.0001512029327592865
0.0,0.005651640294018013,2.8087876812641754e-06,0.005652778669362695,5.8034082954231355e-05,0.005654603966124842,0.00010069006776579917,0.005657158082233254,9.685357253241991e-05,0.0056601693773106095,0.0001482238180416815,0.005663478953227737,9.70661921640139e-05,0.005665943770888068,0.00012045142879430505,0.005668448226511155,7.201151472254212e-05,0.005671154527498159,0.0001464466212210841,0.005674236661778113,0.00010990626754300736,0.00567802791252055,0.0001774578649529503
0.0,0.005652011139227076,1.8814261725979087e-06,0.005652756494136721,3.9497598511017614e-05,0.005654531781442386,0.00011717633187439684,0.005657640158743953,0.00011169030311867545,0.005660464968020287,0.00011923982453028198,0.0056629499366442695,8.018237993227478e-05,0.005665534840287694,0.0001237679804162781,0.0056682097566870746,0.00010359483111750746,0.005671368643182519,0.0001314057721353,0.005674484417414174,0.0001269173708209323,0.005677575344703418,0.0001198095810545123
0.0,0.005652266638426251,2.478856754497348e-07,0.005652815179287037,6.205084350822463e-05,0.0056549671674718605,9.026474898909621e-05,0.005657695339140115,0.00013228962093818795,0.005660404364998941,7.944963847961924e-05,0.00566268092033891,0.00010026748124884676,0.005665020129144711,0.00010338058282079598,0.005668195082185067,0.00013927383037952773,0.005671542029628084,0.0001221774794914724,0.005674552502556158,0.00012597046627209024,0.005677525183287612,0.0001125862688229176
0.0,0.005652314622613559,1.5837312709764197e-06,0.005653220937185477,6.94666971041848e-05,0.005655508336500137,8.690229352972561e-05,0.005657499595785851,0.0001023259451146389,0.005660020338155806,7.34325442015225e-05,0.0056623223700839114,0.00012752603807232382,0.005665096700379754,8.794298637905879e-05,0.005668099730294614,0.0001526480803559435,0.005671368039484117,0.00011279718095885062,0.00567477934296256,0.0001427878601007973,0.00567733705667685,7.875112084539888e-05
0.0,0.005653167164720081,3.350446261611275e-07,0.005653649106988785,5.223307464547231e-05,0.005655541802761328,7.754608057628274e-05,0.005657426183563835,8.519437109326476e-05,0.005659502428891907,7.608128217925383e-05,0.005662087059405149,0.00013209775332547307,0.005665102828146731,0.00011088141516357234,0.005668202243626517,0.00013002126015139331,0.005671218857949012,0.00011550247287402364,0.005674566600905525,0.00015187092679766,0.0056780162615258254,0.00012669456718489966
0.0,0.0056540133124431645,1.0606103756604889e-06,0.0056544556003804425,2.4155645571443845e-05,0.0056552682007838355,4.769093169423138e-05,0.005657024853317354,8.567378249554708e-05,0.005659294753199077,0.00010570681845324099,0.005661967095399506,9.619574123825443e-05,0.0056649688506054605,0.00014695099720565965,0.005668137945367421,0.0001083683638806001,0.005671207319034382,0.0001320461128058266,0.005674477944238122,0.00014030069348452525,0.005678400836762725,0.00016461400630981622
0.0,0.005654941437436279,1.2404105475595845e-06,0.005655116315941973,-1.3687653340202976e-05,0.005655161347128851,5.0617448731776265e-05,0.005656685589292228,5.023939660247904e-05,0.005658918052154527,0.0001356595114090036,0.005661985602817625,0.00010185328466456642,0.0056648763140381446,0.00013012021867864866,0.00566772816582412,0.00010677894799425422,0.005671346096445944,0.00016582354645754333,0.005674702384541273,0.00011706785084998076,0.005678028788012487,0.00014217918585660204
0.0,0.005655563977194767,4.167951310827812e-07,0.005655568938609428,-9.73125709485264e-06,0.0056554796469827215,1.360929089742924e-05,0.005656429824419506,6.407137586766017e-05,0.005658687551471733,0.00011690102675847766,0.00566166325263512,0.00010629126072625385,0.005664538118462027,0.00013741385926943937,0.005667922392335359,0.00012088789257180477,0.00567127865371186,0.000155238930931492,0.0056746305292941345,0.00011388853288012846,0.005678230953720593,0.0001651101811571098
0.0,0.005656017936729342,-9.652878465895507e-07,0.005655764619840586,-3.0298567932291528e-06,0.005655919441833866,1.5382583292588288e-05,0.005656736379565688,4.838592288911031e-05,0.00565836307850813,7.990181155101578e-05,0.005660898837919839,0.00013448824914361914,0.005664537529342588,0.0001364421276284412,0.005667984149385328,0.00014540116192938727,0.005671185063981589,0.00011164665309381255,0.0056746357983900615,0.0001605909990117492,0.005678011202097305,0.00011678565531291826
0.0,0.005655979269115299,-9.888106129232895e-07,0.005655987575923506,2.9319031171216184e-05,0.005656627242262169,-6.268926204652552e-06,0.00565686821136906,4.795971369251913e-05,0.005658128857660263,5.1930073569301265e-05,0.0056606402208521905,0.00014707642414726443,0.0056641047164495625,0.0001222441785243092,0.005667814935730947,0.00017160084320966742,0.00567128091541006,0.00011461796117086961,0.00567469215343155,0.00014581443882302146,0.005677901100315589,0.00011896397391091709
0.0,0.005656105693119227,4.1668688286218263e-08,0.005656305646763345,2.1439142647830115e-05,0.005656765827131239,9.27446303758873e-06,0.0056571350395150264,3.224572274626709e-05,0.005658380041180231,5.4910431533779096e-05,0.005660385310984611,0.00012260458213557337,0.005663603609286556,0.00012451867868240376,0.00566745803074223,0.0001746585382107032,0.005671312742514303,0.0001421263862875337,0.005674863629195847,0.00012915833898966342,0.005677662888684576,0.00010466773539402648
0.0,0.005656608212050908,-1.4086309298452254e-07,0.005656473725634355,-1.1066515010178291e-05,0.005656596719475792,3.410579317516611e-05,0.005657599563553642,2.842637558541643e-05,0.005658631183710522,6.687665810122582e-05,0.005660353592325672,7.337651973308236e-05,0.0056631907444471665,0.00014802424830773122,0.0056670687890984965,0.00016107238114415173,0.005671156645740868,0.00016092605920033803,0.005674743024870198,0.00012737704124091197,0.00567821690511503,0.00014852698160856918
0.0,0.005656499020650356,5.842377647698224e-07,0.005656791674938388,1.336550698971444e-05,0.005656837301440894,1.1327975394588353e-05,0.0056576504071075675,2.995156614535439e-05,0.005658784715422945,8.12191857864376e-05,0.005660617680857472,5.3852785718265954e-05,0.005663078075605116,0.00015128273539765467,0.0056665993179501875,0.00012634342511055215,0.005670630047140661,0.0001881235964915639,0.0056746222238588315,0.00014234289160929955,0.005679005981483918,0.00019628166066325094
0.0,0.005656544534826544,1.2016352967114456e-06,0.005656882686815995,5.929207643466786e-06,0.0056571666288584834,3.427561435448675e-05,0.005657824318617173,7.16001213757377e-06,0.005658778155197274,7.85040922366088e-05,0.0056608298730026155,8.499806710009606e-05,0.005663361097097341,0.00010569521174667836,0.005666029418353036,0.00012482202870546833,0.00566994527840897,0.00018139708651310007,0.005674559885673907,0.0001853657712496746,0.005679558259878571,0.000209447594848237
0.0,0.005656846077756274,-5.004065971550744e-07,0.005656871636822013,1.7442684379398625e-05,0.005657339056508115,7.1624870650236725e-06,0.005657900889283888,5.1734195145128975e-05,0.005659251929688437,4.5585516042441477e-05,0.0056609110431052575,9.159040189392136e-05,0.005663111541317541,8.904861974902943e-05,0.005666010489511183,0.0001312881920539769,0.005669386138888994,0.00015985192356571988,0.005674286806115299,0.00021822721030579145,0.005680080429133219,0.0002396153825240956
0.0,0.00565715640168448,-1.5029979836155302e-06,0.00565684684331677,7.253108805810579e-06,0.005657368534076661,1.7461204897726713e-05,0.005658221419962072,6.034226107497942e-05,0.005659604607667036,3.835671147813008e-05,0.005660963852901783,8.368117176979317e-05,0.0056629561789535605,6.775984228879627e-05,0.005665597442082984,0.000152857258379614,0.005669357446322614,0.00014802838216252997,0.005674323669532921,0.00023266678491837923,0.005679222867833181,0.00017130250638824025
0.0,0.005656894421044477,-1.6611467127923074e-07,0.005657010682078395,2.015168669837199e-05,0.005657656137067951,1.8750260164725214e-05,0.005658436744653642,5.5054775269138354e-05,0.0056597493617832825,4.301724560777287e-05,0.00566109777050568,6.492409495529318e-05,0.005662671585291231,6.854916474744706e-05,0.0056654235410884875,0.00015539752822907378,0.0056695766383281975,0.00016877638611535005,0.00567415123180613,0.00018874568574607904,0.005678449763552402,0.00016202040488255307
0.0,0.005656668984415153,1.4461525796758307e-06,0.00565718370380549,2.0972655038131523e-05,0.0056578519791337,4.269514410840466e-05,0.005658858588086634,3.1755285887998845e-05,0.005659738595502927,3.9128524768913635e-05,0.005660819084998302,5.141181013045779e-05,0.005662710867095939,0.00010983504735912242,0.0056657845867077936,0.00012335511309676976,0.005669562679678342,0.00017836807249764215,0.005673661509771818,0.00015526567220636094,0.00567806036230573,0.00018832651568389023
0.0,0.005656726358595181,2.07848400911006e-06,0.005657295842053915,1.2556006555887614e-05,0.005658064201523739,6.501320515018141e-05,0.0056591283054525715,2.4216176613664013e-06,0.005659479788880571,4.8388360250360025e-05,0.005660731781442656,4.491905850685528e-05,0.005663057537400288,0.0001380558555293482,0.005666069362184809,0.00010859294002565078,0.005669519118981571,0.00015512752458317504,0.005673142458414519,0.00014836603984975038,0.005677424597523012,0.00018318072157932346
0.0,0.0056569508438653535,1.148698042924006e-06,0.005657564551186233,3.836563484065198e-05,0.005658232227597527,1.528789765955756e-05,0.005658719481592052,2.2401808123700517e-05,0.005659492679644738,5.230257480070477e-05,0.0056611157262708,6.247692331449019e-05,0.005663259953615584,0.00012475734213213902,0.005666217456473991,0.00010184810955935037,0.005669490092413506,0.00015122448526438669,0.005672809192995531,0.0001282385727482626,0.005676294880476483,0.00014385920824087488
0.0,0.005657867775081081,1.2249445492962236e-08,0.005657706115967001,-1.3853784884502745e-05,0.0056578855015631604,2.2641629292609235e-05,0.005658472171796511,3.902929152285125e-05,0.005659686521034903,4.727584028650079e-05,0.005661400973577508,9.566644107191258e-05,0.005663690324894814,8.003117815952014e-05,0.005666255730852842,0.0001335882214695273,0.00566941531617269,0.00011144039846358368,0.005672470909476444,0.0001275421436935215,0.005675076001487543,9.000039793635767e-05
0.0,0.0056584293778392004,-1.6162840639808588e-06,0.005657893476641125,-1.600835621565011e-05,0.005657704455740773,-1.3227459169068741e-05,0.005658142256250728,7.220315362835674e-05,0.005659974745264544,4.552160837974257e-05,0.005661709870575803,0.00010634670147199784,0.005663930883188892,7.73928545127354e-05,0.005666682592884594,0.00012430622392551387,0.005669160902157468,8.558147049224634e-05,0.005671855876123874,0.00012455219427971514,0.005674459039934091,8.966823573731817e-05
0.0,0.0056583483396118826,-1.0337846653905314e-06,0.005657983252955908,-1.1423771119573505e-05,0.005657926259842012,-5.339460411993193e-06,0.005658233502785171,4.544310052564186e-05,0.005659715797325193,7.076160639597324e-05,0.005662083498746523,0.00010843183467189516,0.005664542381301494,8.515657373296898e-05,0.005666699873729011,9.640084043464878e-05,0.005668952913560576,8.039867359379784e-05,0.0056714067814208876,0.00010992191019508921,0.005673564735023669,7.110619832269e-05
0.0,0.005657834039001261,9.252762123703884e-07,0.0056580994650420975,4.091995053066456e-06,0.00565813782298984,1.3434561435849973e-05,0.005658549343390007,1.5538668899054133e-05,0.0056597998013585525,9.072011143413595e-05,0.005662233465685712,9.482772132132701e-05,0.005664805545834071,0.00010713577652398579,0.005666903413010545,6.57017428209754e-05,0.005668869757207391,8.469916338338736e-05,0.005670777062621363,7.932916924459794e-05,0.005672976245147134,9.093812633994376e-05
0.0,0.005657642611780853,1.3740023219631607e-06,0.005657970294911692,6.45977288268526e-07,0.005658122443084532,3.2191825169561475e-05,0.005659116051117861,3.4032854158315985e-05,0.005660320817857439,7.408033733433138e-05,0.005662268717126193,7.14808269735281e-05,0.005664682154558586,0.00012643702059760277,0.005667125016696141,5.66763655529502e-05,0.005668863079551539,8.88339800396373e-05,0.005670246513653423,3.3538814336609656e-05,0.005672256808647319,0.00011077958628501449
0.0,0.005657479254432351,7.244214407616436e-07,0.005657707507975319,7.173243557986188e-06,0.005658262947929789,5.3578729890372745e-05,0.005659591331164765,3.4644238375999084e-05,0.0056608792929552015,7.65848999684887e-05,0.005662562938096472,6.028899353761703e-05,0.005664617098002662,9.664363470160492e-05,0.0056668109488919385,8.464006845979641e-05,0.005668917101460122,7.02711167119168e-05,0.005670073188697196,3.0297690413408327e-05,0.005670743611888887,2.5580575102575685e-05
0.0,0.0056571177949572785,-2.372001172920109e-07,0.0056574962808032545,5.046126738861704e-05,0.0056586616111266325,2.4173139554899687e-05,0.005659781778140471,7.413643250662086e-05,0.005661445830331493,5.5590691427536206e-05,0.005663007699208283,6.672642667031648e-05,0.005664588087636708,6.64645498065263e-05,0.005666679512815486,9.327260422931938e-05,0.005668530430445733,5.606598675304651e-05,0.005669747492953475,3.283889029841193e-05,0.005670082289286376,4.677936912693909e-06
0.0,0.0056571083720809165,-4.2048279619234863e-07,0.005657283327449502,3.596719409266193e-05,0.005658741723017347,6.141280561455918e-05,0.005660303469714931,7.168776562575468e-05,0.005661817166652401,3.7141748674361536e-05,0.005663224027701289,9.34727957323358e-05,0.005665049933074253,3.639254298058041e-05,0.005666559463225007,8.645314368282351e-05,0.00566781186202886,2.5331639850752093e-05,0.005669166798993725,6.687479744425193e-05,0.005670255874660601,3.05895997598697e-05
0.0,0.00565684413648226,6.217721352932371e-07,0.005657429422197155,5.187325537025757e-05,0.005658847775431058,5.257804345751757e-05,0.00566040189126482,7.67083270034481e-05,0.005662255350182715,5.9329902238616826e-05,0.005663764812127373,7.367573513098538e-05,0.005665262873548947,3.7945869835001455e-05,0.005666379880747982,4.850851077808482e-05,0.005667152583371285,3.0700734231078376e-05,0.005668607785539373,7.473100367224789e-05,0.00567051320589483,7.713073135515496e-05
0.0,0.005657034691417665,6.304964721344635e-07,0.00565753124597206,4.086209894936003e-05,0.005658782366557485,6.218497320291584e-05,0.005660635261827256,6.979909882751361e-05,0.005662500611800996,9.545679148340062e-05,0.005664454933276554,4.1938718835006165e-05,0.005665363293601337,3.6332574408585337e-05,0.005665844001715443,1.3809688928999343e-05,0.005666870770492366,6.485725109293557e-05,0.005668327883895366,5.071464989861564e-05,0.005670004737116275,7.840785560629069e-05
0.0,0.0056572591141183515,1.4886721675082083e-06,0.005657771692540211,1.8266411914991575e-05,0.005658627610451091,7.998485815136378e-05,0.005660889644374441,6.986599178252179e-05,0.005663040006989037,0.00010746850914038433,0.005664548875417165,1.3775950776475269e-05,0.005665258356833104,4.1777206848834234e-05,0.005665762025118029,9.071251193800508e-06,0.005666733700600683,6.036184925714575e-05,0.005667884904531723,4.0436255266549506e-05,0.005669444707522393,7.529820759125473e-05
0.0,0.00565739738613132,1.0415195156320656e-06,0.005657869977666789,2.9104035900381617e-05,0.0056590305698821855,7.019426732676668e-05,0.005661167603010238,8.927612482083554e-05,0.005663145492532054,6.938903602730013e-05,0.005664440048792189,3.0630586534922664e-05,0.005665174972920169,3.753447150463315e-05,0.005665951522587456,1.5816259655068e-05,0.0056666096717974965,4.763006772916334e-05,0.005667429029391926,1.8715398220525568e-05,0.005668819943508851,8.053691579519589e-05
0.0,0.0056574022712830236,6.772796524101222e-07,0.005658025689540877,5.656093019954053e-05,0.005659785243566228,7.08418871859427e-05,0.005661387335083144,5.9581685887732194e-05,0.005662853137227782,5.305418401397825e-05,0.005664222849623816,6.499467433576731e-05,0.005665382384079194,1.613971681756315e-05,0.005665935563151934,3.863350779817764e-05,0.005666587550952634,9.641638757858625e-06,0.0056672053124312794,3.565153028613573e-05,0.0056674017056919405,-1.0394182927475202e-05
0.0,0.005657766760500292,2.4848636158742874e-07,0.00565838958057721,6.965984851732546e-05,0.0056602264584629,4.1484453456207606e-05,0.005661402727911909,7.565287684907099e-05,0.005662814556871923,2.9344247942661515e-05,0.005663984599829257,6.559342642272557e-05,0.0056652242467647865,3.114071081619486e-05,0.005666256371042599,4.7696111522511954e-05,0.005666548153444028,-1.4826506512220733e-05,0.005666777274182141,2.1544208545889646e-05,0.005666601384634384,-2.4268795871830555e-05
0.0,0.005658788534763038,-1.5427107527660726e-07,0.005658895034400745,2.1039601290107375e-05,0.005660048789005977,6.052394593222831e-05,0.0056615462313141345,6.154384864263098e-05,0.005662781682659118,2.9045107455998676e-05,0.0056638444358488175,6.651928344539193e-05,0.005665152041191674,3.561633987542732e-05,0.005666236401367229,4.058129305577127e-05,0.0056666069612292935,-5.91035978692647e-06,0.005666404940196235,-8.482931927760169e-06,0.005665870788027309,-2.9887644124646907e-05
0.0,0.005659317998059576,1.8221344391818054e-06,0.005659780506143041,5.737692721063735e-06,0.005660105317849858,3.669718125926266e-05,0.005661182087336289,4.696550553637979e-05,0.00566271797142786,7.14014350997713e-05,0.00566405300703224,3.26910618767929e-05,0.005665092100351987,5.189544181956372e-05,0.005665987002592285,2.133377085352856e-05,0.005666523929837098,1.26490426925076e-05,0.005666122227806778,-3.6181279678672465e-05,0.005665350928307776,-2.621998500561738e-05
0.0,0.005660225444002378,3.8417667703250415e-07,0.00566030192919316,-2.59641292937198e-06,0.005660325656491896,2.0618733087039977e-05,0.005661171484511604,3.0059635383652554e-05,0.005662315218010087,8.081572655656103e-05,0.00566418156099828,3.953925167415471e-05,0.005665222953062682,6.124397398391852e-05,0.005665814294264459,-1.6099785656328043e-05,0.005666123857477747,2.6582404525616482e-05,0.005665735365804489,-3.514705029551456e-05,0.005665389413503229,-2.3169065518277947e-06
0.0,0.005660811493648974,9.030741740473036e-07,0.005660843296409414,-1.9060869729204848e-05,0.005660663776127334,2.093385593568058e-05,0.0056612206792075815,2.056124384434762e-05,0.005662300905892926,6.619876080076229e-05,0.005663825891989858,5.129657825145871e-05,0.005665316186680541,5.8406006074711795e-05,0.005665817743025105,-1.0022636725799693e-05,0.0056655376912503365,-1.3344187808141751e-05,0.005665342071702799,5.1821067176078465e-06,0.005665598989669443,1.0926599750923312e-05
0.0,0.005661291882594016,-4.3098750301288117e-07,0.005661186836258312,1.1523678177744378e-06,0.00566125734639911,-7.446747183407212e-06,0.005661335953625589,3.521485622368609e-05,0.005662357990287565,3.059581866883401e-05,0.005663749381040915,7.792340539067191e-05,0.005664910635581584,2.1486382057176427e-05,0.005665485131755509,1.1199992447191095e-05,0.0056652996520402754,-1.2482048982842424e-05,0.005665213895072823,4.585476459102741e-06,0.005665329079806195,3.6067965934717336e-06
0.0,0.005661725434040524,-9.821271432451394e-07,0.005661477973359337,7.663037630172204e-07,0.005661683411987975,-3.1115903988587102e-06,0.005661800942696556,3.2938508736696686e-05,0.005662593409826555,1.6479701754262362e-05,0.005663533576266144,6.149673386929146e-05,0.005664384188291271,5.901674680222372e-07,0.005664813855926166,4.320361552033926e-05,0.005665285622711792,-1.238024218645373e-05,0.0056653486796171635,8.533661042066549e-06,0.00566446968305994,-6.164971302864643e-05
0.0,0.005661933804502107,-5.864376507436583e-07,0.0056618444773230605,6.285216342892339e-06,0.005662050479619307,1.3681714822678797e-06,0.0056623928236755,3.336588040827314e-05,0.00566301170257617,6.161063811261635e-06,0.005663154685852188,1.1998723038294677e-05,0.005663614663725965,2.722872753148212e-05,0.005664564351073356,4.306067716986157e-05,0.005665090710337301,-4.182276694625205e-06,0.005665098663812583,4.791049599515645e-06,0.005664681039454679,-3.0411455322347772e-05
0.0,0.005662023889408288,5.130282668329123e-07,0.005662177051982547,4.997194195426422e-06,0.005662592142822673,3.405532516663587e-05,0.005663118102182024,-3.447365491928347e-06,0.005662921525202232,-1.9649940863534878e-06,0.0056629628757968835,1.6445461222940614e-06,0.00566332092502469,3.3952821390437345e-05,0.00566402864519966,1.3157343765949474e-05,0.005664646287521182,3.659107743123441e-05,0.005664904689493064,-9.650919490282526e-06,0.0056652223712134395,2.8059029711433204e-05
0.0,0.005661877722612285,2.840667136569492e-06,0.0056628010521942865,2.7396087076425487e-05,0.005663197830299023,2.6521825782998387e-05,0.00566330210973843,-3.113021201193888e-05,0.005663001016924245,1.7603793369203308e-05,0.005662953586706798,-2.2041002792588346e-05,0.005663139496327916,3.0789649598885194e-05,0.005663400838236702,1.0673657331938415e-07,0.00566406686723577,4.426338393770905e-05,0.005664729882107317,1.601352154594917e-05,0.005665719765453619,5.4735176393982134e-05
0.0,0.005662974157550673,-3.2497197794991347e-07,0.00566305454310148,1.59977869992793e-05,0.005663339695985925,7.459896529394481e-06,0.0056635779287854005,-5.2056030525399e-06,0.005663179803570134,-6.120556922019617e-06,0.005663038017596335,-1.846241346774712e-05,0.005662813212519296,1.0132553535356112e-05,0.005662914363177542,-3.330933182713701e-06,0.005663481010211112,4.612322036666885e-05,0.005664513144024216,4.375950049469083e-05,0.005666192672402999,8.020779417207821e-05
0.0,0.005663901267149474,-8.401973000664401e-07,0.0056635725267039205,-1.403341864405047e-05,0.005663412175266355,-2.783242118854681e-06,0.005663500425677553,1.2822316836262359e-05,0.00566362915073475,-1.511226527387191e-05,0.005662988119519618,-1.9088702802110336e-05,0.005662532359284606,-2.7990650420939707e-05,0.005662432028237993,2.831905540304437e-05,0.005662984134713222,2.321537221306087e-05,0.005664482672107575,7.775752325499667e-05,0.005665983525133697,5.004376010084985e-05
0.0,0.005664453068931938,-1.4976067395898715e-06,0.005664089839974662,-2.1284653458868155e-06,0.0056638902349633695,-3.0074678364885356e-05,0.0056634300139157216,1.0466482892022746e-05,0.005663564386906174,-2.2365542510214574e-05,0.0056631008416208285,-1.2641535820058912e-06,0.0056622540593613945,-6.080469530555022e-05,0.005662036062183463,3.6098082768605994e-05,0.005662749268798305,3.4156085084916146e-05,0.005664307696960854,7.18824900828105e-05,0.005665738011616517,4.941008460848525e-05
0.0,0.005664854820923968,-9.765155590172012e-07,0.005664581060114375,-5.417153574157959e-06,0.005664329129060551,-2.4777574458515015e-05,0.005663832484646944,-1.3187164351247487e-05,0.005663211398253669,-3.110460926620614e-05,0.005662688249493763,-1.0629602209228505e-05,0.005662290598797619,-2.8876023446476768e-05,0.00566197723655121,1.6027751467347398e-05,0.0056625439872743325,3.19125296757013e-05,0.005663961292232905,6.752114002499397e-05,0.005665460380877173,5.628274440673345e-05
0.0,0.005665065477269422,4.501978562717091e-07,0.0056651896376715034,-2.3027219504150523e-06,0.005664741922716204,-1.8199936171634862e-05,0.005664102573670839,-5.023476416620612e-05,0.005663051970821198,-2.1248846243584563e-05,0.005662196080732972,-4.1187834479991804e-05,0.00566203061562004,2.0065365688863697e-05,0.005662263725532046,-7.949833483886629e-07,0.005662568245332892,2.511169472021734e-05,0.00566341258149144,5.099743816361733e-05,0.005665124543408157,7.586256431039934e-05
0.0,0.005665633076518421,5.863125276965001e-07,0.005665630452204171,-1.702051447451347e-05,0.005665103623923858,-1.4312694261461352e-05,0.0056642749317383145,-6.49883931556418e-05,0.005662774425244126,-3.111929866835589e-05,0.005662099944323365,-3.689457230609749e-05,0.005661806484003391,2.098200329004593e-05,0.0056621268771593165,-2.7213408113757095e-06,0.005662779115883966,5.7107918516746746e-05,0.005663279982092786,-1.3847676764987009e-05,0.005663908312998929,5.297886135674173e-05
0.0,0.005666210493266903,6.939075343388463e-07,0.0056662198112738486,-2.1887179230266393e-05,0.005665242135717753,-3.688250008539524e-05,0.005664093851439472,-6.207308026207783e-05,0.0056629738145616195,-2.821418383308937e-05,0.005661950404242645,-4.123202986064824e-05,0.005661645574858803,1.0158323762839362e-05,0.005662082655009096,2.5613607086440255e-05,0.005662889915004189,2.7187706466893567e-05,0.00566301421389801,-1.0754742976665979e-05,0.005662656493369139,-1.5879048772274127e-05
0.0,0.0056672621401905885,-2.314411423581297e-06,0.005666406748128894,-3.617649507981539e-05,0.0056653769779086245,-6.208933513432999e-05,0.0056641278502398895,-3.0333353426846246e-05,0.005662887879986948,-6.303608161077384e-05,0.005661972234492873,-1.3642938804170664e-05,0.005661762133248191,-6.470971688395139e-07,0.005662219096485126,3.1640817621687635e-05,0.005662562967346372,-6.070118173614919e-06,0.005662506909822216,1.5895417811348282e-06,0.005662283417190739,-1.5572573786279604e-05
0.0,0.005667505111548478,-1.6362961148985895e-06,0.0056668335787767145,-3.390072795690746e-05,0.005665723428528202,-7.014860553136301e-05,0.005663928712216022,-4.8754835744208614e-05,0.005662836764546692,-5.554923993918239e-05,0.0056621425392963855,1.3690495046970938e-05,0.005662189308769934,-2.0609472389490367e-05,0.0056621578455974915,1.612158918671039e-05,0.0056619610665410705,-2.337879116257584e-05,0.005662139012905243,2.4372137204455537e-05,0.005661870433233685,-3.308185382492741e-05
0.0,0.005667607967793272,-5.57379049680909e-07,0.005667172512134765,-3.5915859506051846e-05,0.005665931687657939,-7.003288992321933e-05,0.005663942259486927,-6.35780363054359e-05,0.00566287519636508,-3.364250197849271e-05,0.0056625793906940215,7.802878351500773e-06,0.005662344486967483,-2.620804216053128e-05,0.005661965187668363,-6.45704121711026e-06,0.005661592829908399,-1.656033360366549e-05,0.005661608690774232,1.2629492100872776e-05,0.005661802386397203,4.063791790894423e-06
0.0,0.0056679527117884125,-9.393519468230216e-07,0.0056672783197676095,-5.535023385863522e-05,0.00566568696092401,-5.658881718246604e-05,0.005664491394031147,-4.9103594190213465e-05,0.005663307868530088,-3.1762324591111434e-05,0.00566273611204359,-2.9006519649041733e-05,0.005662304093141245,1.0589113317597245e-06,0.00566176320878874,-4.225309197714437e-05,0.005661384590274668,4.030971270626113e-06,0.00566117365503964,-9.255149619070963e-06,0.005661366917380883,1.6298776887368814e-05
0.0,0.00566761500685828,5.822403951847985e-07,0.005667349454866517,-5.0199737929592104e-05,0.005665857682253465,-3.7328740418446294e-05,0.00566488427577602,-5.6169000846149204e-05,0.005663942146400219,-1.3178142962435332e-05,0.005662956009886967,-7.051824199915692e-05,0.005662018737092458,7.707452057795856e-07,0.005661550328498467,-3.300170527022687e-05,0.005661333421034912,-3.3963373677552698e-06,0.005660784114866402,-2.135289760958513e-05,0.005660612595159468,-7.696052721309969e-07
0.0,0.005667210201018921,2.9445762525049567e-08,0.005667025496827885,-2.1632371521104763e-05,0.005666462246238211,-2.2955013406963734e-05,0.005665497250899483,-5.0401600290311214e-05,0.005664194928261541,-4.828318735191627e-05,0.005663196561995401,-4.5311271989926574e-05,0.005662009589219627,-3.097836687597448e-05,0.005661323883795761,-3.340663400128679e-05,0.005661042137823731,8.846338000853007e-06,0.005660562086078988,-4.6189692880582656e-05,0.005659745558168172,-2.151957791003853e-05
