‘ª’èŒ‹‰Ê‚Í‰º•”‚É‚ ‚è‚Ü‚·
var_list,"['var_list', 'var_qty', 'dt', 'fs', 'simu_time', 'qty_x', 'total_length', 'height', 'depth', 'young', 'density', 'fix_type', 'damping_ratio', 'f_position', 'f_wave_type', 'f_mag', 'f_freq', 'k_jig', 'jig_position', 'animation_speed', 'sampling_length', 'vec_length']"
var_qty,22
dt,5e-07
fs,40000.0
simu_time,0.075
qty_x,11
total_length,0.25
height,0.005
depth,0.02
young,205000000000.0
density,7850
fix_type,
damping_ratio,0.01
f_position,-2
f_wave_type,impulse
f_mag,100
f_freq,3000
k_jig,"[328000000, 328000]"
jig_position,"[0, 1]"
animation_speed,2
sampling_length,3000
vec_length,24







0.0,1.0079403096155748e-06,-3.2383485611132704e-05,-1.0567090789077598e-05,-0.0006437435246336182,-2.611039877053206e-05,-0.0006730449522804357,-3.6406594107286475e-05,-0.00045550056894797967,-5.3946275741242395e-05,-0.0010332337567297957,-8.137408107770568e-05,-0.001307951016957311,-0.00011460923325321282,-0.0017014982094193704,-0.00015393958424602866,-0.001691507000135894,-0.000200016053613214,-0.0025254249629877716,-0.0002651202879948036,-0.0030652683377226974,-0.00033739647568022,-0.003233119910192062,-0.0004085464560395518,-0.003065195029552108
0.0,-1.63496062442802e-06,-4.734457975129522e-06,-4.0930015205601675e-06,-0.00033191311642208246,-1.6808706272835147e-05,-0.000715521080408214,-3.4993247719854234e-05,-0.0008116430529619957,-5.321128713332349e-05,-0.0008661664346823508,-7.876493816446603e-05,-0.0014262183070565667,-0.0001138535714639906,-0.0015966580349336102,-0.00015321344576392412,-0.0018364986882065937,-0.00019865672629604923,-0.002372354275073389,-0.00026105688928948625,-0.0029431476696388905,-0.00033794857026543283,-0.0039148181837050655,-0.0004276585117003617,-0.003888515933868799
0.0,-9.063071641161848e-07,-8.192331032233232e-07,-4.784685302041541e-07,-1.320131812032137e-05,-7.895821268736307e-06,-0.0007226743358690207,-2.7313117740987964e-05,-0.0009361024885695111,-5.486641593581335e-05,-0.0013175880766034015,-8.078953035033155e-05,-0.0011219684519333396,-0.00010830138760849636,-0.0013424205055277262,-0.00014935741119320508,-0.002210004689705271,-0.0002006375788759139,-0.002326822579632892,-0.0002621756723385615,-0.003174718300362075,-0.0003413418307357217,-0.003712173137924482,-0.00043082416259332857,-0.004059174240088139
0.0,1.714178377102475e-06,2.496898250776929e-06,2.1190004536015715e-06,5.106049165186476e-05,-4.721551754542621e-06,-0.0007544223340721321,-2.293032039153674e-05,-0.0008029855970946068,-4.812926058206816e-05,-0.0014046214182896065,-7.96942562182443e-05,-0.0012848084373629045,-0.00010922932196620407,-0.0014295448487587291,-0.00014525371722776066,-0.001756504289978759,-0.0001979877555040444,-0.0029731229065917543,-0.00027138113188501155,-0.003351292412635336,-0.00034756335953467146,-0.0031896951464235462,-0.0004151955768551068,-0.0028850408889021144
0.0,-2.0877864385372716e-06,-4.361659177466772e-07,-1.2409311480239994e-06,-5.1206766218753034e-05,-5.488521504530275e-06,-0.0002060233812515115,-1.7795846589708172e-05,-0.00103603891565069,-4.351622525707187e-05,-0.0010903055177195573,-7.177662944312922e-05,-0.0014352907478916252,-0.00010537912781830705,-0.0015155151982369551,-0.00014849248242827912,-0.0023317303919202434,-0.00020565701667012615,-0.002812337423691154,-0.00027629643843894746,-0.003014548356704881,-0.00034278290325131735,-0.003149471070313995,-0.00041663275562735214,-0.003241174780186206
0.0,2.4650355131194563e-06,-7.231648995060918e-06,-1.6462046645932619e-06,-0.00019722939624172627,-8.454021585930425e-06,-0.0005153648810405995,-1.8788271085210856e-05,-0.0003855941040859676,-3.444641579702087e-05,-0.0010099298720116932,-6.037048874380386e-05,-0.001300800936493908,-0.00010129156131084237,-0.0023704947402578614,-0.00015860907031651464,-0.0024825731000816236,-0.00021544376908055776,-0.0025531680148056365,-0.0002744915395851953,-0.002688367646408188,-0.0003407670510665272,-0.00315048289553221,-0.0004136474824602727,-0.0032108300074524415
0.0,-5.973805679850973e-07,-9.438431665998788e-06,-3.603006198850894e-06,-0.0001978635757085457,-1.0403617717145945e-05,-0.00040962237625212527,-1.6737526019100804e-05,-0.0001464083360983471,-2.5321447971874558e-05,-0.0006935415233464931,-5.336058112856745e-05,-0.0018892214580062217,-0.00010358470231003693,-0.002383889929428078,-0.00016205572527736449,-0.0026388553499031996,-0.00021941189289496904,-0.0024948472175796107,-0.0002795803146972814,-0.002787915948898564,-0.00034063014241508897,-0.0025671308231754483,-0.00040183739651628015,-0.002789490472876368
0.0,-3.5045729331098553e-06,-1.6727319409222976e-05,-6.489213702534684e-06,-0.00016154719562588689,-6.494973363475731e-06,0.00013761410607819808,-8.2879328655418e-06,-0.00033222746946179956,-2.307997116357977e-05,-0.0010870929734498943,-5.7237481703091675e-05,-0.0018221472159256106,-0.00010170388796314813,-0.0021154069014629674,-0.0001594903007886638,-0.0028750897026787814,-0.00022475958816884508,-0.002898555760399652,-0.00028603831722484867,-0.0023470885981509903,-0.0003389640779567871,-0.0023946643406005845,-0.0003896517149075165,-0.0021157249987603407
0.0,2.6970468673499195e-06,8.180736466621141e-06,4.505031052719644e-06,0.00015770857662592095,2.617525586688401e-06,-0.0003716223369330536,-6.589392813753071e-06,-0.0005214103217754456,-2.5996594524320717e-05,-0.0011546413323421296,-5.71264395546469e-05,-0.001583233334943777,-0.00010239548321260308,-0.002447160033630791,-0.00016184164679897752,-0.0026830580658335863,-0.00022512995188505826,-0.0028341341185736083,-0.0002866262086509372,-0.0025584331922609083,-0.0003398529794168526,-0.002047955497628815,-0.00038100386132053343,-0.0017072791798897848
0.0,1.462588634944184e-06,2.3260234421462992e-05,8.773765288862016e-06,0.00040032745674406566,1.0075830600889796e-05,-0.0003042877066001058,-3.2076008347480185e-06,-0.0009454823011761371,-2.9128393246107952e-05,-0.0011279795824613043,-5.901649332666666e-05,-0.0017453844859332034,-0.00010709154996951032,-0.002298109795984847,-0.00016350603958123253,-0.0027568698356175542,-0.0002254910700777659,-0.0025508384048739978,-0.00028329603108919436,-0.002470666960324477,-0.00033412166249826,-0.002232520047395172,-0.0003906945347845283,-0.002615504408968871
0.0,7.852217995264235e-08,8.495786370668248e-06,2.6732398184699596e-06,0.0001685032438615079,8.763355354972831e-06,0.0001852876390417228,1.8361726197981439e-06,-0.0007515942849724028,-2.5465712557878557e-05,-0.0016714287934211664,-6.730391743599984e-05,-0.0019073594775612553,-0.00011411118817306878,-0.0022450717370768743,-0.00016613662176953193,-0.002255489685213037,-0.0002206779544148416,-0.0026068467117032223,-0.00027621938378496525,-0.0022404278195314957,-0.00033418145172627614,-0.0028276191727957412,-0.0003921473503253294,-0.002350925758108313
0.0,6.367107760191569e-07,8.874367303990019e-06,3.121314524283131e-06,0.00011637093720835633,3.1582533855299425e-06,-7.236489337995519e-05,-9.64004032989593e-07,-0.0004914052358038694,-2.3968504291892175e-05,-0.0014747521635634518,-6.976665088568318e-05,-0.0024937398379356996,-0.00012235615214087892,-0.0020218092402699917,-0.00016864708622556888,-0.002041335047099453,-0.00021432850819133833,-0.002102973507578261,-0.0002699129799626007,-0.002860395826769396,-0.00033486659222648705,-0.0026152132399750293,-0.0003943202377344283,-0.002677674797712976
0.0,7.261891614729687e-08,-5.540393952366624e-06,5.472372607676147e-07,0.0002143051334157809,3.989535501205201e-06,-0.00020175140280031956,-9.228511894935669e-06,-0.0008159135184007273,-3.384161529414614e-05,-0.001419676776612616,-7.128843326920266e-05,-0.0018680330083009453,-0.00011888277446750862,-0.002160102904611421,-0.0001675195616178914,-0.002235571679676925,-0.00021779899984157458,-0.00208655663359613,-0.00026657836898804754,-0.0023548343559178808,-0.000328193398912393,-0.0030566169004815494,-0.00040122276259237,-0.0032699921918839117
0.0,2.3923707872489254e-06,1.5006495543356015e-05,3.3675135114196175e-06,-0.00011503743109346914,-2.5113007381791842e-06,-0.00037964016627523175,-1.868587057809858e-05,-0.001057959627198958,-4.410276954175392e-05,-0.0011669271024302992,-7.493228709158211e-05,-0.0015121047213228975,-0.00011409882877196842,-0.0019960156790767188,-0.0001631837994394634,-0.002263675808885069,-0.00021562687873291685,-0.0023629364594225854,-0.0002704798592481917,-0.0023943655273689145,-0.0003286076253260348,-0.0027665208347121013,-0.00038725367748304704,-0.0024254484723954897
0.0,1.2953786634222812e-06,-1.2913280994886188e-06,-1.913730120872177e-06,-0.00032733936746553197,-1.2584445737070247e-05,-0.0005211361517003868,-2.725319159361026e-05,-0.0009510440271430472,-5.174342733516041e-05,-0.0009980709590457293,-7.888739312079085e-05,-0.0015016645595739883,-0.00011383760468624151,-0.0015903342268008718,-0.00015610017366301482,-0.0021497040990782184,-0.00021213984693595802,-0.002724023218293017,-0.0002755678892005928,-0.0027523023096056374,-0.00032933306055182875,-0.0019593932804298753,-0.0003728435445437023,-0.0019369815729216907
0.0,-9.40844615703954e-07,-3.0459250369265434e-05,-1.073909260546318e-05,-0.0005168834096151677,-2.0551265529910797e-05,-0.0005979850456778296,-3.8066559969406975e-05,-0.0007076862478838014,-5.7798283793707905e-05,-0.0011311034808780779,-8.114902762548157e-05,-0.0010128446957150849,-0.00011251388839135008,-0.0016460529911178625,-0.00015536692726140204,-0.002278960230260622,-0.0002150587664351875,-0.0027328010531981386,-0.00027069755995368295,-0.0022456210476510083,-0.0003233229814819066,-0.0023391489862461686,-0.000375385325522258,-0.0022716431647768045
0.0,-5.996403708300038e-07,-6.2729363300118805e-06,-7.016410989102544e-06,-0.0007679645268134578,-3.0500980936187285e-05,-0.0009641983111333284,-4.900309585451022e-05,-0.0007441006250470326,-6.183522976771643e-05,-0.0004465215203569654,-8.047360928372265e-05,-0.0013140162990134658,-0.00011592959554071293,-0.0017413881573359255,-0.00016320965978960553,-0.0023041840021445813,-0.0002110492292411915,-0.0019624653699504497,-0.00026100161740339964,-0.0024993500557197743,-0.0003205356251407171,-0.0025876503942593404,-0.00037685806226205867,-0.0024292803554682887
0.0,-7.032081177297161e-07,-3.6138402990122296e-05,-1.309481697876937e-05,-0.0007607035037871416,-3.2290833036151654e-05,-0.0008981170195871088,-5.0432044238821314e-05,-0.0007421184885252974,-6.661293929724345e-05,-0.0007458608962422598,-8.998123365343248e-05,-0.0012386602989898448,-0.00012248748471027732,-0.0017161724006719147,-0.00016208426102707398,-0.0017295341319242385,-0.00020750171056753696,-0.0021819559940229024,-0.0002563387007367996,-0.002250095788676595,-0.0003150768327301079,-0.0028222086510356586,-0.00037773374915009964,-0.002697324934201117
0.0,-8.735904688002281e-07,-3.112494304704274e-05,-1.2524139880693614e-05,-0.0007580277792616974,-2.8347994783942637e-05,-0.0006944778904889023,-4.775630172455495e-05,-0.0010074913352550994,-7.48380589235064e-05,-0.0013168557041052938,-0.00010185046515646586,-0.0011256490761798374,-0.00012993993148837437,-0.0012074256334306131,-0.0001586635925353001,-0.001604574254917531,-0.00020212608429306565,-0.0020875677437501563,-0.0002557972509423557,-0.0025214574823244516,-0.00031109329330866856,-0.002480217018727629,-0.00037082987468279753,-0.002689371672972576
0.0,2.3524507763610585e-06,1.112554966759564e-05,-6.45826941681306e-07,-0.0005630811210457553,-2.1282941783494534e-05,-0.0010993857393446895,-5.057505559434473e-05,-0.001453565038173476,-8.213171692238125e-05,-0.0012558607587685082,-0.00010920757963284464,-0.0011628688548723704,-0.0001339172156635474,-0.0010832757873334823,-0.00016283779442948212,-0.0014059027374535252,-0.0001995075043406076,-0.0019670142611810312,-0.00025134362217289465,-0.0025024015933344476,-0.0003077663407496903,-0.002346418769348048,-0.00036042585909871425,-0.0023324723894026364
0.0,-1.8938210734933443e-07,-6.919629872373791e-06,-2.921344641642539e-06,-0.00022514707896945145,-1.5896106579626413e-05,-0.0010823126394425417,-5.028751087753689e-05,-0.001700833558185986,-8.563466068471877e-05,-0.001416282867305731,-0.00011466299970691426,-0.0010636290929390225,-0.00013731954783897428,-0.001161576098322323,-0.00016778641896084175,-0.001390172883273698,-0.00020509311748140397,-0.0018952552991789461,-0.0002458113129636016,-0.001833961347636105,-0.0002974771716569437,-0.0025885907284718237,-0.0003580198958035502,-0.002699786114295837
0.0,-1.1921830436804476e-06,-1.0612262700321585e-05,-6.221255641135551e-06,-0.0004970201079810579,-2.35496761618225e-05,-0.0009555638494747803,-4.82778197403917e-05,-0.0012079598177195264,-7.965454045582116e-05,-0.0015609232786327934,-0.00011555722352758027,-0.001556088679644021,-0.00014793545773392024,-0.0011560964325120705,-0.00017419203070144054,-0.0014092307457615877,-0.0002051780791276807,-0.0012575107185160868,-0.00024507364047081246,-0.0021896286813142605,-0.0002919347366283014,-0.0020070268755581957,-0.0003408958642366289,-0.002228120040717012
0.0,3.702306340434414e-08,-2.6280814555738522e-05,-1.0502262356020203e-05,-0.0007192539258210085,-2.9152861520195042e-05,-0.0008744710892621899,-4.847489710175294e-05,-0.0009134660127426763,-7.560865870692134e-05,-0.0015392451111557574,-0.00011415484037800794,-0.001628127977364084,-0.00015119155087285963,-0.001722772069611284,-0.0001829789878239299,-0.001042047435547559,-0.00021049177079683783,-0.0014481940769893995,-0.0002452142655608224,-0.0016186144040292016,-0.00028466106858129105,-0.001756982361454154,-0.00032075153052801055,-0.0014873098952916124
0.0,-2.343693470720782e-06,-1.7737878380023342e-05,-9.113313746440543e-06,-0.0006186355482507618,-2.7433157676758812e-05,-0.0008336674647581772,-5.054838947916318e-05,-0.0013024486013594298,-8.007789211559932e-05,-0.0011946163253812052,-0.0001103699072101313,-0.0015495061744720225,-0.00014804397916758845,-0.001761063542575402,-0.0001885810428203402,-0.001657050750477873,-0.00022249446808261835,-0.0013682714939589468,-0.0002481426549056758,-0.0009268828020791002,-0.0002715324595803361,-0.0012821146740774145,-0.0003086615500109015,-0.0018157040420126557
0.0,1.075470963391987e-06,1.9139989141209613e-06,-3.4851900364308598e-06,-0.000600071278519658,-2.4755278728343655e-05,-0.0012113676393409906,-5.3504273784717975e-05,-0.0011219713280501383,-8.070846442529012e-05,-0.0013976895238423776,-0.00011062068520716622,-0.0013329062148200116,-0.0001489813661093611,-0.001881606764532501,-0.00019071723746982443,-0.0017805190145523781,-0.00022593491978306065,-0.0013128845877602967,-0.00025323441880964183,-0.0010532282803213972,-0.00026912445039483333,-0.00036521496474385446,-0.00027696653341674384,-0.000372980403484147
0.0,-1.2118556709739283e-06,-2.1968844806120798e-05,-8.081227267693998e-06,-0.0004434189495836347,-2.3254590920303847e-05,-0.0009437053222856816,-4.803287737889425e-05,-0.0012098900861409556,-7.994534481470844e-05,-0.001629238800285566,-0.00011818984031007123,-0.0015303097049252097,-0.00015128872703215463,-0.0016146393874375043,-0.0001899041101550886,-0.0016832528530472295,-0.00022882230364708886,-0.0015925877176803673,-0.00025518127488777947,-0.0007594434150323682,-0.00026332384428078855,4.149550648535224e-05,-0.00025923131532576497,0.00021583284096413633
0.0,-2.849709178750157e-06,-1.352922207477631e-05,-6.8598379368856e-06,-0.00041276210381484534,-2.1983500450899843e-05,-0.0007845088315599267,-4.632008676634368e-05,-0.0014420922012385224,-7.919625600664395e-05,-0.0014454040293013853,-0.0001189773709068937,-0.001894598466682472,-0.00015804696495006846,-0.0016480028001204126,-0.00019613105723307749,-0.001631840896413954,-0.0002276212224204194,-0.001110587281668993,-0.000248487298546586,-0.000625992817645915,-0.0002549896903080617,-0.00016140749292894486,-0.00026025751003096653,-0.00026026138301068525
0.0,2.9068897104818946e-06,1.2487299141888787e-06,-2.393804227217502e-06,-0.000546582041527334,-2.0439147283183674e-05,-0.0010805693850278796,-4.7765628182121264e-05,-0.00112992709783567,-7.824466742302764e-05,-0.0017703814417617022,-0.00011900470858572238,-0.0017128501854592416,-0.00016506930689748692,-0.002208530622940383,-0.00020412602729724148,-0.0011760467968992296,-0.000223331752867534,-0.0006103959488265036,-0.00023604167264974557,-0.0005651379562703662,-0.0002500253605880288,-0.0006570585430594736,-0.00026477842366868127,-0.0006397585248237535
0.0,-1.5567612169428237e-06,-1.4675165275447363e-05,-6.614172145852098e-06,-0.0004094418344504455,-1.9364156119743753e-05,-0.0006797362185843438,-4.2007030114899885e-05,-0.0014557403487114784,-8.222247941059137e-05,-0.0018877621615184567,-0.00012662849961302824,-0.0020344881936750618,-0.00016879002603228474,-0.0016164841055410501,-0.0002005416084649716,-0.0011052266747287073,-0.00021921129997263888,-0.0005886836580364579,-0.00023077612268829518,-0.0005752458508173027,-0.00024404498116221198,-0.0006497437493376397,-0.0002705823323489205,-0.0014875223175801534
0.0,-1.0865361085212827e-06,-1.4375816150742182e-06,-3.6660583275053247e-06,-0.00038958376904862,-1.78250330993837e-05,-0.0008307857174188645,-4.556934357554324e-05,-0.0015447643252458887,-8.516718006635079e-05,-0.0020176986677214984,-0.00013324569186509323,-0.0019515359130601033,-0.00017007481987900693,-0.0013481194049343261,-0.00019290238048341786,-0.0006875337597677137,-0.00021068165633725874,-0.0009625494533244828,-0.00023058600775395058,-0.0007260176075879948,-0.00024640006834583336,-0.0006272209961559183,-0.0002560300539093806,-0.0003106205095755812
0.0,8.38507787158561e-07,5.5680956108557846e-06,-4.409639412343009e-07,-0.0003132408965588725,-1.820167520101964e-05,-0.001235058777833252,-5.282093372319993e-05,-0.0017004515552397313,-9.40338595427745e-05,-0.0019291113694077883,-0.000133137901414218,-0.0013760286224227159,-0.0001623914061656493,-0.0012525277747994685,-0.0001876994977807979,-0.0010812375833892144,-0.00020973251783730542,-0.0007246032593870547,-0.00022720313012922314,-0.0008899633230070147,-0.0002442503047195615,-0.000564602469214608,-0.00025399984396211073,-0.00036034661895249196
0.0,-8.578568015179978e-07,-1.4069970121511005e-05,-5.84702947953038e-06,-0.00042038598970409776,-2.5340956832943076e-05,-0.0012689854958164084,-6.0436291294578237e-05,-0.0018068424659787733,-9.884987358925294e-05,-0.001424313710594041,-0.00012873828181472316,-0.0012478667709267405,-0.0001559528975910806,-0.0011882727817525297,-0.00018303561812036504,-0.0012347725724782268,-0.00020920208781907097,-0.0008657842837508382,-0.00022441028771908386,-0.0006641782883946856,-0.00023839619792342514,-0.0006302599298509512,-0.00026107935636284727,-0.0012219998326754087
