0.0,4.985868362718365e-06,0.0026418248989084334,-6.610478504720901e-06,-0.003542474203750564,-2.5311112234111973e-05,0.00022416510748746705,1.5036494353522137e-05,0.0016456314691079828,5.331717506288909e-06,-0.0007081635183654305,-1.2478968074956427e-05,-0.0005024170143676297,-4.2520573758072655e-05,-0.0005056151824315896,4.265973423985164e-06,4.2637900052890594e-05,-2.990150585478601e-05,-0.0009645598887124335,-0.0001175039936668193,-0.00289881960113687,-0.00014617437406975044,-0.0010425926082589308
0.0,4.076231838486229e-05,-0.004242241586531415,-4.876420430827326e-06,0.0004100801995953261,-3.71103856318388e-05,0.0005574410106808888,2.6202482375656486e-05,0.0014708744941342438,-4.453206400501692e-06,-0.0020543792011686827,-7.386448380281647e-06,-0.0012122427124621855,-3.1395687735569204e-05,0.0014058726134158117,-1.5121511205686333e-05,-5.301918913878408e-05,-6.724106684690194e-05,-0.0035689007848162617,-0.00012640074042959728,-0.0034016051763125846,-0.00016410538227450388,0.0006430578012889996
0.0,3.2406432570596294e-05,-0.0012958942758263127,-1.580004685513379e-05,-0.0022251789808262314,-2.267600648572096e-05,0.0010684536564165325,1.7303294349151885e-05,0.001061244860696093,6.646048775601529e-06,-0.0008103684928356629,-2.3942046148460174e-05,-6.369522870153905e-05,-1.351137584449098e-05,-0.001286768446253247,-2.7333707167971537e-05,-0.00018620077811914033,-9.470475507068114e-05,-0.0030063798241792136,-0.00014396426553980453,0.00024693480485676834,-0.00021700143352040854,-0.0057579377731462236
0.0,3.70277119756513e-05,-0.001565805293702002,-2.378522290757447e-05,-0.00285420435702017,-7.5346069390151506e-06,0.002521577913363521,1.308560957896699e-06,0.00021564126558207822,1.5074643135795139e-05,-0.0019566463331864136,-2.5674433720328748e-05,0.0010423761794394624,-3.7225938454343544e-06,-0.0002601703250145722,-3.187628325120078e-05,-0.000421705979011685,-0.00012412137363188692,-0.0033925182467226945,-0.00016034388569191466,-0.001892479011633363,-0.0002198606612962688,-0.002137150347082753
0.0,6.316776000730726e-05,-0.006644224085387876,-2.6307292359334286e-05,0.0010722176368096726,-9.20076967544554e-06,2.7519812052897777e-05,8.918326990100986e-06,0.0003048352615703299,1.9169643379733147e-06,-0.00010912828146069267,-1.5443846497328072e-05,-0.0009999211902178918,-2.053940508473747e-06,0.0009426182314496745,-2.7325546815449234e-05,-0.0006114430566027023,-0.0001363543934942484,-0.0033083198176213136,-0.00018791786547234473,-0.0025252347205867837,-0.0002262843778572883,-0.0005728779491482804
0.0,3.3734383235546304e-05,-0.0025030864411916087,-2.1017506615032676e-05,-0.0007871216056799354,-4.218848697830632e-06,0.00010944912565462568,6.842382975415438e-06,0.0007734448135767178,-7.587950446307122e-06,9.38332949679641e-05,-8.320774095016779e-07,-0.0005714950262895767,-1.2926841020837368e-05,-0.0006439712690631623,-1.5945634265056604e-05,-0.00031759482874201786,-0.00012957550919737423,-0.005444342663522625,-0.00022082686442610286,-0.00017936909794718364,-0.00025096814508694144,-0.0028695394601089895
0.0,2.7258058407614813e-07,0.0005782104420672697,-3.3147524379490417e-06,-0.0017643782776739585,-7.315200849467164e-06,0.0029915027477706553,-3.580441789449805e-06,-0.0018213549231184652,-4.572978684375197e-06,-0.000842499973107522,1.0065322771871443e-05,0.001572141544644669,-2.2408459886416458e-05,-0.001453218544704109,-7.03078043587839e-06,0.00015668952724780147,-0.00012155462006806949,-0.009153963399087514,-0.00024765447219759405,-0.0022668456761641437,-0.0002451197791857565,0.002075628429439389
0.0,-1.565436587922524e-05,0.002100640413203771,2.0721326562588845e-06,-0.0005173975971961639,-8.996071240940862e-06,-0.0012546248634897458,3.86011782165554e-06,-0.0002554466772226978,-1.4436866573817533e-05,0.0025285573408094348,1.139769782160684e-05,-0.0016215571148924235,-1.2403435727545046e-05,-0.000173695005614175,-3.921596776324299e-06,-0.00030342930465698684,-0.00010708777347099232,-0.005680233685349084,-0.0002808980970456828,-0.0030577359064269463,-0.0002649968174537768,0.0012970421743663744
0.0,-1.2062668404876153e-05,-0.0010425246789917979,1.1158471210145895e-05,0.00218535213834214,-3.970372945329308e-06,-0.0006270300386258497,-1.551082600952591e-05,9.151575438015214e-05,-3.239722121704093e-06,1.2998575661480303e-05,8.699860755906453e-06,-0.0010471053084970697,2.2792419999917698e-07,0.0014169890577074937,-8.0513154545589e-06,-0.00021082736068360323,-0.00010419974614112214,-0.007989090381512638,-0.00028548516063431686,-0.00541958439570066,-0.0002970787921437598,0.0027919136229476423
0.0,-4.31411376175844e-05,0.004282466947415222,9.097383538570428e-06,-0.00024521149240593586,1.2028558463333418e-05,-0.0020192091452181735,-3.2523121053479544e-05,0.0009463957478922077,1.3557626788272916e-05,0.0003547757341749782,-6.869174863117954e-06,0.001815369353287276,9.143659420423472e-06,-0.00257514776476152,3.2180785670213673e-06,-1.6919726129606562e-05,-0.00010780480440052407,-0.0073369268314659045,-0.0002804048440770652,-0.004634746120063317,-0.0003801025879214742,-0.004256365108044504
0.0,-3.621837238359787e-05,0.0014221971307371562,1.621205191759708e-05,0.0022860888823396297,6.553781588654109e-06,-0.002170664452799355,-2.9233846571398276e-05,0.0005476377738864037,4.622608477759786e-06,3.428990096708166e-05,1.7946724502039208e-06,2.771559836067156e-05,1.9654761604871056e-05,0.0018568291195170286,-7.316287516753365e-07,-0.0005340662593620991,-0.00011168299487159101,-0.0067355307228563815,-0.0002680844784326506,-0.005631046170000807,-0.00045748301981135976,-0.008877885670931049
0.0,-4.3963294322665366e-05,0.002213797729734525,1.9840923065940063e-05,0.002225408224590275,1.3442796410487487e-07,-0.002413018206144967,-1.4402241970742163e-05,-2.31176983371802e-05,-1.1036816580530371e-05,0.002438474882005217,7.429838238239873e-06,-0.0015203897536650462,2.2303146872248345e-05,0.0006698077304912089,3.2436697515688754e-06,-0.0004036497692344147,-0.0001146224114470845,-0.005398172292649571,-0.00025823222906782504,-0.009600128186298724,-0.0005094430451067826,-0.009128256645822449
0.0,-6.190794283189066e-05,0.005722444930902407,1.813089411158545e-05,-0.0008515384111441856,6.526979654380778e-06,0.0005634756843075171,-1.8040327305939293e-05,-0.0012310385331687232,-1.4178827929412334e-05,9.150824825929419e-06,1.917650480142391e-05,0.0024757755718228785,1.156679917576482e-05,-0.0013657708198412468,-2.453086672826857e-07,-0.0004277321148266915,-9.179302619457888e-05,-0.00381359559500732,-0.00026575408614647146,-0.00862736449177937,-0.0005817560476391463,-0.015783481778058037
0.0,-3.334673381210576e-05,0.002006244771958615,6.690972180944038e-06,0.000893636850828741,7.85903772298256e-06,-0.0005748533338452816,-7.100241787737558e-06,-0.0010699486756129734,-2.5743964397537415e-05,0.0006132643342157401,2.3593602727855103e-05,0.0018198409587705138,1.4191737834978137e-05,-0.0026611628250678425,-1.8997842171120467e-05,0.00036185853530360657,-6.484378525312009e-05,-0.008077287956844694,-0.000270983560723453,-0.011543840713284537,-0.000605628588283346,-0.012843817060968007
0.0,2.5559913720637977e-08,-0.0022931552770761414,-6.844457612541234e-06,0.0025966538162143313,1.1927844965103983e-05,-0.0011791796884833706,-2.219197498638194e-06,-0.001162291886161144,-2.9044765655547913e-05,0.0011451381079522495,2.609840767956456e-05,0.001271871270430017,1.1813971049373037e-05,-0.0013282431358624873,-1.2770555888296706e-05,-0.0003813123719042671,-4.0418874611524695e-05,-0.0015980526951896818,-0.00029757181002639926,-0.013149668143834501,-0.000633804657994587,-0.014937807531961916
0.0,-6.482252403334591e-06,0.0002534190593072201,-1.573500438370626e-05,-0.000645339405036118,2.3778916808494765e-05,0.001550954491159562,-1.2659552744058065e-05,-0.001468951907973526,-1.6888136566771548e-05,0.0006030642908782449,1.6903482290002654e-05,0.0008118477670369295,1.2989869755804032e-05,-0.0011764354665772907,-1.366524213457101e-06,0.00023401727282229966,-3.6656388038934057e-05,-0.006052254082168781,-0.00029598271430535486,-0.016668365624422667,-0.000646792174129826,-0.010591588928423833
0.0,4.4816345385069155e-06,-0.001365077989750262,-1.557508542856838e-05,0.0002964957668124144,1.4497371268332635e-05,0.0015995058558329349,-8.106630763243086e-06,-0.0031040466085754713,-3.9190596498100785e-06,0.0017227273219680502,4.437977933578634e-06,0.0009119244103093904,1.2538300051634022e-05,3.0439199609653782e-05,1.895703068414627e-05,-3.252109860817826e-06,-3.067613323804394e-05,-0.006498571707570581,-0.00030292629155586644,-0.01189347975010474,-0.0007227178070414667,-0.02061469949119629
0.0,5.731729888788017e-06,-0.001420840269486549,-1.440473368426198e-05,0.0007236317056089413,5.265483170237955e-06,-0.0008543547369952171,5.154516194733061e-06,0.000771962569722811,-8.012997472895726e-06,0.0007116311183588568,9.923072946845909e-07,-0.0016091531124165252,1.4052475777290067e-05,0.002329205755453471,3.734838138391249e-05,-3.810931465080781e-05,-4.587243775108404e-05,-0.007375231084488381,-0.0003027374223767249,-0.014640692814126362,-0.0007332428269626125,-0.017899497000290268
0.0,-4.201197645578761e-06,-0.0009549940652994359,-1.5882553301831673e-06,0.0006427762143326369,-9.74739085453488e-06,0.000672602103505039,5.5732436603331015e-06,0.0008113477387473261,7.381347542648287e-06,-0.0021907904836668693,-9.485172368416832e-06,0.0008984908308475708,1.3437590213602798e-05,0.002066543783455008,4.2097803495169454e-05,-0.00025239963510831343,-5.492671791780818e-05,-0.005734932309981823,-0.0003153164503731386,-0.016425852762758646,-0.0007349957023845319,-0.01606280777558602
0.0,-3.121873842705875e-05,0.0041188555124346705,2.525868438628291e-06,-0.0019151664153652264,-1.8468888435460095e-05,-0.00040425498568672,1.4357869249460114e-05,0.0015762932256499598,1.6092305080704932e-05,-0.0009087746286814536,-2.7111977300605035e-05,0.0006297809028640824,2.5207527929205104e-05,9.658779684758183e-05,1.3878634882400848e-05,-3.835569050016912e-06,-4.647492101250959e-05,-0.007310057680558521,-0.0003352602748505614,-0.013058772586789625,-0.000758084399617096,-0.019781985547413998
0.0,-1.2136082009162541e-05,0.00014972773238989894,6.206125665231596e-06,0.00015688263238376694,-2.7253119277903365e-05,0.0006858118862194175,1.713520433962941e-05,0.0016298331359093522,1.5370489962774322e-05,-0.0028585769251186343,-1.942551828517731e-05,0.000296497325266094,1.9958146803398367e-05,0.0015680945750385382,-7.882013612976208e-06,-4.588310162687381e-05,-5.699607491016248e-05,-0.008109990257948984,-0.0003502707846524199,-0.015230986345224387,-0.000732716487511479,-0.014350598543070152
0.0,-3.523333397026004e-06,0.000515208907746175,-7.151338135838099e-06,-0.0006164209994139775,-1.9004236485771466e-05,-0.0008779184140169346,2.0235928183457132e-05,0.0025641164648394763,1.0672133615595068e-05,-0.0014257624473253934,-7.997701142868558e-06,0.0007133763469326446,-4.7405465383902855e-06,-0.0013248738020398014,3.838488616252202e-06,-0.00028462898074673853,-8.349331037109185e-05,-0.003557157238832327,-0.000367789574658243,-0.0161542389771555,-0.0007214566656955557,-0.013328299516350554
0.0,1.475192861550421e-05,-0.0017719916326781196,-1.6401884749949384e-05,-0.0005951672805321767,-9.144098227233577e-06,0.001546268579906299,1.1028774858812893e-05,0.00039192682711008644,1.0375837755022744e-05,-0.0010092809554118922,8.29083925506246e-06,-0.0007319622045544785,-2.0777684801343552e-05,0.0006140533986055798,-9.756251584827008e-06,8.462828952838958e-05,-0.00010491535665313084,-0.010047528162567404,-0.00036769772144000767,-0.01244939092545517,-0.0007388564218507845,-0.015332261781591975
0.0,2.6443863242261003e-05,-0.002585230926819446,-2.7111130229646018e-05,-0.0007558029589796694,-3.837156595707587e-08,0.0018075795568864305,6.667765652173178e-06,-0.0019069617969246038,1.4755706131213513e-05,0.002866857050233305,9.540260277779201e-06,-0.0022125148584425294,-3.066622731301996e-05,-0.0006698176620814861,-8.543720143749042e-06,-3.164225028993077e-05,-0.00013009229828012507,-0.009033627556470972,-0.0003812494951389629,-0.009977024792572009,-0.0007426911409099422,-0.017647273757498746
0.0,3.119294230234032e-05,-0.0031914269965006782,-3.245666373323842e-05,-0.0007899106080621807,1.0361331842070913e-05,0.0018213456094811266,-2.449702884613666e-06,-0.0004361330149750408,1.50962822984192e-05,0.001478394530834873,1.7171454819029747e-05,-0.002801778872672648,-3.4558833076925746e-05,0.0005817892171986118,-1.0986250083044941e-05,-0.0004307005071673598,-0.00015893770855513503,-0.006601524317784232,-0.0003981320540484009,-0.01346834844224828,-0.0006903642977750828,-0.009993888877371213
0.0,3.094328092598107e-05,-0.004410607638898186,-2.5022913092306997e-05,0.0011361276442091047,2.754257466302979e-06,0.0003908884082899801,-1.320726596830214e-06,-2.5805539104267224e-05,2.0405062186977575e-05,0.00051460287520232,1.0954531265487108e-05,-0.0014726481209975544,-2.4647370676196483e-05,-0.00033240310640438817,-3.129003036825359e-05,-0.0002488106350527716,-0.00016559748591892683,-0.009338924521259758,-0.0004166669778003542,-0.010860604070316617,-0.0006753983168638116,-0.00964069915860592
0.0,-7.762774269292684e-06,0.0007110236507571958,-1.0423996235117926e-05,-0.00035546381380974516,-8.040074084977357e-06,-0.0009398486230502764,5.91724746855814e-06,0.001254005118187692,2.254466363748668e-05,0.00031520435890606825,7.089583423875632e-07,8.744890551940167e-05,-1.347252355901811e-05,-0.002931489919761114,-3.795806084099874e-05,-0.0001069706444149611,-0.00017016221083361368,-0.010327257249281227,-0.00043680316949674296,-0.0072675456237656574,-0.0006712068522023283,-0.011922838050943798
0.0,-3.576808631577005e-05,0.0025012257958243436,1.1648476787951055e-05,-0.00056281075604877,-2.2181538242339414e-05,0.0011588128248001405,9.052195730893999e-06,0.0019024077317077704,1.7236074496203523e-05,-0.0027772807026534983,7.675045771971195e-06,0.0002779406533126558,-8.754285795318863e-06,-3.046591853116896e-05,-2.5932141629882154e-05,-0.00044241382435905347,-0.0001933281922421747,-0.010040397022155166,-0.0004450492390742467,-0.011261026518933907,-0.0006186688062094762,-0.0034121961959773265
0.0,-4.909551257642801e-05,0.00439737734905196,1.516596761203048e-05,-0.0002462622905447,-2.92745476647363e-05,-0.0017257872611181524,2.2890034014372495e-05,0.0017561885706101658,1.2354523791992282e-05,0.0009536350969092758,-5.583729178962561e-07,-0.0010945522813377102,7.099422597756754e-07,-0.000565215426887516,-7.5426239136227905e-06,-0.0006422012999158992,-0.00020257388024375888,-0.008942387571056176,-0.00045428958595786694,-0.00872284314276652,-0.0006269607787220596,-0.006750487007039192
0.0,-3.719646492283629e-05,0.002157776119788475,9.790245764659074e-06,0.00026312009610963364,-1.4854407565154494e-05,0.0004791608461672122,4.88865558689838e-06,0.000953252831175617,1.9688538679456742e-05,-0.001544170002267117,1.4257554268270924e-06,-0.00013704149927348921,6.546528261482044e-06,0.0015912889875490637,-6.7825911678367355e-06,-0.00039114436093259854,-0.00020107451758287262,-0.014553326064609257,-0.0004496621337059692,-0.005827244095234413,-0.0006426557923439115,-0.008851279371461386
0.0,-2.0153351515212722e-05,0.0011751723096387002,-1.0792166980180909e-05,-2.6031998522013184e-05,8.997686442107077e-06,-0.0006384909482781635,-5.448791537052251e-06,0.0013174453249988837,2.2398757334490074e-05,1.0211154671462752e-05,-3.283492916818933e-06,0.0004138275628129833,7.557694987437733e-06,-0.0014595635126854044,9.32537851602894e-06,-0.00034352023332552713,-0.0002017259162671733,-0.011465793545706243,-0.00045367751506057447,-0.008458590496959366,-0.0006261467844314468,-0.006209002664236381
0.0,1.2572415572618839e-05,-0.004086813014226784,-2.0530821202706572e-05,0.0025854954306161145,1.6031044920158887e-05,-0.00022176591796397443,-4.766876928330521e-06,-0.0002867070519903674,1.1012367742586012e-05,0.0004766034561082943,9.157222044421418e-06,-0.0011047933204235613,1.1901078566792588e-05,0.00189385273762236,-3.7102663881089737e-06,-0.0008165244242253799,-0.00018409674248974056,-0.009342264253488622,-0.0004567420616315888,-0.009882281815967415,-0.0006223886729679869,-0.005225616913573318
0.0,-3.830475841869347e-06,-0.0008463960242316318,-2.2715988408480637e-05,0.0003905594493645861,1.9497854912006947e-05,0.000740024077656932,2.094092279465423e-06,-0.0016743903806319333,-6.366283797164252e-07,0.002100435967665285,1.5164149438588668e-05,-0.0009788011858087764,1.2033813736564866e-05,-0.0006422894912082417,-1.9277927822946374e-05,-0.00010678988107883119,-0.0001630826846947374,-0.012583867018097876,-0.0004433323986215265,-0.00969831804452393,-0.0006445871539459567,-0.006590596082131278
0.0,-2.2039449876384965e-05,0.001135787841904248,-1.3803457376105388e-05,-0.0007139982206181444,1.4158847887471607e-05,0.0027614126652807922,6.604314837342056e-06,-0.002588462397867285,-8.792842640665726e-06,0.00025238924554164637,2.861625280127631e-05,0.0027723896914253676,-3.6573881604211814e-06,-0.003465068090280761,-1.0623003396299868e-05,-0.00025590964707460117,-0.00014934336093156501,-0.00845021754845823,-0.0004312135802071497,-0.009527674431099784,-0.0006841673456187188,-0.011950686002725036
0.0,-2.2457352456308468e-05,0.0001873591362157958,-8.090517640413137e-06,0.0009501498587951946,5.285868994581001e-06,0.0003338009574797939,2.245271879617662e-05,0.0001408903889142321,-2.7663989106211624e-05,-0.00016061902849763457,3.784224521954649e-05,9.762534293994006e-05,1.3348291720579975e-06,-0.0012084020465387359,-1.7118583591255105e-05,-7.27978768716687e-05,-0.00014432923609352397,-0.00975770126173726,-0.0003996888602368063,-0.01388119502723794,-0.0006947105038276886,-0.008804939036781418
0.0,-2.8899387417576995e-05,0.00034062074393636946,-1.5842442793853757e-06,0.0018717071699963287,1.9852811244274804e-07,-0.0003260338430089734,1.8221365891836588e-05,-0.0013735977785192736,-9.923506874380126e-06,0.0009840790150828524,1.9626193853174423e-05,0.0012399690662685747,1.1504710992277093e-05,-0.0011174771356655688,-1.509646564898243e-05,-0.0005754574762468387,-0.00012497825801663828,-0.00565275858395525,-0.0003832078573030991,-0.011455503633446511,-0.0007565126112762194,-0.018206831805683478
0.0,-5.5181669616061546e-05,0.004636344869618494,-9.9891823176691e-07,-0.0012171426360830942,1.5655550843942842e-05,0.0013532723728440486,-6.2946668650594825e-06,8.4103613300382e-05,1.4798777760353465e-05,-0.0007726558661240044,-9.720617629200995e-07,0.0011966466008615274,2.3240748423243662e-05,-0.0014023043722438415,-1.2597920848244645e-05,-1.688845463281879e-05,-0.00011309557806734628,-0.008751796626866445,-0.0003541306617932519,-0.014255817687970719,-0.0007673621069876906,-0.016248292142633288
0.0,-3.156451414839699e-05,-0.00010600029196099279,-1.755433449650547e-07,0.002552213989488278,1.0736851003703927e-05,-0.001052014295589476,-6.043697852620152e-06,0.000788665120059955,2.162242734579392e-05,-0.00040555565898151084,-6.02477467091963e-06,-0.00014924307663329972,2.186664385184554e-05,0.0010471394402259504,3.2347394888464475e-06,-0.0005278030313940441,-9.022357464753375e-05,-0.0050327390320478085,-0.00034850999205217223,-0.01437470981990636,-0.0007826608851272133,-0.019355381900614244
0.0,-3.302507086335791e-05,0.000331510801219982,-1.4910100495524087e-07,0.0030274265428354135,5.598496286043908e-06,-0.003310651130803171,3.877181237707099e-06,0.0017927641225683494,1.5863971614461396e-05,0.0007743140999272885,-1.6834353102548237e-06,-0.001739431824456996,1.0758589035008917e-05,0.0015234713469288671,1.7670181249822597e-05,-0.00015755704751634165,-6.632953099728941e-05,-0.006735577732666475,-0.0003406162346208507,-0.015647458403482833,-0.0007713387446232174,-0.017515124375386448
0.0,-6.010127898391437e-05,0.004401567171851636,8.135620699300676e-06,-0.00044668662980039593,4.441690351318289e-06,0.0014374269082676968,-2.461979082057259e-06,-1.1578425435546889e-05,1.945853148908295e-05,-0.0014011725125565434,7.752226874263818e-06,0.00033382607415211334,-8.304386676290163e-06,0.0008220027737989498,2.6889696950231993e-05,0.0002308468032995999,-3.9066035431109525e-05,-0.008640298338941563,-0.00033851606381566924,-0.015183014159431766,-0.000760063589865222,-0.01722645584630245
0.0,-5.408081296062701e-05,0.004205853488486163,4.708788135398931e-06,-0.0003812110494023227,-2.516849444964687e-06,0.0003848738414027595,1.4617464342837953e-05,-0.0005735463403935803,9.964277241640793e-06,0.0019235527787048788,6.591425029883833e-06,-0.0013803347556554102,-1.0715613112700066e-05,-0.0008556595382516688,2.627807795054141e-05,0.000313410194777077,-1.874043294919418e-05,-0.006510208962926374,-0.0003415733545542806,-0.015008064497439879,-0.0007421963009477955,-0.017404841225964147
0.0,-1.6615965216908172e-05,-0.0013301708674789384,-5.0447216223945675e-06,0.0021698329181511367,-8.658494960856181e-07,3.121285346673069e-05,1.7948142687434254e-05,0.0003045686362093354,2.5926027655994924e-06,-0.00030819587345363314,1.4441911414900361e-05,-0.0021306442190245,-5.385870178733257e-06,0.0028958617829438127,8.886911360888961e-06,6.91244834991758e-05,-1.7928137345997085e-05,-0.006963810874804039,-0.00032876842037688164,-0.017362458445180137,-0.0007060813679222332,-0.012499241234016812
0.0,-1.2737789992609796e-05,0.00037928755929258584,-2.0808913962494494e-05,-7.266105791696368e-05,1.3781494681926163e-05,7.936300383306748e-05,9.510924731103076e-06,0.00037030652498662046,1.6903778766074347e-05,-0.0004748039229744564,-1.955165388983121e-06,0.0015359188744456186,-7.954136674876679e-07,-0.0018970384293693463,1.0975402855677576e-05,6.625045223171744e-05,-3.222560959374055e-05,-0.004179768118306463,-0.00031306274057170896,-0.014960802368672378,-0.0007152947342814356,-0.01728197925405332
0.0,2.886832933853878e-06,-0.0020392242402846256,-2.3395087015740427e-05,0.0002876046784364627,1.4003942027361729e-05,0.0021036879966387922,8.990533518856029e-06,-3.7599311150186186e-05,1.68034833464522e-05,-0.001440875838565155,-5.763862579769794e-06,0.0005098154563326913,1.3429622209849566e-05,-0.00026177126523024857,-3.8517848071728605e-06,0.00011423991074664317,-5.6310804391127534e-05,-0.00709404417716883,-0.0002843540977856254,-0.013114809821847519,-0.000712663132843075,-0.018480833141603124
0.0,7.426042453150576e-06,-0.0024888653824531666,-2.243663396188233e-05,0.0010074834787049155,2.4144061365979514e-06,0.0006227405305010739,2.7764791463048102e-05,-0.00023620532960165583,3.3575137327515722e-06,0.0004158318905699518,-1.314627409811322e-06,-0.0013364080518560484,1.7796250080954236e-05,0.0018295144900640288,-1.9668321424063686e-06,-0.0005682598719895546,-8.350095693400287e-05,-0.0035524145364830956,-0.00027320705378156907,-0.012443963807862701,-0.000685494157885903,-0.01860150614866866
0.0,-1.263432517362886e-05,0.0007712616490805537,-1.661018781023293e-05,-0.0009467059911612537,-2.0733160834262944e-06,0.001722963443886357,2.9849181743115547e-05,-0.0005481759249898788,2.6681476772284884e-06,-0.000679694118161183,3.292600314463631e-06,0.001119320639807241,8.466754636958757e-06,-0.0005943941186173152,3.6302128343644585e-06,-0.0003812625451258179,-0.00010174638722924875,-0.003864019052826808,-0.00027035344367791204,-0.01222029219491452,-0.0006289616473316857,-0.014764271217147224
0.0,-1.6695773908316895e-05,0.0006580109904333213,-1.0829002966509441e-05,-0.00093376750586994,-3.5430800818969732e-06,0.002729096899167565,2.5352523014186034e-05,0.00025559795212348724,2.609926143561884e-06,-0.0026753268571359573,9.199402579166044e-06,0.001665695914650235,5.267075637154598e-06,-0.0011389846797860348,-1.2858408034246302e-05,3.566272304549923e-05,-9.375412933807117e-05,-0.008064161532276862,-0.0002818312874706806,-0.008128113664265585,-0.0005741797532999543,-0.013375765706315993
0.0,-7.769519961104646e-06,-0.0006261405995103155,-1.3173516878280866e-05,0.0009407613688097965,-5.535522669113132e-06,-0.0008369645250583241,2.9655262187394506e-05,0.0007377238229406122,3.5747705994949267e-06,0.0005866488195144219,5.462083540922664e-06,-1.3551490705191263e-05,4.286820410506575e-06,-0.0020411882092829683,-1.4356038873254072e-05,-0.00011680073505619211,-8.971086722658784e-05,-0.0056403508422023735,-0.00030635500149483276,-0.00758389095812998,-0.00048536406353239913,-0.008007949688875204
0.0,-1.1386616048686731e-05,-0.0007661182828957488,-1.0027320239905514e-05,0.0006837202049566549,3.3630295480031017e-06,0.0013197440777754788,7.303093299704504e-06,0.00012951692371876303,1.635693220085912e-05,-0.0014810643399591496,1.2457230275513338e-05,-0.00015605959403680196,-3.4902183621489223e-06,0.0014058626591519645,-1.0478439764574926e-05,-0.00032543088361037387,-0.000100886431409158,-0.006583491196774395,-0.00031236226310662346,-0.009943398628165638,-0.00038402446138767964,0.0023128815742364914
0.0,-2.7359398882747924e-05,0.0023186614627017897,-1.148438532528646e-05,-0.0007275363640717878,1.0705422831648699e-05,-1.957089337901717e-05,-9.519623269476237e-07,0.0001501420321382624,2.718603264763082e-05,0.0020330267025674247,2.5031770792126578e-06,-0.0014219940663227218,-6.969902332471164e-06,-0.0013753583405020414,2.15299464550702e-06,-2.3143198797824047e-05,-0.00010999929794011093,-0.00806335965600627,-0.00030788712656172216,-0.003677310246442972,-0.000372124234579752,-0.0032796479124544784
0.0,-1.252348037880926e-05,-0.001867703000342218,-2.7941156241203634e-06,0.0023859272857599595,3.976990282709761e-06,0.0002121336341318985,-5.4224056822908635e-06,-0.0001316196909140263,2.7262250771981554e-05,0.0006725327855435829,1.2453708340117753e-05,-0.002194748951848268,-1.2347102326588252e-05,0.00159209551193698,5.928832525726802e-06,-0.00013876417841494378,-0.00013135009095500803,-0.010440524190159173,-0.0002852439745464048,-0.001686097480395131,-0.0003455116889394771,-0.0031261484021864764
0.0,-3.684137138460022e-05,0.0027223468510009386,-1.7565112375695475e-06,0.0004272129542858415,4.848255554491261e-06,-0.0020654116881363765,-1.089458922279151e-06,0.001943777888600419,2.1595967635779624e-05,0.0008640575065821287,1.5575448780405188e-05,-0.0019549771138820215,-1.398306996584476e-05,0.0008391982803176575,1.0836431317471367e-05,-0.00048178206745049906,-0.00015513730226156348,-0.00628619182176173,-0.0002658485858833774,-0.004281481701391638,-0.000296307796904954,0.0009732269844515966
0.0,-4.123679871510731e-05,0.0020896280309516966,1.0064889676430563e-05,0.0009617500430989875,-6.064185542341356e-06,0.0001319591420748607,-7.374887649562378e-07,-0.00016480212996081796,2.611242512642137e-05,0.0002688053227494245,9.621108958266756e-06,-0.00017017224154922483,-2.449952638130203e-06,-0.0005716295970563172,-1.8428014003091815e-05,-0.0005356918369552889,-0.0001477553740545975,-0.0054091049069186214,-0.0002501115851624397,-0.0014082698848613558,-0.00028811201946263206,-0.002436067472177758
0.0,-4.690292216051033e-05,0.0035867665168713603,8.353458763834771e-06,-0.0002102098523640616,-5.218252261912088e-06,-0.0001595825818674826,5.813030877899373e-06,0.001358406414216207,1.614878537659865e-05,-4.080873722304214e-05,8.825587022009753e-06,-0.0007064986690434097,1.0521919454093091e-05,-0.002148300239087903,-5.149324914204401e-05,-1.571257411293673e-05,-0.00013411575906665743,-0.007870007027708202,-0.0002276369257676889,-0.001060133953030305,-0.00026354594001073934,-0.0011750058377811346
0.0,-2.6863667372820815e-05,0.001150396648861424,1.1417586143777488e-06,0.0009625626221520221,-4.849383262956746e-06,-0.0008083525320980353,1.0814606501737565e-05,0.000829370623854644,9.090864786975309e-06,-0.0010876020568867564,2.0362281958447176e-05,0.0023716807856024496,-2.758146058350607e-06,-0.002792166042459364,-3.859604220878204e-05,-0.0006937527621830308,-0.00012713700876364054,-0.0005739321079217128,-0.00021550753556075854,-0.002970012973213265,-0.00023308020819447998,-0.0006007752050257784
0.0,-1.071438831753169e-05,-0.0003164526644108387,-8.852389948569087e-06,0.0006551246351901035,2.1898490984818806e-06,5.106027858229978e-05,1.3284238850929053e-05,0.0006253536775407377,-1.2256291820787408e-06,-0.00020740383180399558,2.7516982955126334e-05,8.879057211531456e-05,-5.44865863309324e-06,-0.0017543931071213742,-3.156732453655766e-05,-5.061373471663576e-05,-0.00011532958950122154,-0.005321410511639684,-0.00018065403044770074,-0.004068257705923576,-0.00021235625408024198,0.0020684384066786293
