‘ª’èŒ‹‰Ê‚Í‰º•”‚É‚ ‚è‚Ü‚·
var_list,"['var_list', 'var_qty', 'dt', 'fs', 'simu_time', 'qty_x', 'total_length', 'height', 'depth', 'young', 'density', 'fix_type', 'damping_ratio', 'f_position', 'f_wave_type', 'f_mag', 'f_freq', 'k_jig', 'jig_position', 'animation_speed', 'sampling_length', 'vec_length']"
var_qty,22
dt,5e-07
fs,200000.00000000003
simu_time,0.03
qty_x,10
total_length,0.25
height,0.005
depth,0.02
young,205000000000.0
density,7850
fix_type,
damping_ratio,0.0
f_position,-2
f_wave_type,impulse
f_mag,100
f_freq,3000
k_jig,"[328000000, 328000]"
jig_position,"[0, 1]"
animation_speed,100
sampling_length,6000
vec_length,22







0.0,7.430958835680458e-07,0.00016682201114228182,7.74371425851626e-05,0.0045737129156982505,0.000219609472957307,0.006528704897550996,0.0003335887400508128,0.004344676582324553,0.0005147898365521215,0.008416427643623667,0.0006717565865188574,0.003636496733877838,0.0008533034423828759,0.014097949289364559,0.0012691727310926535,0.016790769028579417,0.0017097474400332156,0.017232889072084884,0.0020924264565734376,0.014824534224472092,0.002413750229707034,0.01126896203425005
0.0,1.868557199366267e-05,8.568467812226213e-05,7.686064755941605e-05,0.005781682887377565,0.0002087247623901724,0.003412043843400834,0.0003359408099091288,0.0067955245977037206,0.0005195753106987101,0.008313921204689986,0.0006775960906549969,0.003530460201124514,0.0008648421395209613,0.0135483557349112,0.0012688006084183483,0.01747055637738737,0.001706858671326051,0.017229388925517463,0.0020823824168048786,0.012007768239084643,0.0024167062576462136,0.014879832131723099
0.0,3.9017735675397014e-06,0.00027150074246669017,9.133575836610252e-05,0.003547742938594379,0.0001938372784676505,0.004621037902495143,0.00033200521083389734,0.0076054777310677266,0.000534393726323825,0.006295175219496702,0.0006721411382299866,0.007709173555862081,0.0008850215140568839,0.009764399633719823,0.0012651987602604134,0.018309914088994912,0.0017084260490643705,0.016551199649221474,0.002070277820731667,0.013477680529901873,0.0023898637545441254,0.012216373136819097
0.0,7.060215590117646e-06,0.00021186182772001832,9.43731676598852e-05,0.00435828576763429,0.00017376128938773551,0.004340197627119701,0.00034348711732743993,0.008625641752236126,0.0005281034715473668,0.004940994630695279,0.0006773611010209939,0.007657879106539153,0.0009145600378961413,0.010860567735150005,0.0012522178710843604,0.01871112180746102,0.001706675941295546,0.01438511518011919,0.0020618856765063725,0.014159832149774669,0.0023714192303691956,0.011477125811170196
0.0,1.888119518132249e-05,0.00016796184135618513,8.199966226628799e-05,0.004032886401713954,0.00016324766574566274,0.0035659120419338,0.00035713748691341686,0.008913811229786314,0.0005164804483439054,0.006207693781259533,0.0006870721627637037,0.007795509494216622,0.0009295261830093546,0.010946154685915721,0.0012626308754876846,0.015439912043586577,0.0016933246703974261,0.01790143130485637,0.0020487942964994305,0.012208651488721717,0.002372157149614194,0.01317409729765469
0.0,1.298886555262689e-05,0.00026391260176953773,6.77295673289242e-05,0.0009346855117960292,0.00016812773230228173,0.00768370363292832,0.00034820592846653323,0.007151492624341072,0.0005151782449983014,0.005388497666199162,0.0006998077068795865,0.0090808161397133,0.0009428858753884529,0.012507407993074095,0.0012742659569313934,0.013117980259083806,0.0016712763826875507,0.017796394570689007,0.002045175238173294,0.011469680574273743,0.0023635283291689596,0.014159531735137959
0.0,2.0918856289845554e-05,5.806561092041781e-06,3.8587109936604974e-05,0.0034498414242358226,0.0001703857246701815,0.007025251364322607,0.00034933270307124906,0.005180890081833108,0.000511629567283832,0.008683638310808697,0.0007001170809373279,0.007955653413265,0.00097055688677042,0.01155984308957057,0.0012825362564483273,0.014475074607439378,0.0016494097771531868,0.014847225557863136,0.0020423490039709166,0.014920700550628316,0.0023263682616328336,0.009394666829514906
0.0,-7.692461078633404e-06,2.7403990594510843e-05,1.952442522154786e-05,0.002830408147270099,0.0001827311190965813,0.007598168471015518,0.0003370769297640465,0.006915796176790607,0.0005050367033646621,0.006760544227335397,0.0007173044547922399,0.00933794320020099,0.0009828255389334234,0.011833779353684574,0.0012962688992828272,0.013196120141221625,0.00163321646815997,0.014184977590854048,0.0020264421122353593,0.016048714713984277,0.002322975110022774,0.009187455182847915
0.0,-3.083207322231413e-05,-0.0001303040390984565,1.0790626073242508e-05,0.0058324959837495445,0.00017540607944902775,0.006726624621834161,0.0003345348520209299,0.005680555581670846,0.0005025959559726689,0.00698598720632187,0.0007296700295007675,0.011650152667328103,0.0009952290241791852,0.011406497904533398,0.0013103024934322904,0.011459104078001488,0.001620546993089216,0.015243423962078001,0.001999271812324068,0.013002725225821516,0.0023666536573611692,0.016437287793626146
0.0,-4.133853765603605e-05,-6.952588957131975e-05,8.068915378781136e-06,0.0050448514722288024,0.0001692807887354178,0.006037138444668484,0.00033519162767158017,0.006716812532706948,0.0004932837930273492,0.009032557214937568,0.0007365950917748698,0.009147348236596953,0.0010264413895093294,0.012324473072304292,0.001304018064531343,0.011486464754270604,0.0016246553248363282,0.013446674758063657,0.001966918355052824,0.015120827517704502,0.0023770004241360537,0.016791120140901186
0.0,-1.946407026519559e-05,-7.44567785722197e-05,1.0414097780983167e-05,0.003911418990066556,0.0001607660186773805,0.008200202708208662,0.000320079449405838,0.005064772835018646,0.0005027098488756486,0.007967746454284273,0.000744255796958497,0.01192501793265929,0.0010437283447386682,0.011451895425968393,0.0013088724965445101,0.011385153672948263,0.0016206142535834063,0.011367633152659996,0.0019419659924493418,0.016871803569973094,0.002381213745157228,0.017145091270686676
0.0,1.4291619986872299e-05,8.10480228142774e-06,1.2617747832018583e-05,0.0016848719772980683,0.00015192139402039586,0.006800867299072133,0.00031494277137400614,0.007021818672994935,0.0005008088625183121,0.008322047868203734,0.000756711883915868,0.012747986839437335,0.0010540044420999735,0.009363235906245326,0.0013300180273735044,0.012580731035066791,0.0015959370186535299,0.011163495908190012,0.0019293468680635138,0.01432193257022459,0.0023991799346623054,0.021841434774217027
0.0,2.1841290941670258e-05,7.730647101427387e-05,3.2909316931040615e-05,0.00134208325151564,0.00012900104327034565,0.005899537901520849,0.0003133032545254756,0.007811705901813064,0.0004958479902296437,0.008540595632392418,0.0007798282618198179,0.01206108685836411,0.0010582306570036798,0.012357229746994472,0.0013385921744483952,0.008612404515234037,0.0015903146263572612,0.010835633816877098,0.0019161799799774502,0.0177452646545245,0.0023630735864767424,0.016905587737517064
0.0,4.100179312197415e-06,0.00017300074220966507,5.996200025670326e-05,0.0016088203798731021,0.00010646644818396982,0.005942971005592872,0.00030284118130347206,0.007006924055828468,0.0005061169561285846,0.010743698228459515,0.000783122431397469,0.010148675504567965,0.0010790304307410684,0.012415968480142573,0.0013469138512144066,0.01011208924416083,0.001567378982618582,0.009825526519914744,0.001916556503830769,0.015776675338890035,0.002351189519370718,0.01868118860871512
0.0,3.2058145640024866e-06,0.00020080880851909105,6.199614554073275e-05,0.0017242062968863925,0.00010959546773305545,0.0037442481850947966,0.0002745509657911912,0.008891116277506815,0.0005269683055241201,0.010316029316441003,0.0007874173001850783,0.012318989739368772,0.0010894442533271433,0.01097693355937202,0.0013533670018838334,0.00795299363890918,0.0015620829096510526,0.011494167579671777,0.0019074221543744995,0.016400936922514053,0.0023182291565670195,0.01578770361678755
0.0,1.8538072652902182e-05,6.54861323509023e-05,4.792556572103174e-05,0.0032421395657653103,0.0001207792039991702,0.0008655969842231539,0.0002485756158267469,0.011741383815378818,0.0005359519711030261,0.00920259665905156,0.0008013425751551207,0.011613009947937328,0.001107768585194863,0.012868413604826167,0.0013407718748329504,0.007695904044711189,0.0015640022153397297,0.009895670932642117,0.0019016136677172785,0.015496599158977878,0.0022966840641788235,0.01627603584281993
0.0,4.2710376490441405e-06,7.132687764699726e-05,5.108776890609122e-05,0.003474974330337065,0.0001126684119132108,0.002155930999175563,0.00023789510254207342,0.008500287136430647,0.0005440687180518211,0.013210138624219284,0.0008092203166413734,0.011473266053150785,0.0011200894393737588,0.009929951341726143,0.001339083147055165,0.008119943336435183,0.0015678577630283143,0.01180262897976442,0.001889208135309343,0.014283488875912964,0.00227274491047426,0.015523104757022024
0.0,-1.586751510808298e-05,0.00021853441892664022,5.3103227300396065e-05,0.0011421558736801228,0.00010683801236643761,0.004751522819148252,0.00023650407256663,0.007868918337145581,0.0005275449497111694,0.013408766496894648,0.0008461608679773494,0.01092525316134643,0.001117980286071719,0.010940285953771955,0.0013324866612941667,0.007814979647831262,0.001576114966177239,0.011064816650913236,0.0018811498362213967,0.013500670402161189,0.002243736228384485,0.01499577639632257
0.0,1.342827663370339e-05,-5.96259821808481e-05,2.96840142647528e-05,0.00396960073905398,9.8017361978008e-05,0.00190151180105631,0.00025136311381489837,0.00784327897432394,0.0005075192014603896,0.014710168295549258,0.0008782990082093646,0.012334269171439007,0.0011110363404571563,0.008474713281336655,0.0013356821807864758,0.008866250022436174,0.0015792244298084134,0.010748544870004366,0.0018760473435777685,0.012659431132887795,0.002208158978145808,0.013719905835520524
0.0,4.472123077467505e-06,0.00012754648007115552,1.941162260785072e-05,-0.00022817566319278585,0.00010314540912295489,0.005309530863205244,0.00024317062283383024,0.008544464435175038,0.0005064549950692682,0.012967197131902239,0.0008947921459743032,0.014173258641770025,0.0011143530801904038,0.005736945161152612,0.0013348437943442476,0.010994256542527251,0.0015838746923683372,0.010273483415795015,0.00187113289135561,0.012131700907031051,0.002167157781940716,0.011559614090089026
0.0,4.063670730583491e-06,-4.344660221483736e-05,1.019548807729394e-05,0.001736028443540825,8.934550615464473e-05,0.006359028114502145,0.0002457791272331562,0.0055542811058263775,0.0005189517100310894,0.014756207291139765,0.0008898991416747056,0.014025372938397437,0.0011314909838795525,0.0060909150934592045,0.0013229186039344731,0.010670237557629022,0.00159750512365639,0.009901484831834798,0.0018625438775345241,0.011614571510037504,0.0021299690830538184,0.009987054461196443
0.0,-6.626911258663195e-06,-1.4449850525424243e-05,-2.8570833516231075e-06,0.001217348339489081,8.688763234287505e-05,0.004145153563912727,0.00025114521465121454,0.009075214941350994,0.0005235785228065641,0.01524907064679948,0.0008851988484060181,0.011049008779513389,0.001145986056160077,0.008684628187671595,0.0013196738942521905,0.008582729384485694,0.0016050807216322785,0.01183452892379567,0.0018532404930631735,0.00889213921714616,0.0021076088999260863,0.011040454305688592
0.0,-1.7773501804070336e-05,-7.933423075304139e-05,-5.7858551232207e-06,0.0021092855107973946,7.79059467860087e-05,0.005014929957029074,0.00024372598154439874,0.009503709673100902,0.0005501566148499948,0.012020504239558267,0.0008762815820486587,0.01411393487913463,0.0011417594136192964,0.00890826136239636,0.0013382222632225447,0.00626556182120309,0.0016005996833862713,0.01357922967404245,0.0018500423342627885,0.007526823790454253,0.0020691948215124626,0.00955574993379749
0.0,-1.7227913281464075e-05,-8.782772867374034e-05,-9.201545305152323e-06,0.0020196836895968085,6.516084058838614e-05,0.004082768315286958,0.0002538490102505207,0.01138045447754298,0.0005630709605044486,0.01257461038758632,0.0008597708918936434,0.011613902299335873,0.0011527703042212279,0.008714218309572929,0.0013538005637005386,0.01018094272383862,0.0015865435443832127,0.009796675634409923,0.0018573405395868143,0.008299860096365592,0.0020132339703253124,0.005818054341670561
0.0,-8.683226055686251e-06,-3.880634254128182e-05,-9.140000046886208e-06,0.0006069376727023072,5.099493991208352e-05,0.004840376161833422,0.00026557553326381195,0.0115564138747429,0.0005722334555059843,0.012020857649833426,0.0008594472529648057,0.011745675022367518,0.0011395572803366608,0.010748190405656298,0.0013742352348018391,0.007714801434315828,0.001593334956259238,0.00884680146374748,0.0018438306814982763,0.01145214722107255,0.001960354799727909,-9.529076740472115e-05
0.0,4.997912670010428e-06,8.840848068922051e-07,-1.0144843421018466e-05,-0.001042898998202686,4.082857950646365e-05,0.006413128608737835,0.00027802333848538676,0.011566134878391091,0.0005759733467605134,0.011599042679981573,0.0008603142614269822,0.010513718978882381,0.001128974482098449,0.011984271704154592,0.0013998617149141416,0.008681478645404667,0.0015890043142095314,0.009490776690188232,0.0018234364322122242,0.0050686236806293415,0.0019947932508338926,0.009383137765073577
0.0,1.6143180501841458e-05,-3.32903185239758e-05,-1.551419813053611e-05,-0.0012359249815351954,3.628889807999154e-05,0.006617298898911177,0.0002899967149739855,0.011401311315833848,0.0005813924422636636,0.012328753197395266,0.0008543813981614131,0.009876915822172714,0.0011262566812844498,0.01201651054550379,0.0014079275021444976,0.008174455127690362,0.001615303714068624,0.009185488238687534,0.001786491892072491,0.007238284496467334,0.0019790956337515514,0.00715170995541765
0.0,4.861941047528256e-06,-1.2163972492402904e-05,-1.9029640918623363e-05,-0.001512898684829308,4.3260576870354595e-05,0.007306803530921966,0.00029109649453699156,0.012225839572403842,0.0005881530473503232,0.010672232742753404,0.0008482517786710891,0.009826758286295298,0.0011344361426683213,0.012347317069774948,0.001404940132776599,0.011885365602718969,0.0016324421331823768,0.0036682142541863043,0.001764306124962685,0.00796721433068975,0.0019697837306927994,0.008279539924155855
0.0,-8.842979751269619e-06,-0.00012421493826054574,-2.446749948535754e-05,0.0009561965527575119,5.0243700859919884e-05,0.005915059625968275,0.0002955869019773523,0.011711536488610898,0.0005955683965822513,0.010632287359400526,0.000842785001655303,0.012760549173437394,0.00112603634679131,0.008865723800106683,0.0014270246316125225,0.012693656632009297,0.001635019682025066,0.005016657194004214,0.0017438514954269313,0.005654285997134175,0.0019676560929940985,0.010657544942233912
0.0,-2.819643623542307e-05,-8.039617059917454e-05,-2.6886554434384904e-05,0.0008844316284666739,6.772329932144585e-05,0.005937223507276901,0.00029984420418409656,0.013667125424064494,0.0005808304975725273,0.009196052426917583,0.0008578871574825184,0.010106833368569301,0.0011221618682905785,0.013151214228570693,0.0014327757152907588,0.010631398400979422,0.001639627671036443,0.005190343718630824,0.0017348651368623337,0.0051918910952466505,0.0019365134473517712,0.009358475704767171
0.0,-2.1496409047576903e-05,-0.0002340465165745667,-2.660162392587432e-05,0.00337179778662018,7.373703336669382e-05,0.00660194388028158,0.00030777587937615744,0.008731129054805923,0.0005829157519807965,0.013209990375377047,0.0008490976967429843,0.00907602651265842,0.0011308881695401834,0.013372468565259152,0.0014402015910379054,0.010286532048650526,0.0016310905722408731,0.005079670524282651,0.0017411106649601912,0.004951241050905986,0.0018842750493922684,0.006014839915642
0.0,-1.9467796327833598e-05,3.474816332054075e-05,-2.3807763322327985e-05,-0.0011614522305133602,0.00010348573615881734,0.009127506998209132,0.0002987057502999116,0.00906829488138246,0.0005823739780534807,0.012135312430052524,0.0008465004532559827,0.010122907202687737,0.0011401936665216,0.0125644245419171,0.0014458804604018034,0.010383650501026532,0.001618336247304756,0.005261734620613804,0.0017528482779523536,0.004268786100157871,0.0018280792019460953,0.0025662759235251503
0.0,1.5093419750764472e-05,-0.00022380383778582803,-2.2471267911197647e-05,0.002814904763820865,0.00011329360963490002,0.0064687889849811145,0.00030877842241902034,0.009189770345035705,0.0005709996433332334,0.010284921006235676,0.0008515391175406276,0.012311828404198021,0.0011498417643558984,0.012926129787309908,0.0014405103833037929,0.008517152729280995,0.0016184142183212696,0.006203430060636658,0.0017558561756284194,0.004055783877495752,0.0017782843905072507,-0.0008334154213193044
0.0,-5.855125177146132e-06,2.5999191805338925e-06,8.691668166639356e-06,0.0017876661912168362,0.00011628853663017763,0.006007221044603573,0.00032424920544446036,0.010247062755608835,0.000553684680071409,0.010371745496385013,0.000850395145042028,0.011796538886940523,0.0011732922515302032,0.012033791483248244,0.001427152468860381,0.009282072428250958,0.0016209243333818785,0.007322431596746658,0.001751446708140855,0.0015265269530041223,0.001758622944653303,0.00013164606916691516
0.0,-2.465231042076453e-05,0.00014593409491611397,4.5326487246301424e-05,0.0020390012085599596,0.00011614008865172092,0.007451660173753483,0.00032888403402107365,0.007303833983486832,0.0005526256813789324,0.009826448027808344,0.0008497733359351477,0.015333791095918464,0.0011850516026124136,0.010971952543026625,0.0014138200132212007,0.007438797258257668,0.0016352777534869734,0.008093594196185019,0.001737009770073541,0.0016810326076537186,0.0017351345466622857,-0.0012074041606702952
0.0,8.709815159595895e-06,6.463361582486636e-05,4.793265551228132e-05,0.003498776838048079,0.00014011458484984886,0.003957675671584946,0.00033170300331270247,0.009638691075932695,0.0005388518119164111,0.009737494158482348,0.0008561458967407953,0.013886261598373792,0.0011985165169785135,0.01080565277451978,0.0014064369843703418,0.009871138006493047,0.0016339363259054432,0.006549807180929122,0.0017290102825189026,-0.00014743540235587297,0.0017301365615622233,0.0011044831874099004
0.0,2.6932157095043136e-05,0.00011194842524117346,5.568172989857229e-05,0.0027813406209755017,0.00017016760353351221,0.004903598181876552,0.0003152987011734269,0.008272826604091066,0.0005443471704535501,0.009293517906652355,0.0008659594901843519,0.016026554961223596,0.001185500735609512,0.009627293010443525,0.0014203503622717652,0.008116217230248345,0.0016336646519494041,0.007712958490682342,0.0017134678121639385,0.0017417222797416396,0.0017032593048175396,-0.002443421166691638
0.0,1.3326107131164697e-05,0.00021786375051089036,7.60290661861756e-05,0.0027037379194560906,0.00018665101431174558,0.006327555056692682,0.000310132871138077,0.005070714267948587,0.0005453484607436605,0.012625784800588093,0.0008723110525718164,0.012923354299706489,0.0011825527699342142,0.011074430694664917,0.0014323388609815114,0.010332262974882265,0.0016157714716568,0.004704448691869185,0.0017101041958695912,-9.886833089953095e-05,0.0017080349330629147,0.0012304861525688278
0.0,3.361996639239461e-06,0.00016170248484147058,8.764691315441872e-05,0.0055175947495835495,0.00019910303048276668,0.003609328914389195,0.00031533198266112247,0.004613274436293715,0.0005416624247733784,0.015258370869156814,0.0008828761488197335,0.010921781158238776,0.0011687080350614634,0.012550849290930935,0.001447408855834526,0.007850245094190498,0.0016145073981073152,0.005026644730329745,0.0016906826757492035,0.002942558530754248,0.0016874038527340076,-0.002547070226452291
0.0,-7.158929512319664e-06,0.00020368629632433902,9.547719246397276e-05,0.005908690774423614,0.0002218682093917313,0.0031961059949499643,0.0003046190009411692,0.0071208569522629335,0.0005490277781898858,0.011538573615105881,0.0008886125946152446,0.011833515921787106,0.0011624857678648542,0.012903445399426528,0.0014600597721591093,0.00905063800268877,0.0016012801878763881,0.0039431201633650485,0.0016761105219286272,0.0009295541593072528,0.00170956267033069,0.0021128398052544855
0.0,2.4769961069708194e-06,0.0001145316093221891,0.000100109512950412,0.007788035478228824,0.00022667912839490948,0.001984958220879484,0.00030973403360730995,0.005870481998663279,0.0005686581379660133,0.012335850416893104,0.000867541084125688,0.01381371746711023,0.0011746846727189882,0.009995669701869657,0.0014604703597631814,0.010297525336781032,0.0015996723514522442,0.0029871498214038904,0.0016557121692714607,0.0018170998107524669,0.0017151990070921358,0.002704325202119242
0.0,1.9746204645516398e-06,0.0003264082983842068,0.00010908604780524139,0.0045653948710476875,0.00022986507748285758,0.0033012332710635,0.00032556427005775337,0.00762357384409868,0.0005672870102515409,0.011267418623726457,0.0008618633388000693,0.011539210456201465,0.001193211752257808,0.013319252800454567,0.0014411600462638104,0.009053996098262046,0.0016085883598914224,0.0010435111046363133,0.0016357604887592351,0.00388068532757391,0.001713134197569175,0.0020634671846097396
0.0,2.364524673201647e-05,0.00018162113148056423,0.0001125170668436651,0.006134234853411626,0.00021354577665954962,0.0043554825223085115,0.0003546747723639755,0.0053609681477807735,0.0005694986408249829,0.01090255527522234,0.0008575493107507054,0.01328529490269451,0.0011930038836546475,0.012523453504317064,0.0014501759346162687,0.007355468344236478,0.0015922080588830871,0.004223386770597366,0.0016245203344244393,0.00032509372574051823,0.0017370334051982426,0.007025530498970109
0.0,2.3086640804240134e-05,0.00037561879445891904,0.00010808467309863253,0.0023473074930178204,0.00021558588022726867,0.00579960197281144,0.0003786786036451172,0.008257422239986075,0.0005616149202346778,0.008434868884655224,0.0008628444707898509,0.013329080561959248,0.0011930673060775647,0.012595897355587337,0.00145440761295603,0.007055850622854753,0.0015716290852685274,0.004206044027689279,0.0016277361233184254,0.0009867833329885334,0.0017142797461267615,0.004988523066822564
0.0,2.9396159243073627e-05,0.00017097602887909045,9.361139842910326e-05,0.0046636749624753065,0.0002091956617163337,0.0060652221286431615,0.0004012257984276716,0.006419042667028322,0.0005701481962478933,0.008423500811679894,0.0008577769539560232,0.014468083357045051,0.001198742057195541,0.012599522081675802,0.0014468565804328826,0.007069356729398221,0.0015571671647852828,0.0010137842520386606,0.0016372379872231482,0.005346815763502763,0.001660214398496243,-0.001999858889541439
0.0,5.267793745464405e-06,0.00021817634185924577,7.67996035481347e-05,0.003440286783579742,0.0002203309847501693,0.007747045290648877,0.0004083663515228281,0.007133937089693047,0.0005828393476787996,0.008273113734361414,0.0008519459926012538,0.013399166654523662,0.0012046983935275037,0.011581464043595039,0.0014451271404923897,0.00806227936958453,0.0015359152769848722,0.0025357036631635443,0.0016392292552209597,0.002479484239325963,0.0016649960275282223,0.000856858014914298
0.0,-8.335069785769967e-06,4.1583287157113326e-05,5.29097826505464e-05,0.005484724720809538,0.0002306309538287919,0.008001637675597606,0.00041147875176424526,0.007031845409757951,0.0005982870678616757,0.00738076548451779,0.000859458413311589,0.013570991535988772,0.001196251512453058,0.013618079716914956,0.0014332214551031047,0.0031420823669893313,0.0015418359030770323,0.006352839520455708,0.0016219678928451474,0.002040339341267842,0.0016694317257119537,0.0013056155204676288
0.0,-1.801407813749752e-05,-7.838949356616935e-05,3.21482069554319e-05,0.0068752069861027915,0.0002362894871581895,0.007067120756243209,0.0004214252560083021,0.007417505213811424,0.0006096123642952817,0.00951693163461143,0.0008613111865469962,0.010268587210707657,0.0012042954401736137,0.013983105337882093,0.0014094447381636252,0.005777934805780596,0.0015394640743541497,0.0038976434676548043,0.001616674236724078,0.0008603904194553927,0.0016801603039646902,0.004452076219144185
0.0,-3.301315175048276e-05,1.2389576687394994e-05,2.925910573114136e-05,0.005092946813654793,0.00023664614059250912,0.009931352283476254,0.00042008170084262806,0.006191446469684279,0.0006326455880930287,0.00895983417199451,0.0008719807608079557,0.013245909694297292,0.001185631348915681,0.009636658551769971,0.001403933406863714,0.006820800264788757,0.001540328525138105,0.003771916973625292,0.0016060216647396327,0.003967781712135014,0.0016571477543939593,5.799317629980711e-05
0.0,-1.3371546166769545e-05,-6.659900485768506e-05,2.4571685594957487e-05,0.0054939664893142596,0.00022794767596312506,0.009010776628764844,0.00043529935126186724,0.008468036485210176,0.0006315108262039389,0.00781554879347401,0.0009032378314014156,0.011645563112081666,0.0011646709828298247,0.009518000001592683,0.0013958262093626272,0.009536597779540587,0.001529031865952707,0.002192366343399144,0.00160418417688009,0.0020616005017656757,0.0016702604579908967,0.0036541337086052105
0.0,3.350770224280428e-06,-3.349018506463595e-05,3.348344860696851e-05,0.0049559059544347205,0.00020845397062284576,0.008060785751359396,0.000452889172239763,0.0084592689264539,0.000640533462422445,0.0101568658213637,0.0009249826824618161,0.010312046454638568,0.0011418077634663668,0.009190601004124168,0.0013864731931479777,0.007445392608712321,0.001531442494151625,0.0043396487311060964,0.001591876890917149,0.002918029523637075,0.001665316474674419,0.002354685584681694
0.0,-4.144227801647731e-06,0.000249081220460168,5.6365111409116856e-05,0.0009562343192066022,0.0001984005090921308,0.01143193254584712,0.0004441887570922967,0.008058575407193184,0.0006723303355899773,0.01037011611248929,0.0009293679500766249,0.008780279940723595,0.0011387824503038926,0.00927994664933009,0.0013656405960796568,0.008571596908335338,0.0015248407154488774,0.003723385986481365,0.0015910018419459798,0.0017096972123941793,0.0016703495630293096,0.004427441651116675
0.0,2.5459847468475178e-05,3.0842899506645676e-05,5.6256672331121615e-05,0.004248387443693614,0.0001915553079189433,0.007795973787585509,0.0004383895403188688,0.009613817663490037,0.0007085162098930046,0.011041392058447279,0.0009241198495897661,0.008240508466495678,0.0011401683337702983,0.007632378862385927,0.0013459482647492894,0.008971424913815874,0.0015180103670729883,0.004356157911950115,0.0015912091068211345,0.0026120551146402676,0.001653936993543272,0.0022890627837156086
0.0,1.5024708573650926e-05,0.00017882452498046213,6.214482325890546e-05,0.002906595984772315,0.00019946145628696815,0.005467890752545506,0.00042486305073113575,0.01536620481035626,0.0007328095525203931,0.008010793887401928,0.0009353881501840659,0.00760501724276611,0.0011332974650174483,0.008558560485103686,0.001328542845341728,0.007439530244859054,0.001507109298953519,0.005400334548594306,0.0015947453336664353,0.002885727728070089,0.0016405053688855354,0.0010134745288382842
0.0,-6.302669375479774e-06,0.00011039778375386897,8.06198960167241e-05,0.005713775712003445,0.0001807194981381128,0.005520470258253102,0.000427944738656526,0.012275532838441808,0.0007598565052359365,0.010449916069817686,0.0009381496027050136,0.00783193515471356,0.0011269820496767429,0.007163029935603845,0.0013196092234748183,0.007094942343218493,0.0014849533627153497,0.006713891188268063,0.0016021749396687237,0.0012170881848204,0.0016412555841231438,0.002565395033734767
0.0,-1.6767405385504405e-05,0.0002559259810336663,8.291392970553087e-05,0.0036356281154076597,0.00018280601919414273,0.006165659839057094,0.00043633346863637115,0.013596995088584226,0.0007578210827964699,0.012016434533465167,0.0009583164311052304,0.0038910597615339757,0.001124484659052235,0.008407229440960007,0.0013003748692425462,0.006865868262637788,0.001473386811673154,0.006525776889593532,0.0016038167334217024,0.0034960269089642834,0.0016210442775916871,-0.0009542277200786403
0.0,1.8438292303048894e-05,6.188663728475502e-05,6.174636685146414e-05,0.004467251944033527,0.00019270056290142615,0.0067850091979472435,0.00044003083636515026,0.012310676314107273,0.0007612550779417361,0.011269431233758589,0.0009810694859112695,0.006218776762320916,0.0011104055103507888,0.006799329876303008,0.0012906042544046546,0.006098159130225596,0.0014601346510043224,0.00704964283233974,0.001599264681087526,0.0040396411521073875,0.0016266440689850375,-0.0007066235782219993
0.0,2.5736637317851758e-05,0.00012687642348830882,4.56736190222319e-05,0.001999745728554894,0.00020709832997855432,0.008727170985139341,0.00044711448835972324,0.011814233948077379,0.000759569966221611,0.011652116237982135,0.0009930108923555375,0.007203671889204813,0.0011127733161409928,0.0033624324287085325,0.0012764900063556022,0.008769961729780068,0.0014431745848475968,0.00658789743365123,0.0015915766963833916,0.002065308166149495,0.0016623799549693589,0.004467941782829236
0.0,5.211099663960896e-06,8.653502315971484e-05,4.2786384670887876e-05,0.0029423470887299605,0.0002055965405903076,0.010134417718500198,0.00046629816702513686,0.010096025138304203,0.0007512199795080813,0.012328958393349614,0.001005382061769492,0.00708078741635905,0.0011202671798410824,0.0038689226362612294,0.0012466923695325818,0.006612937922967524,0.0014521684653375408,0.006295833280189981,0.0015688739791412114,0.006532450380073512,0.0016641473079838402,0.001159351703830548
0.0,-1.813575466303264e-05,-1.4722390975817843e-05,3.843275156477279e-05,0.005333275023774375,0.00020663086501091798,0.009475432244308767,0.0004850384471952115,0.01043278366072384,0.0007440826063369973,0.011977142062411655,0.0010094718998247293,0.006574529094893656,0.0011323983176614717,0.00346501935531041,0.0012326513638939583,0.007783626409796922,0.001431353907439781,0.006412647959462232,0.0015587674071599123,0.003405413336248989,0.0017163852838757022,0.00867519774115823
0.0,-2.8967274882184623e-05,1.217973339232549e-05,2.906501395857363e-05,0.004937629581329471,0.0002232391459420479,0.009400930198514266,0.000485348355508234,0.011599144363948361,0.0007545765004544085,0.009469390048040066,0.0010066547261646187,0.01042571939585879,0.0011297788335391129,0.0016350924869757276,0.0012359771766188262,0.004760326197460401,0.0014096463820650591,0.008705318075722685,0.001548893408684817,0.0050544894335352785,0.0017254453961025303,0.007750713651302794
0.0,-1.2575137334177078e-05,-8.504580217927198e-05,2.026904889168615e-05,0.005679436336256755,0.00023472772507725472,0.009216806638874775,0.0004909658618122424,0.011784746201710068,0.0007615830154524961,0.009601838564331314,0.000994780861882809,0.007870315643298154,0.0011483656754953267,0.004137644444470338,0.0012267559776413636,0.005589622877695791,0.0013779295030988882,0.004940771811856289,0.0015561273140841376,0.007658504211003913,0.001719250421086012,0.0062775338444439705
